MC_samples M E
375 0.975707 -1.97232
376 0.975771 -1.97239
377 0.975836 -1.97247
378 0.975899 -1.97254
379 0.975963 -1.97261
380 0.976026 -1.97268
381 0.976089 -1.97276
382 0.976152 -1.97283
383 0.976214 -1.9729
384 0.976276 -1.97297
385 0.976325 -1.97299
386 0.976373 -1.97301
387 0.976421 -1.97302
388 0.976482 -1.97309
389 0.976542 -1.97316
390 0.976603 -1.97323
391 0.976662 -1.9733
392 0.976709 -1.97332
393 0.976756 -1.97333
394 0.976802 -1.97335
395 0.976861 -1.97342
396 0.976919 -1.97348
397 0.976977 -1.97355
398 0.977023 -1.97357
399 0.977068 -1.97358
400 0.977113 -1.9736
401 0.97717 -1.97367
402 0.977226 -1.97373
403 0.977283 -1.9738
404 0.977339 -1.97386
405 0.977395 -1.97393
406 0.977451 -1.97399
407 0.977506 -1.97405
408 0.977561 -1.97412
409 0.977616 -1.97418
410 0.977646 -1.97415
411 0.977676 -1.97411
412 0.977682 -1.974
413 0.977724 -1.97402
414 0.977778 -1.97408
415 0.977831 -1.97414
416 0.977885 -1.97421
417 0.977938 -1.97427
418 0.97799 -1.97433
419 0.978043 -1.97439
420 0.978095 -1.97445
421 0.978147 -1.97451
422 0.978199 -1.97457
423 0.978251 -1.97463
424 0.978302 -1.97469
425 0.978353 -1.97475
426 0.978404 -1.97481
427 0.978454 -1.97487
428 0.978505 -1.97493
429 0.978555 -1.97499
430 0.978605 -1.97505
431 0.978654 -1.9751
432 0.978704 -1.97516
433 0.978753 -1.97522
434 0.978802 -1.97528
435 0.978851 -1.97533
436 0.978888 -1.97534
437 0.978936 -1.9754
438 0.978984 -1.97546
439 0.979032 -1.97551
440 0.97908 -1.97557
441 0.979127 -1.97562
442 0.979174 -1.97568
443 0.979221 -1.97573
444 0.979268 -1.97579
445 0.979315 -1.97584
446 0.979361 -1.9759
447 0.979407 -1.97595
448 0.979453 -1.976
449 0.979499 -1.97606
450 0.979544 -1.97611
451 0.97959 -1.97616
452 0.979635 -1.97622
453 0.97968 -1.97627
454 0.979725 -1.97632
455 0.979769 -1.97637
456 0.979814 -1.97643
457 0.979858 -1.97648
458 0.979902 -1.97653
459 0.979946 -1.97658
460 0.979989 -1.97663
461 0.980033 -1.97668
462 0.980076 -1.97673
463 0.980119 -1.97678
464 0.980162 -1.97683
465 0.980204 -1.97688
466 0.980247 -1.97693
467 0.980289 -1.97698
468 0.980331 -1.97703
469 0.980373 -1.97708
470 0.980415 -1.97713
471 0.980456 -1.97718
472 0.980498 -1.97722
473 0.980539 -1.97727
474 0.98058 -1.97732
475 0.980621 -1.97737
476 0.980662 -1.97742
477 0.980702 -1.97746
478 0.980743 -1.97751
479 0.980783 -1.97756
480 0.980823 -1.9776
481 0.980863 -1.97765
482 0.980892 -1.97766
483 0.980932 -1.9777
484 0.980971 -1.97775
485 0.98101 -1.97779
486 0.981049 -1.97784
487 0.981088 -1.97789
488 0.981127 -1.97793
489 0.981166 -1.97798
490 0.981204 -1.97802
491 0.981242 -1.97807
492 0.98128 -1.97811
493 0.981318 -1.97815
494 0.981356 -1.9782
495 0.981394 -1.97824
496 0.981431 -1.97829
497 0.981469 -1.97833
498 0.981506 -1.97837
499 0.981543 -1.97842
500 0.98158 -1.97846
501 0.981617 -1.9785
502 0.981653 -1.97855
503 0.98169 -1.97859
504 0.981726 -1.97863
505 0.981762 -1.97867
506 0.981798 -1.97872
507 0.981824 -1.97872
508 0.98186 -1.97876
509 0.981896 -1.9788
510 0.981931 -1.97884
511 0.981967 -1.97888
512 0.982002 -1.97893
513 0.982037 -1.97897
514 0.982072 -1.97901
515 0.982107 -1.97905
516 0.982132 -1.97905
517 0.982157 -1.97905
518 0.982191 -1.97909
519 0.982225 -1.97913
520 0.98226 -1.97917
521 0.982294 -1.97921
522 0.982328 -1.97925
523 0.982361 -1.97929
524 0.982395 -1.97933
525 0.982419 -1.97933
526 0.982452 -1.97937
527 0.982486 -1.97941
528 0.982519 -1.97945
529 0.982552 -1.97949
530 0.982585 -1.97953
531 0.982618 -1.97957
532 0.98265 -1.97961
533 0.982683 -1.97964
534 0.982715 -1.97968
535 0.982748 -1.97972
536 0.98278 -1.97976
537 0.982812 -1.9798
538 0.982844 -1.97983
539 0.982876 -1.97987
540 0.982898 -1.97987
541 0.98293 -1.97991
542 0.982961 -1.97994
543 0.982993 -1.97998
544 0.983024 -1.98002
545 0.983055 -1.98006
546 0.983086 -1.98009
547 0.983117 -1.98013
548 0.983148 -1.98016
549 0.983179 -1.9802
550 0.983209 -1.98024
551 0.98324 -1.98027
552 0.98327 -1.98031
553 0.9833 -1.98034
554 0.98333 -1.98038
555 0.98336 -1.98041
556 0.98339 -1.98045
557 0.98342 -1.98048
558 0.98345 -1.98052
559 0.983479 -1.98055
560 0.983509 -1.98059
561 0.983538 -1.98062
562 0.983568 -1.98066
563 0.983597 -1.98069
564 0.983626 -1.98073
565 0.983655 -1.98076
566 0.983684 -1.9808
567 0.983713 -1.98083
568 0.983741 -1.98086
569 0.98377 -1.9809
570 0.983798 -1.98093
571 0.983827 -1.98096
572 0.983855 -1.981
573 0.983883 -1.98103
574 0.983911 -1.98106
575 0.983939 -1.9811
576 0.983958 -1.98109
577 0.983977 -1.98109
578 0.983997 -1.98109
579 0.984016 -1.98109
580 0.984034 -1.98109
581 0.984062 -1.98112
582 0.984089 -1.98115
583 0.984117 -1.98118
584 0.984144 -1.98122
585 0.984171 -1.98125
586 0.984198 -1.98128
587 0.984225 -1.98131
588 0.984252 -1.98134
589 0.984278 -1.98138
590 0.984305 -1.98141
591 0.984332 -1.98144
592 0.984358 -1.98147
593 0.984384 -1.9815
594 0.984411 -1.98153
595 0.984437 -1.98156
596 0.984463 -1.98159
597 0.984489 -1.98162
598 0.984515 -1.98166
599 0.984533 -1.98165
600 0.98455 -1.98165
601 0.984576 -1.98168
602 0.984601 -1.98171
603 0.984627 -1.98174
604 0.984652 -1.98177
605 0.984678 -1.9818
606 0.984703 -1.98183
607 0.984728 -1.98186
608 0.984753 -1.98189
609 0.984778 -1.98192
610 0.984803 -1.98195
611 0.984828 -1.98198
612 0.984853 -1.98201
613 0.984878 -1.98204
614 0.984894 -1.98204
615 0.984919 -1.98207
616 0.984943 -1.98209
617 0.984968 -1.98212
618 0.984992 -1.98215
619 0.985008 -1.98215
620 0.985032 -1.98218
621 0.98504 -1.98214
622 0.985056 -1.98214
623 0.98508 -1.98217
624 0.985104 -1.9822
625 0.985128 -1.98222
626 0.985152 -1.98225
627 0.985175 -1.98228
628 0.985199 -1.98231
629 0.985223 -1.98234
630 0.985246 -1.98237
631 0.985269 -1.98239
632 0.985293 -1.98242
633 0.985316 -1.98245
634 0.985339 -1.98248
635 0.985362 -1.9825
636 0.985385 -1.98253
637 0.985408 -1.98256
638 0.985431 -1.98259
639 0.985454 -1.98261
640 0.985477 -1.98264
641 0.985499 -1.98267
642 0.985522 -1.98269
643 0.985544 -1.98272
644 0.985559 -1.98272
645 0.985574 -1.98271
646 0.985588 -1.98271
647 0.985603 -1.9827
648 0.985625 -1.98273
649 0.985647 -1.98276
650 0.985669 -1.98278
651 0.985691 -1.98281
652 0.985713 -1.98284
653 0.985735 -1.98286
654 0.985757 -1.98289
655 0.985779 -1.98292
656 0.9858 -1.98294
657 0.985822 -1.98297
658 0.985843 -1.98299
659 0.985865 -1.98302
660 0.985886 -1.98305
661 0.985908 -1.98307
662 0.985929 -1.9831
663 0.98595 -1.98312
664 0.985971 -1.98315
665 0.985992 -1.98317
666 0.986014 -1.9832
667 0.986034 -1.98322
668 0.986055 -1.98325
669 0.986076 -1.98327
670 0.986097 -1.9833
671 0.986118 -1.98332
672 0.986138 -1.98335
673 0.986159 -1.98337
674 0.98618 -1.9834
675 0.9862 -1.98342
676 0.98622 -1.98345
677 0.986241 -1.98347
678 0.986261 -1.9835
679 0.986281 -1.98352
680 0.986301 -1.98354
681 0.986322 -1.98357
682 0.986342 -1.98359
683 0.986354 -1.98359
684 0.986367 -1.98358
685 0.986387 -1.98361
686 0.986407 -1.98363
687 0.986426 -1.98365
688 0.986446 -1.98368
689 0.986466 -1.9837
690 0.986486 -1.98372
691 0.986505 -1.98375
692 0.986525 -1.98377
693 0.986544 -1.9838
694 0.986563 -1.98382
695 0.986583 -1.98384
696 0.986602 -1.98386
697 0.986621 -1.98389
698 0.98664 -1.98391
699 0.98666 -1.98393
700 0.986679 -1.98396
701 0.986698 -1.98398
702 0.986717 -1.984
703 0.986735 -1.98403
704 0.986754 -1.98405
705 0.986773 -1.98407
706 0.986792 -1.98409
707 0.98681 -1.98412
708 0.986829 -1.98414
709 0.986848 -1.98416
710 0.986866 -1.98418
711 0.986885 -1.98421
712 0.986903 -1.98423
713 0.986921 -1.98425
714 0.98694 -1.98427
