MC_samples M E
207 0.747585 -1.85014
208 0.748798 -1.85087
209 0.75 -1.85158
210 0.75119 -1.85229
211 0.75237 -1.85299
212 0.753538 -1.85368
213 0.754695 -1.85437
214 0.755841 -1.85505
215 0.756977 -1.85572
216 0.758102 -1.85639
217 0.759217 -1.85705
218 0.760298 -1.85761
219 0.761393 -1.85826
220 0.762477 -1.85891
221 0.763552 -1.85955
222 0.764617 -1.86018
223 0.765673 -1.86081
224 0.766719 -1.86143
225 0.767756 -1.86204
226 0.768783 -1.86265
227 0.769802 -1.86326
228 0.770811 -1.86386
229 0.771812 -1.86445
230 0.772804 -1.86504
231 0.773788 -1.86563
232 0.774763 -1.86621
233 0.77573 -1.86678
234 0.776688 -1.86735
235 0.777638 -1.86791
236 0.778581 -1.86847
237 0.779515 -1.86903
238 0.780441 -1.86958
239 0.78136 -1.87013
240 0.782271 -1.87067
241 0.783174 -1.8712
242 0.78407 -1.87174
243 0.784959 -1.87226
244 0.78584 -1.87279
245 0.786714 -1.87331
246 0.787581 -1.87382
247 0.788441 -1.87433
248 0.789294 -1.87484
249 0.790141 -1.87534
250 0.79098 -1.87584
251 0.791813 -1.87633
252 0.792639 -1.87683
253 0.793458 -1.87731
254 0.794272 -1.8778
255 0.795078 -1.87827
256 0.795879 -1.87875
257 0.796673 -1.87922
258 0.797461 -1.87969
259 0.798243 -1.88015
260 0.799019 -1.88062
261 0.799789 -1.88107
262 0.800553 -1.88153
263 0.801312 -1.88198
264 0.802064 -1.88242
265 0.802811 -1.88287
266 0.803553 -1.88331
267 0.804288 -1.88375
268 0.805019 -1.88418
269 0.805743 -1.88461
270 0.806463 -1.88504
271 0.807177 -1.88546
272 0.807886 -1.88588
273 0.80859 -1.8863
274 0.809288 -1.88672
275 0.809982 -1.88713
276 0.81067 -1.88754
277 0.811354 -1.88794
278 0.812032 -1.88835
279 0.812706 -1.88875
280 0.813375 -1.88914
281 0.814021 -1.88947
282 0.814663 -1.88979
283 0.8153 -1.89011
284 0.815951 -1.89049
285 0.816596 -1.89088
286 0.817238 -1.89126
287 0.817875 -1.89164
288 0.818507 -1.89201
289 0.819135 -1.89239
290 0.819759 -1.89276
291 0.820378 -1.89313
292 0.820993 -1.89349
293 0.821604 -1.89386
294 0.822211 -1.89422
295 0.822814 -1.89458
296 0.823412 -1.89493
297 0.824007 -1.89529
298 0.824597 -1.89564
299 0.825184 -1.89599
300 0.825767 -1.89633
301 0.826346 -1.89668
302 0.826921 -1.89702
303 0.827492 -1.89736
304 0.828059 -1.8977
305 0.828623 -1.89803
306 0.829183 -1.89837
307 0.829739 -1.8987
308 0.830292 -1.89903
309 0.830841 -1.89935
310 0.831387 -1.89968
311 0.831913 -1.89994
312 0.832436 -1.90019
313 0.832971 -1.90051
314 0.833503 -1.90083
315 0.834032 -1.90114
316 0.834557 -1.90146
317 0.835079 -1.90177
318 0.835597 -1.90208
319 0.836113 -1.90238
320 0.836625 -1.90269
321 0.837118 -1.90293
322 0.837609 -1.90317
323 0.838111 -1.90347
324 0.838611 -1.90377
325 0.839108 -1.90406
326 0.839601 -1.90436
327 0.840092 -1.90465
328 0.840579 -1.90494
329 0.841064 -1.90523
330 0.841545 -1.90552
331 0.842024 -1.9058
332 0.8425 -1.90608
333 0.842943 -1.90625
334 0.843368 -1.90635
335 0.843821 -1.90657
336 0.844286 -1.90685
337 0.844748 -1.90712
338 0.845207 -1.9074
339 0.845664 -1.90767
340 0.846118 -1.90794
341 0.846569 -1.90821
342 0.847018 -1.90848
343 0.847464 -1.90875
344 0.847907 -1.90901
345 0.848348 -1.90928
346 0.848786 -1.90954
347 0.849222 -1.9098
348 0.849655 -1.91006
349 0.850086 -1.91032
350 0.850514 -1.91057
351 0.85094 -1.91083
352 0.851364 -1.91108
353 0.851785 -1.91133
354 0.852203 -1.91158
355 0.85262 -1.91183
356 0.853034 -1.91208
357 0.853445 -1.91232
358 0.853855 -1.91257
359 0.854262 -1.91281
360 0.854667 -1.91306
361 0.855069 -1.9133
362 0.855442 -1.91345
363 0.855813 -1.91361
364 0.856209 -1.91385
365 0.856589 -1.91403
366 0.856967 -1.91421
367 0.85733 -1.91433
368 0.857704 -1.91451
369 0.858089 -1.91474
370 0.858473 -1.91497
371 0.858854 -1.9152
372 0.859234 -1.91543
373 0.859611 -1.91566
374 0.859973 -1.91583
375 0.860333 -1.916
376 0.860705 -1.91622
377 0.861074 -1.91645
378 0.861429 -1.91661
379 0.861781 -1.91678
380 0.862132 -1.91695
381 0.862493 -1.91717
382 0.862853 -1.91738
383 0.863211 -1.9176
384 0.863568 -1.91781
385 0.863922 -1.91803
386 0.864275 -1.91824
387 0.864625 -1.91845
388 0.864974 -1.91866
389 0.865321 -1.91887
390 0.865667 -1.91908
391 0.86601 -1.91928
392 0.866352 -1.91949
393 0.866692 -1.91969
394 0.86703 -1.9199
395 0.867367 -1.9201
396 0.867702 -1.9203
397 0.868035 -1.9205
398 0.868354 -1.92065
399 0.868684 -1.92085
400 0.869012 -1.92105
401 0.869339 -1.92125
402 0.869664 -1.92144
403 0.869988 -1.92164
404 0.870309 -1.92183
405 0.87063 -1.92202
406 0.870948 -1.92222
407 0.871265 -1.92241
408 0.871581 -1.9226
409 0.871895 -1.92279
410 0.872207 -1.92298
411 0.872518 -1.92316
412 0.872828 -1.92335
413 0.873123 -1.92349
414 0.87343 -1.92367
415 0.873735 -1.92386
416 0.874038 -1.92404
417 0.874341 -1.92422
418 0.874641 -1.9244
419 0.87494 -1.92458
420 0.875238 -1.92476
421 0.875534 -1.92494
422 0.875829 -1.92512
423 0.876123 -1.9253
424 0.876415 -1.92547
425 0.876706 -1.92565
426 0.876995 -1.92582
427 0.877283 -1.926
428 0.87757 -1.92617
429 0.877855 -1.92634
430 0.87814 -1.92651
431 0.878422 -1.92668
432 0.878704 -1.92685
433 0.878984 -1.92702
434 0.879251 -1.92714
435 0.879517 -1.92726
436 0.879794 -1.92743
437 0.880057 -1.92755
438 0.880331 -1.92772
439 0.880604 -1.92788
440 0.880875 -1.92805
441 0.881145 -1.92821
442 0.881414 -1.92837
443 0.881682 -1.92853
444 0.881948 -1.92869
445 0.882213 -1.92885
446 0.882478 -1.92901
447 0.88274 -1.92917
448 0.883002 -1.92933
449 0.883263 -1.92949
450 0.883511 -1.9296
451 0.883769 -1.92976
452 0.884027 -1.92991
453 0.884283 -1.93007
454 0.884537 -1.93022
455 0.884791 -1.93037
456 0.885044 -1.93053
457 0.885295 -1.93068
458 0.885546 -1.93083
459 0.885795 -1.93098
460 0.886043 -1.93113
461 0.886291 -1.93128
462 0.886537 -1.93143
463 0.886782 -1.93158
464 0.887026 -1.93172
465 0.887269 -1.93187
466 0.8875 -1.93197
467 0.887741 -1.93212
468 0.88797 -1.93222
469 0.888198 -1.93232
470 0.888436 -1.93247
471 0.888652 -1.93253
472 0.888877 -1.93263
473 0.889112 -1.93277
474 0.889346 -1.93291
475 0.889579 -1.93305
476 0.889811 -1.93319
477 0.890042 -1.93333
478 0.890272 -1.93347
479 0.890501 -1.93361
480 0.890729 -1.93375
481 0.890956 -1.93389
482 0.891183 -1.93402
483 0.891408 -1.93416
484 0.891632 -1.9343
485 0.891856 -1.93443
486 0.892078 -1.93457
487 0.8923 -1.9347
488 0.89252 -1.93484
489 0.89274 -1.93497
490 0.892959 -1.9351
491 0.893177 -1.93523
492 0.893394 -1.93537
493 0.893611 -1.9355
494 0.893826 -1.93563
495 0.89404 -1.93576
496 0.894254 -1.93589
497 0.894467 -1.93602
498 0.894679 -1.93614
499 0.89489 -1.93627
500 0.8951 -1.9364
501 0.895299 -1.93649
502 0.895508 -1.93661
503 0.895716 -1.93674
504 0.895923 -1.93687
505 0.896129 -1.93699
506 0.896324 -1.93708
507 0.896529 -1.9372
508 0.896732 -1.93732
509 0.896935 -1.93745
510 0.897137 -1.93757
511 0.897339 -1.93769
512 0.897539 -1.93781
513 0.897739 -1.93793
514 0.897938 -1.93805
515 0.898136 -1.93817
516 0.898333 -1.93829
517 0.89853 -1.93841
518 0.898726 -1.93853
519 0.898921 -1.93865
520 0.899115 -1.93877
521 0.899309 -1.93889
522 0.899502 -1.939
523 0.899694 -1.93912
524 0.899885 -1.93924
525 0.900076 -1.93935
526 0.900266 -1.93947
527 0.900455 -1.93958
528 0.900644 -1.9397
529 0.900832 -1.93981
530 0.901019 -1.93992
531 0.901205 -1.94004
532 0.901382 -1.94011
533 0.901557 -1.94019
534 0.901742 -1.9403
535 0.901916 -1.94037
536 0.902099 -1.94049
537 0.902281 -1.9406
538 0.902463 -1.94071
539 0.902644 -1.94082
540 0.902824 -1.94093
541 0.903004 -1.94104
542 0.903183 -1.94114
543 0.903361 -1.94125
544 0.903539 -1.94136
545 0.903716 -1.94147
546 0.903892 -1.94158
547 0.904068 -1.94168
548 0.904243 -1.94179
549 0.904417 -1.94189
550 0.904573 -1.94193
551 0.904746 -1.94203
552 0.904918 -1.94214
553 0.90509 -1.94224
554 0.905262 -1.94235
555 0.905432 -1.94245
556 0.905594 -1.94252
557 0.905763 -1.94262
558 0.905932 -1.94272
559 0.9061 -1.94283
560 0.906259 -1.94289
561 0.906426 -1.94299
562 0.906593 -1.9431
563 0.906758 -1.9432
564 0.906924 -1.9433
565 0.907088 -1.9434
566 0.907253 -1.9435
567 0.907416 -1.9436
568 0.907579 -1.9437
569 0.907742 -1.9438
570 0.907904 -1.94389
571 0.908065 -1.94399
572 0.908226 -1.94409
573 0.908386 -1.94419
574 0.908545 -1.94429
575 0.908704 -1.94438
576 0.908863 -1.94448
577 0.909021 -1.94458
578 0.909178 -1.94467
579 0.909335 -1.94477
580 0.909491 -1.94486
581 0.909647 -1.94496
582 0.909802 -1.94505
583 0.909957 -1.94515
584 0.910111 -1.94524
585 0.910265 -1.94533
586 0.910418 -1.94543
587 0.910571 -1.94552
588 0.910723 -1.94561
589 0.910866 -1.94567
590 0.911008 -1.94573
591 0.911159 -1.94582
592 0.911301 -1.94588
593 0.91145 -1.94597
594 0.911591 -1.94603
595 0.911731 -1.94608
596 0.911879 -1.94617
597 0.91201 -1.9462
598 0.91214 -1.94622
599 0.91227 -1.94624
600 0.912408 -1.9463
601 0.912546 -1.94636
602 0.912683 -1.94641
603 0.912828 -1.9465
604 0.912972 -1.94659
605 0.913116 -1.94668
606 0.913259 -1.94677
607 0.913402 -1.94685
608 0.913544 -1.94694
609 0.913686 -1.94703
610 0.913828 -1.94711
611 0.913969 -1.9472
612 0.914109 -1.94729
613 0.914241 -1.94734
614 0.914381 -1.94743
615 0.91452 -1.94751
616 0.914659 -1.9476
617 0.914797 -1.94768
618 0.914935 -1.94777
619 0.915073 -1.94785
620 0.91521 -1.94794
621 0.915346 -1.94802
622 0.915482 -1.9481
623 0.915618 -1.94819
624 0.915753 -1.94827
625 0.915888 -1.94835
626 0.916022 -1.94843
627 0.916156 -1.94852
628 0.91629 -1.9486
629 0.916423 -1.94868
630 0.916556 -1.94876
631 0.916688 -1.94884
632 0.91682 -1.94892
633 0.916951 -1.949
634 0.917082 -1.94909
635 0.917213 -1.94917
636 0.917343 -1.94925
637 0.917473 -1.94932
638 0.917602 -1.9494
639 0.917731 -1.94948
640 0.917852 -1.94953
641 0.917964 -1.94956
642 0.918076 -1.94958
643 0.918204 -1.94966
644 0.918331 -1.94974
645 0.918457 -1.94981
646 0.918584 -1.94989
647 0.918709 -1.94997
648 0.918835 -1.95005
649 0.91896 -1.95012
650 0.919085 -1.9502
651 0.919209 -1.95028
652 0.919333 -1.95035
653 0.919456 -1.95043
654 0.91958 -1.9505
655 0.919702 -1.95058
656 0.919825 -1.95066
657 0.919947 -1.95073
658 0.920068 -1.95081
659 0.920182 -1.95085
660 0.920295 -1.95089
661 0.920401 -1.95092
662 0.920506 -1.95095
663 0.920611 -1.95098
664 0.920723 -1.95102
665 0.920842 -1.9511
666 0.920961 -1.95117
667 0.921079 -1.95124
668 0.921198 -1.95132
669 0.921315 -1.95139
670 0.921433 -1.95146
671 0.92155 -1.95154
672 0.921667 -1.95161
673 0.921783 -1.95168
674 0.921899 -1.95175
675 0.922015 -1.95182
676 0.92213 -1.95189
677 0.922245 -1.95196
678 0.92236 -1.95204
679 0.922474 -1.95211
680 0.922588 -1.95218
681 0.922702 -1.95225
682 0.922808 -1.95229
683 0.922921 -1.95236
684 0.923034 -1.95243
685 0.923146 -1.9525
686 0.923258 -1.95257
687 0.92337 -1.95263
688 0.923481 -1.9527
689 0.923592 -1.95277
690 0.923703 -1.95284
691 0.923813 -1.95291
692 0.923923 -1.95298
693 0.924033 -1.95304
694 0.924143 -1.95311
695 0.924252 -1.95318
696 0.924361 -1.95325
697 0.924462 -1.95329
698 0.924563 -1.95332
699 0.924671 -1.95339
700 0.924779 -1.95346
701 0.924886 -1.95352
702 0.924993 -1.95359
703 0.9251 -1.95366
704 0.925206 -1.95372
705 0.925312 -1.95379
706 0.925418 -1.95385
707 0.925523 -1.95392
708 0.925629 -1.95398
709 0.925733 -1.95405
710 0.925838 -1.95411
711 0.925942 -1.95418
712 0.926046 -1.95424
713 0.92615 -1.95431
714 0.926254 -1.95437
715 0.926357 -1.95443
716 0.926459 -1.9545
717 0.926562 -1.95456
718 0.926664 -1.95462
719 0.926766 -1.95469
720 0.926861 -1.95472
721 0.926963 -1.95479
722 0.927064 -1.95485
723 0.927151 -1.95487
724 0.927238 -1.95488
725 0.927338 -1.95494
726 0.927438 -1.955
727 0.927538 -1.95506
728 0.927637 -1.95512
729 0.927737 -1.95519
730 0.927836 -1.95525
731 0.927934 -1.95531
732 0.928033 -1.95537
733 0.928131 -1.95543
734 0.928229 -1.95549
735 0.928327 -1.95555
736 0.928424 -1.95561
737 0.928521 -1.95567
738 0.928618 -1.95573
739 0.928714 -1.95579
740 0.928811 -1.95585
741 0.928907 -1.95591
742 0.929003 -1.95597
743 0.929098 -1.95603
744 0.929194 -1.95609
745 0.929289 -1.95615
746 0.929383 -1.95621
747 0.929478 -1.95627
748 0.929572 -1.95632
749 0.929666 -1.95638
750 0.92976 -1.95644
751 0.929854 -1.9565
752 0.929947 -1.95656
753 0.93004 -1.95661
754 0.930133 -1.95667
755 0.930225 -1.95673
756 0.930311 -1.95676
757 0.930396 -1.95679
758 0.930488 -1.95685
759 0.93058 -1.9569
760 0.930671 -1.95696
761 0.930762 -1.95702
762 0.930853 -1.95707
763 0.930944 -1.95713
764 0.931034 -1.95719
765 0.931124 -1.95724
766 0.931214 -1.9573
767 0.931304 -1.95735
768 0.931393 -1.95741
769 0.931482 -1.95746
770 0.931571 -1.95752
771 0.93166 -1.95757
772 0.931749 -1.95763
773 0.931837 -1.95768
774 0.931925 -1.95774
775 0.932013 -1.95779
776 0.932101 -1.95785
777 0.932188 -1.9579
778 0.932275 -1.95796
779 0.932362 -1.95801
780 0.932449 -1.95806
781 0.932535 -1.95812
782 0.932621 -1.95817
783 0.932708 -1.95822
784 0.932793 -1.95828
785 0.932879 -1.95833
786 0.932964 -1.95838
787 0.93305 -1.95844
788 0.933135 -1.95849
789 0.933219 -1.95854
790 0.933304 -1.95859
791 0.933388 -1.95865
792 0.933472 -1.9587
793 0.933556 -1.95875
794 0.93364 -1.9588
795 0.933723 -1.95886
796 0.933807 -1.95891
797 0.93389 -1.95896
798 0.933972 -1.95901
799 0.934055 -1.95906
800 0.934138 -1.95911
801 0.93422 -1.95916
802 0.934302 -1.95921
803 0.934384 -1.95927
804 0.934465 -1.95932
805 0.934547 -1.95937
806 0.934628 -1.95942
807 0.934709 -1.95947
808 0.93479 -1.95952
809 0.93487 -1.95957
810 0.934951 -1.95962
811 0.935031 -1.95967
812 0.935111 -1.95972
813 0.935191 -1.95977
814 0.93527 -1.95982
815 0.93535 -1.95987
816 0.935423 -1.95989
817 0.935502 -1.95994
818 0.935581 -1.95999
819 0.935659 -1.96004
820 0.935738 -1.96009
821 0.935816 -1.96013
822 0.935894 -1.96018
823 0.935972 -1.96023
824 0.93605 -1.96028
825 0.936127 -1.96033
826 0.936205 -1.96038
827 0.936282 -1.96042
828 0.936359 -1.96047
829 0.936435 -1.96052
830 0.936512 -1.96057
831 0.936588 -1.96061
832 0.936665 -1.96066
833 0.936741 -1.96071
834 0.936817 -1.96076
835 0.936892 -1.9608
836 0.936962 -1.96083
837 0.937037 -1.96087
838 0.937112 -1.96092
839 0.937187 -1.96097
840 0.937262 -1.96101
841 0.937337 -1.96106
842 0.937411 -1.9611
843 0.937485 -1.96115
844 0.937559 -1.9612
845 0.937633 -1.96124
846 0.937707 -1.96129
847 0.937774 -1.96131
848 0.937848 -1.96136
849 0.937921 -1.9614
850 0.937994 -1.96145
851 0.938067 -1.96149
852 0.93814 -1.96154
853 0.938212 -1.96158
854 0.938285 -1.96163
855 0.938357 -1.96167
856 0.938429 -1.96172
857 0.938501 -1.96176
858 0.938572 -1.96181
859 0.938638 -1.96183
860 0.938703 -1.96185
861 0.938775 -1.96189
862 0.938846 -1.96194
863 0.938917 -1.96198
864 0.938987 -1.96203
865 0.939058 -1.96207
866 0.939128 -1.96211
867 0.939198 -1.96216
868 0.939268 -1.9622
869 0.939338 -1.96224
870 0.939408 -1.96229
871 0.939478 -1.96233
872 0.939547 -1.96237
873 0.939616 -1.96242
874 0.939685 -1.96246
875 0.939749 -1.96248
876 0.939817 -1.96252
877 0.939886 -1.96257
878 0.939949 -1.96259
879 0.940011 -1.96261
880 0.940074 -1.96262
881 0.940142 -1.96267
882 0.94021 -1.96271
883 0.940272 -1.96273
884 0.940339 -1.96277
885 0.940407 -1.96281
886 0.940474 -1.96286
887 0.940541 -1.9629
888 0.940608 -1.96294
889 0.940675 -1.96298
890 0.940742 -1.96302
891 0.940808 -1.96306
892 0.940874 -1.96311
893 0.940941 -1.96315
894 0.941007 -1.96319
895 0.941073 -1.96323
896 0.941138 -1.96327
897 0.941204 -1.96331
898 0.941269 -1.96335
899 0.941335 -1.96339
900 0.9414 -1.96343
901 0.941465 -1.96347
902 0.94153 -1.96351
903 0.941589 -1.96353
904 0.941654 -1.96357
905 0.941718 -1.96361
906 0.941783 -1.96365
907 0.941847 -1.96369
908 0.941911 -1.96373
909 0.941975 -1.96377
910 0.942038 -1.96381
911 0.942102 -1.96385
912 0.942166 -1.96389
913 0.942229 -1.96393
914 0.942292 -1.96397
915 0.942355 -1.96401
916 0.942418 -1.96405
917 0.94247 -1.96406
918 0.942527 -1.96407
919 0.94259 -1.96411
920 0.942652 -1.96415
921 0.942714 -1.96419
922 0.942777 -1.96423
923 0.942839 -1.96427
924 0.942895 -1.96429
925 0.942957 -1.96432
926 0.943018 -1.96436
927 0.94308 -1.9644
928 0.943136 -1.96442
929 0.943192 -1.96443
930 0.943242 -1.96443
931 0.943292 -1.96443
932 0.943342 -1.96442
933 0.943403 -1.96446
934 0.943464 -1.9645
935 0.943524 -1.96453
936 0.943584 -1.96457
937 0.943645 -1.96461
938 0.943705 -1.96465
939 0.943765 -1.96469
940 0.943824 -1.96472
941 0.943884 -1.96476
942 0.943944 -1.9648
943 0.944003 -1.96484
944 0.944063 -1.96487
945 0.944116 -1.96489
946 0.94417 -1.9649
947 0.944229 -1.96494
948 0.944288 -1.96498
949 0.944347 -1.96502
950 0.944405 -1.96505
951 0.944464 -1.96509
952 0.944522 -1.96513
953 0.94458 -1.96516
954 0.944638 -1.9652
955 0.944696 -1.96524
956 0.944754 -1.96527
957 0.944812 -1.96531
958 0.94487 -1.96534
959 0.944927 -1.96538
960 0.944979 -1.9654
961 0.945036 -1.96543
962 0.945094 -1.96547
963 0.945151 -1.9655
964 0.945207 -1.96554
965 0.945264 -1.96558
966 0.945321 -1.96561
967 0.945377 -1.96565
968 0.945434 -1.96568
969 0.94549 -1.96572
970 0.945546 -1.96575
971 0.945602 -1.96579
972 0.945658 -1.96582
973 0.945714 -1.96586
974 0.94577 -1.96589
975 0.945826 -1.96593
976 0.945871 -1.96592
977 0.945916 -1.96592
978 0.945966 -1.96593
979 0.946021 -1.96597
980 0.946077 -1.966
981 0.946131 -1.96603
982 0.946186 -1.96607
983 0.946241 -1.9661
984 0.946296 -1.96614
985 0.94635 -1.96617
986 0.946405 -1.96621
987 0.946459 -1.96624
988 0.946513 -1.96628
989 0.946562 -1.96629
990 0.946616 -1.96632
991 0.94667 -1.96636
992 0.946724 -1.96639
993 0.946777 -1.96642
994 0.946831 -1.96646
995 0.946884 -1.96649
996 0.946938 -1.96653
997 0.946991 -1.96656
998 0.947044 -1.96659
999 0.947097 -1.96663
1000 0.94715 -1.96666
1001 0.947203 -1.96669
1002 0.947255 -1.96673
1003 0.947308 -1.96676
1004 0.947361 -1.96679
1005 0.947413 -1.96683
1006 0.947465 -1.96686
1007 0.947517 -1.96689
1008 0.947569 -1.96692
1009 0.947621 -1.96696
1010 0.947673 -1.96699
1011 0.947725 -1.96702
1012 0.947777 -1.96706
1013 0.947828 -1.96709
1014 0.94788 -1.96712
1015 0.947926 -1.96713
1016 0.947972 -1.96715
1017 0.948024 -1.96718
1018 0.948075 -1.96721
1019 0.948126 -1.96724
1020 0.948176 -1.96727
1021 0.948227 -1.96731
1022 0.948278 -1.96734
1023 0.948328 -1.96737
1024 0.948379 -1.9674
1025 0.948429 -1.96743
1026 0.94848 -1.96747
1027 0.948525 -1.96748
1028 0.948575 -1.96751
1029 0.948625 -1.96754
1030 0.948675 -1.96757
1031 0.94872 -1.96758
1032 0.948765 -1.9676
1033 0.948814 -1.96763
1034 0.948864 -1.96766
1035 0.948913 -1.96769
1036 0.948962 -1.96772
1037 0.949012 -1.96775
1038 0.949061 -1.96778
1039 0.94911 -1.96782
1040 0.949154 -1.96783
1041 0.949203 -1.96786
1042 0.949251 -1.96789
1043 0.949295 -1.9679
1044 0.949344 -1.96793
1045 0.949392 -1.96796
1046 0.949441 -1.96799
1047 0.949489 -1.96802
1048 0.949537 -1.96805
1049 0.949585 -1.96808
1050 0.949629 -1.9681
1051 0.949676 -1.96813
1052 0.949724 -1.96816
1053 0.949772 -1.96819
1054 0.94982 -1.96822
1055 0.949867 -1.96825
1056 0.949915 -1.96828
1057 0.949962 -1.96831
1058 0.950009 -1.96834
1059 0.950057 -1.96837
1060 0.950104 -1.9684
1061 0.950151 -1.96843
1062 0.950198 -1.96846
1063 0.950245 -1.96849
1064 0.950291 -1.96852
1065 0.950338 -1.96854
1066 0.950385 -1.96857
1067 0.950431 -1.9686
1068 0.950478 -1.96863
1069 0.950519 -1.96864
1070 0.950565 -1.96867
1071 0.950612 -1.9687
1072 0.950658 -1.96873
