-0.00356418	0.00749145	1.6567e-05	
-0.00356455	0.00749134	1.65772e-05	
-0.00356491	0.00749122	1.65875e-05	
-0.00356528	0.00749108	1.65978e-05	
-0.00356564	0.00749091	1.66082e-05	
-0.003566	0.00749073	1.66187e-05	
-0.00356636	0.00749053	1.66292e-05	
-0.00356672	0.00749031	1.66398e-05	
-0.00356708	0.00749006	1.66504e-05	
-0.00356744	0.0074898	1.66611e-05	
-0.0035678	0.00748952	1.66718e-05	
-0.00356815	0.00748922	1.66826e-05	
-0.0035685	0.0074889	1.66935e-05	
-0.00356886	0.00748856	1.67043e-05	
-0.00356921	0.0074882	1.67153e-05	
-0.00356956	0.00748782	1.67263e-05	
-0.00356991	0.00748742	1.67374e-05	
-0.00357026	0.007487	1.67485e-05	
-0.0035706	0.00748656	1.67597e-05	
-0.00357095	0.0074861	1.67709e-05	
-0.00357129	0.00748562	1.67822e-05	
-0.00357163	0.00748512	1.67935e-05	
-0.00357198	0.0074846	1.68049e-05	
-0.00357232	0.00748407	1.68163e-05	
-0.00357265	0.00748351	1.68278e-05	
-0.00357299	0.00748293	1.68394e-05	
-0.00357333	0.00748233	1.6851e-05	
-0.00357366	0.00748172	1.68627e-05	
-0.003574	0.00748108	1.68744e-05	
-0.00357433	0.00748042	1.68862e-05	
-0.00357466	0.00747974	1.6898e-05	
-0.00357499	0.00747905	1.69099e-05	
-0.00357532	0.00747833	1.69218e-05	
-0.00357565	0.0074776	1.69338e-05	
-0.00357598	0.00747684	1.69458e-05	
-0.0035763	0.00747607	1.69579e-05	
-0.00357663	0.00747527	1.69701e-05	
-0.00357695	0.00747446	1.69823e-05	
-0.00357727	0.00747362	1.69946e-05	
-0.00357759	0.00747277	1.70069e-05	
-0.00357791	0.00747189	1.70192e-05	
-0.00357823	0.007471	1.70317e-05	
-0.00357855	0.00747009	1.70441e-05	
-0.00357886	0.00746915	1.70567e-05	
-0.00357918	0.0074682	1.70692e-05	
-0.00357949	0.00746723	1.70819e-05	
-0.0035798	0.00746624	1.70946e-05	
-0.00358011	0.00746522	1.71073e-05	
-0.00358042	0.00746419	1.71201e-05	
-0.00358073	0.00746314	1.7133e-05	
-0.00358104	0.00746207	1.71459e-05	
-0.00358134	0.00746098	1.71588e-05	
-0.00358165	0.00745987	1.71719e-05	
-0.00358195	0.00745874	1.71849e-05	
-0.00358225	0.00745759	1.7198e-05	
-0.00358255	0.00745642	1.72112e-05	
-0.00358285	0.00745523	1.72245e-05	
-0.00358315	0.00745402	1.72377e-05	
-0.00358344	0.00745279	1.72511e-05	
-0.00358374	0.00745154	1.72645e-05	
-0.00358403	0.00745027	1.72779e-05	
-0.00358433	0.00744898	1.72914e-05	
-0.00358462	0.00744767	1.7305e-05	
-0.00358491	0.00744634	1.73186e-05	
-0.0035852	0.007445	1.73322e-05	
-0.00358548	0.00744363	1.73459e-05	
-0.00358577	0.00744224	1.73597e-05	
-0.00358606	0.00744083	1.73735e-05	
-0.00358634	0.00743941	1.73874e-05	
-0.00358662	0.00743796	1.74013e-05	
-0.0035869	0.00743649	1.74153e-05	
-0.00358718	0.00743501	1.74293e-05	
-0.00358746	0.0074335	1.74434e-05	
-0.00358774	0.00743198	1.74575e-05	
-0.00358801	0.00743043	1.74717e-05	
-0.00358829	0.00742887	1.7486e-05	
-0.00358856	0.00742728	1.75003e-05	
-0.00358883	0.00742568	1.75146e-05	
-0.00358911	0.00742405	1.7529e-05	
-0.00358937	0.00742241	1.75435e-05	
-0.00358964	0.00742074	1.7558e-05	
-0.00358991	0.00741906	1.75725e-05	
-0.00359018	0.00741736	1.75872e-05	
-0.00359044	0.00741563	1.76018e-05	
-0.0035907	0.00741389	1.76165e-05	
-0.00359096	0.00741213	1.76313e-05	
-0.00359122	0.00741034	1.76461e-05	
-0.00359148	0.00740854	1.7661e-05	
-0.00359174	0.00740672	1.76759e-05	
-0.003592	0.00740488	1.76909e-05	
-0.00359225	0.00740302	1.7706e-05	
-0.00359251	0.00740114	1.77211e-05	
-0.00359276	0.00739924	1.77362e-05	
