MC_samples M E
970 0.546593 -1.27502
971 0.546689 -1.27497
972 0.546872 -1.27506
973 0.547009 -1.27501
974 0.547069 -1.27492
975 0.547113 -1.27487
976 0.547065 -1.27474
977 0.547021 -1.27454
978 0.546927 -1.27431
979 0.546844 -1.27421
980 0.546668 -1.27403
981 0.546539 -1.27384
982 0.54641 -1.27369
983 0.546292 -1.27354
984 0.546204 -1.27341
985 0.546132 -1.27329
986 0.546075 -1.27302
987 0.545968 -1.2728
988 0.54583 -1.27259
989 0.545693 -1.2724
990 0.545611 -1.27219
991 0.54555 -1.27221
992 0.545549 -1.27227
993 0.545493 -1.27225
994 0.545342 -1.27214
995 0.545131 -1.272
996 0.54489 -1.27188
997 0.544644 -1.27171
998 0.544339 -1.27167
999 0.544044 -1.27163
1000 0.543845 -1.2716
1001 0.543546 -1.27153
1002 0.543204 -1.27145
1003 0.542772 -1.27138
1004 0.542346 -1.2713
1005 0.541851 -1.27122
1006 0.541397 -1.27105
1007 0.541008 -1.27091
1008 0.540565 -1.27083
1009 0.540059 -1.27065
1010 0.539584 -1.27049
1011 0.539115 -1.27042
1012 0.538607 -1.27034
1013 0.538105 -1.27023
1014 0.537658 -1.27001
1015 0.537222 -1.26988
1016 0.536826 -1.26971
1017 0.536308 -1.26959
1018 0.535791 -1.26943
1019 0.535299 -1.26933
1020 0.534824 -1.26924
1021 0.534373 -1.26917
1022 0.533953 -1.26913
1023 0.533514 -1.26902
1024 0.533047 -1.26889
1025 0.532595 -1.26884
1026 0.532227 -1.26876
1027 0.531865 -1.2687
1028 0.531464 -1.26867
1029 0.531108 -1.26869
1030 0.530762 -1.26864
1031 0.530398 -1.26866
1032 0.52999 -1.26859
1033 0.52955 -1.2685
1034 0.529057 -1.26838
1035 0.52856 -1.26825
1036 0.528171 -1.26813
1037 0.527811 -1.26795
1038 0.527466 -1.26782
1039 0.527122 -1.26766
1040 0.52675 -1.26738
1041 0.526407 -1.2671
1042 0.526008 -1.26692
1043 0.525633 -1.26678
1044 0.525201 -1.26666
1045 0.524718 -1.26662
1046 0.52423 -1.26656
1047 0.523754 -1.26642
1048 0.523263 -1.26627
1049 0.522827 -1.26619
1050 0.522433 -1.26613
1051 0.521946 -1.266
1052 0.521478 -1.26584
1053 0.521002 -1.26577
1054 0.520546 -1.26568
1055 0.5201 -1.26545
1056 0.519607 -1.2652
1057 0.51913 -1.26494
1058 0.518837 -1.26468
1059 0.518612 -1.26449
1060 0.518476 -1.26431
1061 0.518369 -1.26422
1062 0.518333 -1.26425
1063 0.518325 -1.26422
1064 0.518322 -1.26425
1065 0.518258 -1.2642
1066 0.518175 -1.26413
1067 0.51814 -1.26408
1068 0.518118 -1.26417
1069 0.517993 -1.2641
1070 0.51786 -1.26396
