0.312524	0.941119	-2.44445e-05	
0.311797	0.941357	-2.44294e-05	
0.31107	0.941595	-2.44143e-05	
0.310342	0.941832	-2.43992e-05	
0.309615	0.942069	-2.4384e-05	
0.308887	0.942305	-2.43688e-05	
0.308159	0.942541	-2.43536e-05	
0.30743	0.942776	-2.43384e-05	
0.306702	0.94301	-2.43231e-05	
0.305973	0.943244	-2.43078e-05	
0.305245	0.943477	-2.42925e-05	
0.304516	0.94371	-2.42771e-05	
0.303786	0.943942	-2.42618e-05	
0.303057	0.944174	-2.42464e-05	
0.302328	0.944405	-2.4231e-05	
0.301598	0.944636	-2.42155e-05	
0.300868	0.944866	-2.42001e-05	
0.300138	0.945095	-2.41846e-05	
0.299408	0.945324	-2.41691e-05	
0.298677	0.945553	-2.41535e-05	
0.297947	0.94578	-2.4138e-05	
0.297216	0.946008	-2.41224e-05	
0.296485	0.946234	-2.41068e-05	
0.295754	0.94646	-2.40911e-05	
0.295023	0.946686	-2.40755e-05	
0.294291	0.946911	-2.40598e-05	
0.293559	0.947136	-2.40441e-05	
0.292828	0.947359	-2.40284e-05	
0.292096	0.947583	-2.40126e-05	
0.291363	0.947806	-2.39968e-05	
0.290631	0.948028	-2.3981e-05	
0.289898	0.948249	-2.39652e-05	
0.289166	0.94847	-2.39493e-05	
0.288433	0.948691	-2.39334e-05	
0.2877	0.948911	-2.39175e-05	
0.286966	0.94913	-2.39016e-05	
0.286233	0.949349	-2.38856e-05	
0.285499	0.949568	-2.38697e-05	
0.284766	0.949785	-2.38537e-05	
0.284032	0.950003	-2.38376e-05	
0.283298	0.950219	-2.38216e-05	
0.282563	0.950435	-2.38055e-05	
0.281829	0.950651	-2.37894e-05	
0.281094	0.950866	-2.37733e-05	
0.28036	0.95108	-2.37571e-05	
0.279625	0.951294	-2.37409e-05	
0.27889	0.951507	-2.37247e-05	
0.278154	0.95172	-2.37085e-05	
0.277419	0.951932	-2.36923e-05	
0.276683	0.952144	-2.3676e-05	
0.275947	0.952355	-2.36597e-05	
0.275211	0.952565	-2.36434e-05	
0.274475	0.952775	-2.3627e-05	
0.273739	0.952984	-2.36106e-05	
0.273003	0.953193	-2.35942e-05	
0.272266	0.953401	-2.35778e-05	
0.271529	0.953609	-2.35614e-05	
0.270792	0.953816	-2.35449e-05	
0.270055	0.954022	-2.35284e-05	
0.269318	0.954228	-2.35119e-05	
0.268581	0.954434	-2.34953e-05	
0.267843	0.954639	-2.34788e-05	
0.267105	0.954843	-2.34622e-05	
0.266367	0.955047	-2.34456e-05	
0.265629	0.95525	-2.34289e-05	
0.264891	0.955452	-2.34122e-05	
0.264153	0.955654	-2.33956e-05	
0.263414	0.955856	-2.33788e-05	
0.262675	0.956057	-2.33621e-05	
0.261937	0.956257	-2.33453e-05	
0.261197	0.956457	-2.33285e-05	
0.260458	0.956656	-2.33117e-05	
0.259719	0.956855	-2.32949e-05	
0.258979	0.957053	-2.3278e-05	
0.25824	0.95725	-2.32611e-05	
0.2575	0.957447	-2.32442e-05	
0.25676	0.957643	-2.32273e-05	
0.25602	0.957839	-2.32103e-05	
0.25528	0.958034	-2.31933e-05	
0.254539	0.958229	-2.31763e-05	
0.253799	0.958423	-2.31593e-05	
0.253058	0.958617	-2.31422e-05	
0.252317	0.95881	-2.31252e-05	
0.251576	0.959002	-2.3108e-05	
0.250835	0.959194	-2.30909e-05	
0.250094	0.959385	-2.30738e-05	
0.249352	0.959576	-2.30566e-05	
0.24861	0.959766	-2.30394e-05	
0.247869	0.959956	-2.30221e-05	
0.247127	0.960145	-2.30049e-05	
0.246385	0.960333	-2.29876e-05	
0.245642	0.960521	-2.29703e-05	
0.2449	0.960708	-2.2953e-05	
0.244157	0.960895	-2.29356e-05	
0.243415	0.961081	-2.29183e-05	
0.242672	0.961267	-2.29009e-05	
0.241929	0.961452	-2.28834e-05	
0.241186	0.961636	-2.2866e-05	
0.240443	0.96182	-2.28485e-05	
0.239699	0.962004	-2.2831e-05	
0.238956	0.962186	-2.28135e-05	
