Time, X-pos, Y-pos
0.02 1 0
0.04 0.992104 0.113097
0.06 0.968422 0.225298
0.08 0.929025 0.334784
0.1 0.874124 0.43969
0.12 0.804098 0.538095
0.14 0.719527 0.628019
0.16 0.621241 0.707436
0.18 0.510366 0.774303
0.2 0.388381 0.826606
0.22 0.25716 0.862438
0.24 0.119009 0.880105
0.26 -0.0233443 0.878259
0.28 -0.166796 0.85605
0.3 -0.307988 0.813276
0.32 -0.443485 0.750491
0.34 -0.570016 0.669044
0.36 -0.68472 0.571018
0.38 -0.785353 0.45907
0.4 -0.870422 0.336196
0.42 -0.939202 0.205478
0.44 -0.991668 0.0698566
0.46 -1.02836 -0.0680337
0.48 -1.05022 -0.205956
0.5 -1.05844 -0.342096
0.52 -1.05432 -0.475046
0.54 -1.0392 -0.603754
0.56 -1.01437 -0.727471
0.58 -0.981045 -0.845689
0.6 -0.940327 -0.958092
0.62 -0.893223 -1.06451
0.64 -0.840626 -1.16487
0.66 -0.78333 -1.2592
0.68 -0.722037 -1.34757
0.7 -0.657364 -1.4301
0.72 -0.589855 -1.50692
0.74 -0.519988 -1.57819
0.76 -0.448183 -1.64408
0.78 -0.374812 -1.70477
0.8 -0.300203 -1.76043
0.82 -0.224647 -1.81123
0.84 -0.1484 -1.85733
0.86 -0.0716923 -1.89892
0.88 0.00527222 -1.93614
0.9 0.0823104 -1.96915
0.92 0.159258 -1.99809
0.94 0.235968 -2.02312
0.96 0.312306 -2.04435
0.98 0.388151 -2.06193
1 0.463393 -2.07597
1.02 0.537933 -2.0866
1.04 0.611678 -2.09391
1.06 0.684543 -2.09803
1.08 0.75645 -2.09905
1.1 0.827328 -2.09707
1.12 0.897109 -2.09218
1.14 0.965731 -2.08448
1.16 1.03313 -2.07404
1.18 1.09926 -2.06096
1.2 1.16407 -2.0453
1.22 1.22749 -2.02714
1.24 1.2895 -2.00656
1.26 1.35003 -1.98362
1.28 1.40905 -1.9584
1.3 1.46652 -1.93095
1.32 1.52238 -1.90135
1.34 1.57662 -1.86964
1.36 1.62917 -1.8359
1.38 1.68001 -1.80018
1.4 1.7291 -1.76252
1.42 1.7764 -1.723
1.44 1.82187 -1.68166
1.46 1.86547 -1.63855
1.48 1.90717 -1.59373
1.5 1.94693 -1.54725
1.52 1.98471 -1.49915
1.54 2.02047 -1.44949
1.56 2.05418 -1.39832
1.58 2.08579 -1.34568
1.6 2.11526 -1.29162
1.62 2.14256 -1.2362
1.64 2.16764 -1.17946
1.66 2.19045 -1.12146
1.68 2.21096 -1.06223
1.7 2.22912 -1.00184
1.72 2.24488 -0.940338
1.74 2.2582 -0.877773
1.76 2.26902 -0.8142
1.78 2.2773 -0.749676
1.8 2.28298 -0.684258
1.82 2.286 -0.618007
1.84 2.28632 -0.550984
1.86 2.28388 -0.483254
1.88 2.2786 -0.414885
1.9 2.27044 -0.345947
1.92 2.25933 -0.276516
1.94 2.2452 -0.20667
1.96 2.22798 -0.136493
1.98 2.2076 -0.0660737
2 2.18398 0.0044929
2.02 2.15706 0.0751056
2.04 2.12674 0.145656
2.06 2.09296 0.216027
2.08 2.05563 0.286093
2.1 2.01465 0.355718
2.12 1.96995 0.424755
2.14 1.92143 0.493045
2.16 1.86901 0.560412
2.18 1.8126 0.626669
2.2 1.75209 0.691608
2.22 1.68742 0.755002
2.24 1.61849 0.816605
2.26 1.54522 0.876144
2.28 1.46753 0.933321
2.3 1.38538 0.987811
2.32 1.2987 1.03925
2.34 1.20747 1.08726
2.36 1.11169 1.13139
2.38 1.01137 1.17118
2.4 0.906585 1.20613
2.42 0.79745 1.23568
2.44 0.684143 1.25924
2.46 0.566915 1.2762
2.48 0.446111 1.28589
2.5 0.322179 1.28767
2.52 0.195691 1.28086
2.54 0.067351 1.26485
2.56 -0.0619938 1.23905
2.58 -0.191355 1.20301
2.6 -0.319615 1.1564
2.62 -0.445551 1.09908
2.64 -0.567883 1.03115
2.66 -0.685326 0.952949
2.68 -0.796658 0.865076
2.7 -0.90079 0.768368
2.72 -0.99682 0.663862
2.74 -1.08408 0.552732
2.76 -1.16215 0.436224
2.78 -1.23086 0.315588
2.8 -1.29026 0.192019
2.82 -1.34057 0.0666148
2.84 -1.38217 -0.0596522
2.86 -1.41553 -0.185946
2.88 -1.44117 -0.311568
2.9 -1.45967 -0.43595
2.92 -1.47158 -0.558639
2.94 -1.47746 -0.679286
2.96 -1.47783 -0.797625
2.98 -1.4732 -0.913465
3 -1.46402 -1.02667
3.02 -1.45072 -1.13716
3.04 -1.43368 -1.24488
3.06 -1.41327 -1.34981
3.08 -1.38981 -1.45196
3.1 -1.36358 -1.55135
3.12 -1.33485 -1.64801
3.14 -1.30385 -1.74199
3.16 -1.2708 -1.83334
3.18 -1.23591 -1.92211
3.2 -1.19933 -2.00837
3.22 -1.16123 -2.09217
3.24 -1.12175 -2.17359
3.26 -1.08103 -2.25268
3.28 -1.03918 -2.3295
3.3 -0.996316 -2.40413
3.32 -0.952527 -2.47661
3.34 -0.907907 -2.54701
3.36 -0.862536 -2.61538
3.38 -0.816489 -2.68179
3.4 -0.769836 -2.74627
3.42 -0.722637 -2.8089
3.44 -0.674951 -2.86971
3.46 -0.626831 -2.92876
3.48 -0.578326 -2.98609
3.5 -0.529479 -3.04175
3.52 -0.480333 -3.09578
3.54 -0.430925 -3.14822
3.56 -0.381292 -3.19912
3.58 -0.331465 -3.2485
3.6 -0.281476 -3.29642
3.62 -0.231352 -3.34289
3.64 -0.181119 -3.38797
3.66 -0.130803 -3.43168
3.68 -0.0804251 -3.47404
3.7 -0.0300075 -3.51511
3.72 0.0204305 -3.55489
3.74 0.0708701 -3.59342
3.76 0.121294 -3.63073
3.78 0.171687 -3.66685
3.8 0.222032 -3.70179
3.82 0.272316 -3.73559
3.84 0.322525 -3.76827
3.86 0.372648 -3.79984
3.88 0.422671 -3.83034
3.9 0.472584 -3.85978
3.92 0.522376 -3.88818
3.94 0.572038 -3.91556
3.96 0.62156 -3.94194
3.98 0.670932 -3.96735
4 0.720148 -3.99179
4.02 0.769198 -4.01529
4.04 0.818076 -4.03785
4.06 0.866773 -4.05951
4.08 0.915284 -4.08026
4.1 0.963602 -4.10014
4.12 1.01172 -4.11915
4.14 1.05963 -4.1373
4.16 1.10734 -4.15461
4.18 1.15482 -4.1711
4.2 1.20209 -4.18678
4.22 1.24913 -4.20165
4.24 1.29594 -4.21573
4.26 1.34251 -4.22904
4.28 1.38885 -4.24158
4.3 1.43494 -4.25337
4.32 1.48079 -4.26441
4.34 1.52638 -4.27473
4.36 1.57172 -4.28431
4.38 1.6168 -4.29319
4.4 1.66162 -4.30136
4.42 1.70617 -4.30884
4.44 1.75046 -4.31563
4.46 1.79448 -4.32175
4.48 1.83822 -4.32719
4.5 1.88169 -4.33199
4.52 1.92487 -4.33613
4.54 1.96778 -4.33962
4.56 2.0104 -4.34249
4.58 2.05273 -4.34472
4.6 2.09477 -4.34634
4.62 2.13652 -4.34735
4.64 2.17798 -4.34775
4.66 2.21914 -4.34755
4.68 2.26 -4.34676
4.7 2.30056 -4.34538
4.72 2.34081 -4.34343
4.74 2.38076 -4.3409
4.76 2.42041 -4.33781
4.78 2.45974 -4.33416
4.8 2.49876 -4.32996
4.82 2.53746 -4.3252
4.84 2.57586 -4.31991
4.86 2.61393 -4.31407
4.88 2.65168 -4.30771
4.9 2.68911 -4.30081
4.92 2.72622 -4.2934
4.94 2.763 -4.28547
4.96 2.79946 -4.27703
4.98 2.83558 -4.26808
5 2.87138 -4.25863
5.02 2.90684 -4.24868
5.04 2.94197 -4.23824
5.06 2.97676 -4.22731
5.08 3.01121 -4.21589
5.1 3.04532 -4.204
5.12 3.07909 -4.19163
5.14 3.11252 -4.17879
5.16 3.1456 -4.16548
5.18 3.17833 -4.15171
5.2 3.21071 -4.13747
5.22 3.24274 -4.12278
5.24 3.27442 -4.10764
5.26 3.30574 -4.09205
5.28 3.33671 -4.07602
5.3 3.36731 -4.05954
5.32 3.39756 -4.04263
5.34 3.42744 -4.02528
5.36 3.45696 -4.0075
5.38 3.48611 -3.98929
5.4 3.51489 -3.97066
5.42 3.5433 -3.95161
5.44 3.57134 -3.93213
5.46 3.599 -3.91224
5.48 3.62628 -3.89194
5.5 3.65319 -3.87123
5.52 3.67972 -3.85011
5.54 3.70586 -3.82859
5.56 3.73161 -3.80667
5.58 3.75698 -3.78435
5.6 3.78196 -3.76164
5.62 3.80655 -3.73853
5.64 3.83074 -3.71503
5.66 3.85453 -3.69115
5.68 3.87793 -3.66688
5.7 3.90092 -3.64222
5.72 3.92351 -3.61719
5.74 3.9457 -3.59178
5.76 3.96747 -3.566
5.78 3.98883 -3.53984
5.8 4.00978 -3.51332
5.82 4.03032 -3.48643
5.84 4.05043 -3.45917
5.86 4.07012 -3.43155
5.88 4.08939 -3.40357
5.9 4.10822 -3.37523
5.92 4.12663 -3.34653
5.94 4.14461 -3.31748
5.96 4.16214 -3.28808
5.98 4.17924 -3.25833
6 4.1959 -3.22823
6.02 4.21211 -3.19779
6.04 4.22787 -3.167
6.06 4.24318 -3.13588
6.08 4.25804 -3.10441
6.1 4.27243 -3.07261
6.12 4.28637 -3.04048
6.14 4.29984 -3.00801
6.16 4.31284 -2.97521
6.18 4.32537 -2.94208
6.2 4.33742 -2.90863
6.22 4.34899 -2.87486
6.24 4.36008 -2.84076
6.26 4.37068 -2.80634
6.28 4.38079 -2.7716
6.3 4.39041 -2.73655
6.32 4.39952 -2.70118
6.34 4.40814 -2.66551
6.36 4.41624 -2.62952
6.38 4.42383 -2.59322
6.4 4.4309 -2.55662
6.42 4.43745 -2.51972
6.44 4.44348 -2.48252
6.46 4.44897 -2.44501
6.48 4.45393 -2.40721
6.5 4.45835 -2.36912
6.52 4.46222 -2.33073
6.54 4.46554 -2.29205
6.56 4.4683 -2.25308
6.58 4.4705 -2.21383
6.6 4.47214 -2.17429
6.62 4.4732 -2.13447
6.64 4.47368 -2.09438
6.66 4.47358 -2.054
6.68 4.47288 -2.01335
6.7 4.47159 -1.97244
6.72 4.46969 -1.93125
6.74 4.46718 -1.88979
6.76 4.46406 -1.84807
6.78 4.46031 -1.80609
6.8 4.45593 -1.76386
6.82 4.45092 -1.72136
6.84 4.44525 -1.67861
6.86 4.43894 -1.63562
6.88 4.43196 -1.59238
6.9 4.42431 -1.54889
6.92 4.41599 -1.50516
6.94 4.40698 -1.4612
6.96 4.39727 -1.417
6.98 4.38687 -1.37258
7 4.37575 -1.32792
7.02 4.36391 -1.28305
7.04 4.35133 -1.23795
7.06 4.33802 -1.19265
7.08 4.32396 -1.14713
7.1 4.30913 -1.1014
7.12 4.29353 -1.05548
7.14 4.27715 -1.00936
7.16 4.25997 -0.963043
7.18 4.24198 -0.916543
7.2 4.22318 -0.869862
7.22 4.20355 -0.823006
7.24 4.18307 -0.775981
7.26 4.16173 -0.728792
7.28 4.13953 -0.681446
7.3 4.11644 -0.63395
7.32 4.09245 -0.586311
7.34 4.06755 -0.538536
7.36 4.04171 -0.490633
7.38 4.01494 -0.44261
7.4 3.9872 -0.394475
7.42 3.95848 -0.346239
7.44 3.92877 -0.297909
7.46 3.89804 -0.249497
7.48 3.86628 -0.201012
7.5 3.83347 -0.152467
7.52 3.79959 -0.103872
7.54 3.76461 -0.0552407
7.56 3.72852 -0.00658598
7.58 3.6913 0.0420781
7.6 3.65292 0.0907366
7.62 3.61335 0.139374
7.64 3.57258 0.187972
7.66 3.53057 0.236515
7.68 3.48731 0.284982
7.7 3.44276 0.333354
7.72 3.39689 0.381608
7.74 3.34968 0.429722
7.76 3.3011 0.47767
7.78 3.25111 0.525427
7.8 3.19968 0.572963
7.82 3.14678 0.620248
7.84 3.09237 0.667249
7.86 3.03641 0.713932
7.88 2.97887 0.760257
7.9 2.91971 0.806185
7.92 2.85888 0.851671
7.94 2.79635 0.896667
7.96 2.73207 0.941123
7.98 2.66599 0.984981
8 2.59808 1.02818
8.02 2.52827 1.07066
8.04 2.45653 1.11235
8.06 2.3828 1.15316
8.08 2.30702 1.19302
8.1 2.22916 1.23183
8.12 2.14914 1.26949
8.14 2.06693 1.3059
8.16 1.98246 1.34093
8.18 1.89569 1.37444
8.2 1.80655 1.40631
8.22 1.71501 1.43637
8.24 1.62102 1.46445
8.26 1.52452 1.49035
8.28 1.4255 1.51387
8.3 1.32392 1.53479
8.32 1.21977 1.55286
8.34 1.11304 1.5678
8.36 1.00375 1.57932
8.38 0.891957 1.58709
8.4 0.777714 1.59078
8.42 0.661132 1.59001
8.44 0.542358 1.58439
8.46 0.421591 1.57351
8.48 0.29909 1.55694
8.5 0.175184 1.53425
8.52 0.0502775 1.50502
8.54 -0.0751402 1.46885
8.56 -0.200493 1.42538
8.58 -0.325121 1.37434
8.6 -0.448286 1.31552
8.62 -0.569191 1.24886
8.64 -0.687006 1.17441
8.66 -0.800899 1.0924
8.68 -0.910074 1.00321
8.7 -1.01381 0.907358
8.72 -1.11151 0.805502
8.74 -1.20269 0.698394
8.76 -1.28703 0.586839
8.78 -1.36437 0.471667
8.8 -1.43468 0.353684
8.82 -1.49807 0.233654
8.84 -1.55472 0.112273
8.86 -1.60493 -0.00984327
8.88 -1.64901 -0.132161
8.9 -1.68733 -0.254231
8.92 -1.72026 -0.37568
8.94 -1.74819 -0.496207
8.96 -1.77149 -0.61557
8.98 -1.7905 -0.733584
9 -1.80557 -0.850106
9.02 -1.81701 -0.965032
9.04 -1.82512 -1.07829
9.06 -1.83016 -1.18983
9.08 -1.83238 -1.29962
9.1 -1.83202 -1.40765
9.12 -1.82928 -1.51393
9.14 -1.82435 -1.61846
9.16 -1.81741 -1.72127
9.18 -1.8086 -1.82237
9.2 -1.79809 -1.92179
9.22 -1.78599 -2.01958
9.24 -1.77243 -2.11576
9.26 -1.75751 -2.21037
9.28 -1.74135 -2.30344
9.3 -1.72402 -2.39502
9.32 -1.70562 -2.48514
9.34 -1.68622 -2.57383
9.36 -1.66589 -2.66115
9.38 -1.6447 -2.74711
9.4 -1.6227 -2.83176
9.42 -1.59995 -2.91513
9.44 -1.5765 -2.99725
9.46 -1.55241 -3.07816
9.48 -1.5277 -3.15789
9.5 -1.50242 -3.23647
9.52 -1.47662 -3.31393
9.54 -1.45032 -3.3903
9.56 -1.42355 -3.4656
9.58 -1.39635 -3.53987
9.6 -1.36874 -3.61312
9.62 -1.34075 -3.68539
9.64 -1.3124 -3.75669
9.66 -1.28371 -3.82706
9.68 -1.25472 -3.89651
9.7 -1.22542 -3.96506
9.72 -1.19586 -4.03274
9.74 -1.16603 -4.09956
9.76 -1.13596 -4.16555
9.78 -1.10567 -4.23073
9.8 -1.07516 -4.2951
9.82 -1.04445 -4.3587
9.84 -1.01355 -4.42153
9.86 -0.982483 -4.48361
9.88 -0.951249 -4.54497
9.9 -0.919861 -4.6056
9.92 -0.888329 -4.66554
9.94 -0.856664 -4.72479
9.96 -0.824873 -4.78336
9.98 -0.792966 -4.84128
10 -0.760949 -4.89855
10.02 -0.728832 -4.95518
10.04 -0.69662 -5.01119
10.06 -0.664321 -5.0666
10.08 -0.631942 -5.1214
10.1 -0.599487 -5.17561
10.12 -0.566963 -5.22925
10.14 -0.534376 -5.28231
10.16 -0.50173 -5.33482
10.18 -0.469031 -5.38679
10.2 -0.436283 -5.43821
10.22 -0.403491 -5.48911
10.24 -0.370659 -5.53949
10.26 -0.337791 -5.58936
10.28 -0.304891 -5.63872
10.3 -0.271962 -5.68759
10.32 -0.239009 -5.73597
10.34 -0.206035 -5.78388
10.36 -0.173042 -5.83131
10.38 -0.140034 -5.87828
10.4 -0.107014 -5.92479
10.42 -0.073985 -5.97086
10.44 -0.0409488 -6.01648
10.46 -0.00790841 -6.06166
10.48 0.0251337 -6.10642
10.5 0.0581752 -6.15075
10.52 0.0912139 -6.19466
10.54 0.124248 -6.23816
10.56 0.157274 -6.28126
10.58 0.190292 -6.32396
10.6 0.223299 -6.36626
10.62 0.256293 -6.40817
10.64 0.289273 -6.4497
10.66 0.322236 -6.49085
10.68 0.355183 -6.53163
10.7 0.388109 -6.57204
10.72 0.421016 -6.61209
10.74 0.4539 -6.65177
10.76 0.486761 -6.69111
10.78 0.519597 -6.73009
10.8 0.552407 -6.76872
10.82 0.58519 -6.80702
10.84 0.617945 -6.84498
10.86 0.650671 -6.8826
10.88 0.683366 -6.9199
10.9 0.71603 -6.95687
10.92 0.748661 -6.99352
10.94 0.781259 -7.02985
10.96 0.813823 -7.06587
10.98 0.846352 -7.10158
11 0.878844 -7.13698
11.02 0.9113 -7.17208
11.04 0.943719 -7.20688
11.06 0.976099 -7.24138
11.08 1.00844 -7.27559
11.1 1.04074 -7.30951
11.12 1.073 -7.34314
11.14 1.10522 -7.37649
11.16 1.1374 -7.40956
11.18 1.16954 -7.44234
11.2 1.20163 -7.47486
11.22 1.23368 -7.5071
11.24 1.26569 -7.53908
11.26 1.29765 -7.57078
11.28 1.32957 -7.60223
11.3 1.36144 -7.63341
11.32 1.39327 -7.66433
11.34 1.42505 -7.695
11.36 1.45679 -7.72541
11.38 1.48847 -7.75557
11.4 1.52011 -7.78549
11.42 1.55171 -7.81515
11.44 1.58325 -7.84458
11.46 1.61475 -7.87376
11.48 1.6462 -7.9027
11.5 1.67759 -7.9314
11.52 1.70894 -7.95987
11.54 1.74024 -7.98811
11.56 1.77149 -8.01612
11.58 1.80269 -8.04389
11.6 1.83384 -8.07144
11.62 1.86494 -8.09877
11.64 1.89598 -8.12587
11.66 1.92698 -8.15275
11.68 1.95792 -8.17941
11.7 1.98882 -8.20586
11.72 2.01966 -8.23209
11.74 2.05044 -8.2581
11.76 2.08118 -8.28391
11.78 2.11186 -8.3095
11.8 2.1425 -8.33489
11.82 2.17307 -8.36006
11.84 2.2036 -8.38504
11.86 2.23407 -8.40981
11.88 2.26449 -8.43438
11.9 2.29486 -8.45875
11.92 2.32517 -8.48292
11.94 2.35543 -8.50689
11.96 2.38563 -8.53067
11.98 2.41578 -8.55426
12 2.44588 -8.57765
12.02 2.47592 -8.60085
12.04 2.50591 -8.62386
12.06 2.53584 -8.64669
12.08 2.56572 -8.66932
12.1 2.59555 -8.69178
12.12 2.62532 -8.71404
12.14 2.65503 -8.73613
12.16 2.68469 -8.75803
12.18 2.7143 -8.77976
12.2 2.74385 -8.8013
12.22 2.77334 -8.82267
12.24 2.80278 -8.84386
12.26 2.83217 -8.86488
12.28 2.8615 -8.88572
12.3 2.89077 -8.90639
12.32 2.91999 -8.92689
12.34 2.94915 -8.94722
12.36 2.97826 -8.96738
12.38 3.00731 -8.98737
12.4 3.03631 -9.00719
12.42 3.06525 -9.02685
12.44 3.09414 -9.04635
12.46 3.12297 -9.06568
12.48 3.15174 -9.08485
12.5 3.18046 -9.10385
12.52 3.20912 -9.1227
12.54 3.23773 -9.14139
12.56 3.26628 -9.15992
12.58 3.29477 -9.17829
12.6 3.32321 -9.19651
12.62 3.35159 -9.21457
12.64 3.37992 -9.23247
12.66 3.40819 -9.25022
12.68 3.4364 -9.26782
12.7 3.46456 -9.28527
12.72 3.49266 -9.30257
12.74 3.52071 -9.31972
12.76 3.5487 -9.33672
12.78 3.57664 -9.35357
12.8 3.60451 -9.37027
12.82 3.63234 -9.38683
12.84 3.6601 -9.40324
12.86 3.68781 -9.41951
12.88 3.71547 -9.43563
12.9 3.74306 -9.45161
12.92 3.7706 -9.46745
12.94 3.79809 -9.48315
12.96 3.82552 -9.4987
12.98 3.85289 -9.51412
13 3.88021 -9.5294
13.02 3.90747 -9.54454
13.04 3.93468 -9.55954
13.06 3.96182 -9.57441
13.08 3.98892 -9.58914
13.1 4.01595 -9.60373
13.12 4.04293 -9.61819
13.14 4.06986 -9.63252
13.16 4.09673 -9.64671
13.18 4.12354 -9.66077
13.2 4.15029 -9.6747
13.22 4.17699 -9.6885
13.24 4.20364 -9.70216
13.26 4.23023 -9.7157
13.28 4.25676 -9.72911
13.3 4.28323 -9.74239
13.32 4.30965 -9.75555
13.34 4.33602 -9.76857
13.36 4.36232 -9.78147
13.38 4.38858 -9.79425
13.4 4.41477 -9.80689
13.42 4.44091 -9.81942
13.44 4.467 -9.83182
13.46 4.49303 -9.84409
13.48 4.519 -9.85625
13.5 4.54491 -9.86828
13.52 4.57077 -9.88019
13.54 4.59658 -9.89198
13.56 4.62233 -9.90365
13.58 4.64802 -9.9152
13.6 4.67366 -9.92663
13.62 4.69924 -9.93794
13.64 4.72477 -9.94913
13.66 4.75024 -9.96021
13.68 4.77565 -9.97117
13.7 4.80101 -9.98201
13.72 4.82631 -9.99273
13.74 4.85156 -10.0033
13.76 4.87675 -10.0138
13.78 4.90189 -10.0242
13.8 4.92697 -10.0345
13.82 4.95199 -10.0446
13.84 4.97696 -10.0547
13.86 5.00187 -10.0646
13.88 5.02673 -10.0744
13.9 5.05153 -10.0841
13.92 5.07628 -10.0937
13.94 5.10097 -10.1032
13.96 5.12561 -10.1126
13.98 5.15019 -10.1218
14 5.17471 -10.131
14.02 5.19918 -10.14
14.04 5.2236 -10.149
14.06 5.24796 -10.1578
14.08 5.27226 -10.1665
14.1 5.29651 -10.1751
14.12 5.3207 -10.1836
14.14 5.34484 -10.192
14.16 5.36892 -10.2003
14.18 5.39295 -10.2085
14.2 5.41692 -10.2166
14.22 5.44084 -10.2246
14.24 5.4647 -10.2325
14.26 5.4885 -10.2403
14.28 5.51226 -10.2479
14.3 5.53595 -10.2555
14.32 5.55959 -10.263
14.34 5.58318 -10.2703
14.36 5.60671 -10.2776
14.38 5.63018 -10.2848
14.4 5.6536 -10.2918
14.42 5.67697 -10.2988
14.44 5.70028 -10.3056
14.46 5.72353 -10.3124
14.48 5.74673 -10.3191
14.5 5.76988 -10.3256
14.52 5.79297 -10.3321
14.54 5.816 -10.3384
14.56 5.83898 -10.3447
14.58 5.86191 -10.3509
14.6 5.88478 -10.357
14.62 5.90759 -10.3629
14.64 5.93035 -10.3688
14.66 5.95306 -10.3746
14.68 5.97571 -10.3803
14.7 5.99831 -10.3859
14.72 6.02085 -10.3914
14.74 6.04333 -10.3968
14.76 6.06576 -10.4021
14.78 6.08814 -10.4073
14.8 6.11046 -10.4124
14.82 6.13273 -10.4175
14.84 6.15494 -10.4224
14.86 6.1771 -10.4272
14.88 6.1992 -10.432
14.9 6.22125 -10.4366
14.92 6.24324 -10.4412
14.94 6.26518 -10.4457
14.96 6.28706 -10.45
14.98 6.30889 -10.4543
15 6.33067 -10.4585
15.02 6.35239 -10.4626
15.04 6.37405 -10.4667
15.06 6.39566 -10.4706
15.08 6.41722 -10.4744
15.1 6.43872 -10.4782
15.12 6.46017 -10.4818
15.14 6.48156 -10.4854
15.16 6.5029 -10.4889
15.18 6.52418 -10.4923
15.2 6.54541 -10.4956
15.22 6.56658 -10.4988
15.24 6.5877 -10.502
15.26 6.60877 -10.505
15.28 6.62978 -10.508
15.3 6.65073 -10.5108
15.32 6.67164 -10.5136
15.34 6.69248 -10.5163
15.36 6.71327 -10.5189
15.38 6.73401 -10.5215
15.4 6.7547 -10.5239
15.42 6.77532 -10.5263
15.44 6.7959 -10.5285
15.46 6.81642 -10.5307
15.48 6.83688 -10.5328
15.5 6.85729 -10.5349
15.52 6.87765 -10.5368
15.54 6.89795 -10.5387
15.56 6.9182 -10.5404
15.58 6.93839 -10.5421
15.6 6.95853 -10.5437
15.62 6.97862 -10.5452
15.64 6.99865 -10.5467
15.66 7.01862 -10.548
15.68 7.03854 -10.5493
15.7 7.05841 -10.5505
15.72 7.07822 -10.5516
15.74 7.09798 -10.5526
15.76 7.11768 -10.5536
15.78 7.13733 -10.5545
15.8 7.15692 -10.5553
15.82 7.17646 -10.556
15.84 7.19595 -10.5566
15.86 7.21538 -10.5571
15.88 7.23475 -10.5576
15.9 7.25408 -10.558
15.92 7.27334 -10.5583
15.94 7.29256 -10.5585
15.96 7.31172 -10.5587
15.98 7.33082 -10.5588
16 7.34987 -10.5588
16.02 7.36886 -10.5587
16.04 7.3878 -10.5585
16.06 7.40669 -10.5583
16.08 7.42552 -10.558
16.1 7.4443 -10.5576
16.12 7.46302 -10.5571
16.14 7.48169 -10.5565
16.16 7.5003 -10.5559
16.18 7.51886 -10.5552
16.2 7.53737 -10.5544
16.22 7.55582 -10.5536
16.24 7.57421 -10.5526
16.26 7.59256 -10.5516
16.28 7.61084 -10.5505
16.3 7.62907 -10.5494
16.32 7.64725 -10.5481
16.34 7.66538 -10.5468
16.36 7.68344 -10.5454
16.38 7.70146 -10.544
16.4 7.71942 -10.5424
16.42 7.73732 -10.5408
16.44 7.75517 -10.5391
16.46 7.77297 -10.5374
16.48 7.79071 -10.5355
16.5 7.80839 -10.5336
16.52 7.82603 -10.5317
16.54 7.8436 -10.5296
16.56 7.86112 -10.5275
16.58 7.87859 -10.5253
16.6 7.89601 -10.523
16.62 7.91336 -10.5206
16.64 7.93067 -10.5182
16.66 7.94792 -10.5157
16.68 7.96511 -10.5132
16.7 7.98225 -10.5105
16.72 7.99933 -10.5078
16.74 8.01636 -10.505
16.76 8.03334 -10.5022
16.78 8.05026 -10.4992
16.8 8.06712 -10.4962
16.82 8.08393 -10.4932
16.84 8.10069 -10.49
16.86 8.11739 -10.4868
16.88 8.13403 -10.4835
16.9 8.15062 -10.4802
16.92 8.16716 -10.4768
16.94 8.18364 -10.4733
16.96 8.20006 -10.4697
16.98 8.21643 -10.466
17 8.23275 -10.4623
17.02 8.24901 -10.4586
17.04 8.26522 -10.4547
17.06 8.28137 -10.4508
17.08 8.29746 -10.4468
17.1 8.3135 -10.4428
17.12 8.32949 -10.4386
17.14 8.34542 -10.4344
17.16 8.36129 -10.4302
17.18 8.37711 -10.4258
17.2 8.39287 -10.4214
17.22 8.40858 -10.417
17.24 8.42424 -10.4124
17.26 8.43983 -10.4078
17.28 8.45538 -10.4031
17.3 8.47086 -10.3984
17.32 8.4863 -10.3936
17.34 8.50167 -10.3887
17.36 8.51699 -10.3838
17.38 8.53226 -10.3787
17.4 8.54747 -10.3737
17.42 8.56262 -10.3685
17.44 8.57772 -10.3633
17.46 8.59276 -10.358
17.48 8.60775 -10.3527
17.5 8.62268 -10.3472
17.52 8.63756 -10.3417
17.54 8.65238 -10.3362
17.56 8.66715 -10.3306
17.58 8.68185 -10.3249
17.6 8.69651 -10.3191
17.62 8.71111 -10.3133
17.64 8.72565 -10.3074
17.66 8.74013 -10.3015
17.68 8.75456 -10.2955
17.7 8.76894 -10.2894
17.72 8.78325 -10.2832
17.74 8.79751 -10.277
17.76 8.81172 -10.2707
17.78 8.82587 -10.2644
17.8 8.83996 -10.258
17.82 8.854 -10.2515
17.84 8.86798 -10.245
17.86 8.88191 -10.2383
17.88 8.89577 -10.2317
17.9 8.90959 -10.2249
17.92 8.92334 -10.2181
17.94 8.93704 -10.2113
17.96 8.95068 -10.2043
17.98 8.96427 -10.1973
18 8.9778 -10.1903
18.02 8.99127 -10.1832
18.04 9.00469 -10.176
18.06 9.01805 -10.1687
18.08 9.03135 -10.1614
18.1 9.0446 -10.154
18.12 9.05779 -10.1466
18.14 9.07092 -10.1391
18.16 9.084 -10.1315
18.18 9.09702 -10.1239
18.2 9.10998 -10.1162
18.22 9.12289 -10.1084
18.24 9.13573 -10.1006
18.26 9.14853 -10.0927
18.28 9.16126 -10.0847
18.3 9.17394 -10.0767
18.32 9.18656 -10.0687
18.34 9.19912 -10.0605
18.36 9.21162 -10.0523
18.38 9.22407 -10.044
18.4 9.23646 -10.0357
18.42 9.24879 -10.0273
18.44 9.26107 -10.0189
18.46 9.27329 -10.0104
18.48 9.28545 -10.0018
18.5 9.29755 -9.99315
18.52 9.3096 -9.98445
18.54 9.32158 -9.97568
18.56 9.33351 -9.96686
18.58 9.34538 -9.95797
18.6 9.3572 -9.94902
18.62 9.36895 -9.94001
18.64 9.38065 -9.93094
