0	6.00157e-09	0	7.20378e-13	0
3.77088e-10	2.39944e-08	0	2.87865e-12	0
1.88394e-09	5.3931e-08	0	6.46625e-12	0
5.26872e-09	9.57167e-08	0	1.14689e-11	0
1.12721e-08	1.4921e-07	0	1.78667e-11	0
2.06245e-08	2.14222e-07	0	2.56342e-11	0
3.40426e-08	2.9052e-07	0	3.47404e-11	0
5.22274e-08	3.77826e-07	0	4.51493e-11	0
7.58605e-08	4.75817e-07	0	5.68193e-11	0
1.05602e-07	5.84131e-07	0	6.9704e-11	0
1.42088e-07	7.02361e-07	0	8.37524e-11	0
1.85928e-07	8.30065e-07	0	9.89085e-11	0
2.377e-07	9.6676e-07	0	1.15112e-10	0
2.97954e-07	1.11193e-06	0	1.32299e-10	0
3.67204e-07	1.26503e-06	0	1.50401e-10	0
4.4593e-07	1.42547e-06	0	1.69347e-10	0
5.34571e-07	1.59264e-06	0	1.8906e-10	0
6.33532e-07	1.76592e-06	0	2.09464e-10	0
7.43172e-07	1.94463e-06	0	2.30477e-10	0
8.63811e-07	2.12809e-06	0	2.52017e-10	0
9.95724e-07	2.31561e-06	0	2.73997e-10	0
1.13914e-06	2.50647e-06	0	2.96332e-10	0
1.29425e-06	2.69995e-06	0	3.18934e-10	0
1.46119e-06	2.89529e-06	0	3.41712e-10	0
1.64005e-06	3.09177e-06	0	3.64578e-10	0
1.83088e-06	3.28862e-06	0	3.8744e-10	0
2.03368e-06	3.48509e-06	0	4.1021e-10	0
2.2484e-06	3.68044e-06	0	4.32798e-10	0
2.47494e-06	3.87392e-06	0	4.55115e-10	0
2.71316e-06	4.0648e-06	0	4.77073e-10	0
2.96287e-06	4.25234e-06	0	4.98586e-10	0
3.22385e-06	4.43584e-06	0	5.1957e-10	0
3.49581e-06	4.6146e-06	0	5.39942e-10	0
3.77843e-06	4.78793e-06	0	5.59624e-10	0
4.07136e-06	4.95519e-06	0	5.78537e-10	0
4.37418e-06	5.11573e-06	0	5.96608e-10	0
4.68647e-06	5.26896e-06	0	6.13766e-10	0
5.00774e-06	5.41429e-06	0	6.29944e-10	0
5.33748e-06	5.55118e-06	0	6.45079e-10	0
5.67514e-06	5.67912e-06	0	6.59113e-10	0
6.02014e-06	5.79763e-06	0	6.71989e-10	0
6.37189e-06	5.90627e-06	0	6.83659e-10	0
6.72975e-06	6.00463e-06	0	6.94076e-10	0
7.09307e-06	6.09235e-06	0	7.03201e-10	0
7.46116e-06	6.16912e-06	0	7.10996e-10	0
7.83333e-06	6.23466e-06	0	7.17433e-10	0
8.20887e-06	6.28873e-06	0	7.22487e-10	0
8.58706e-06	6.33115e-06	0	7.26136e-10	0
8.96716e-06	6.36177e-06	0	7.28368e-10	0
9.34843e-06	6.38049e-06	0	7.29174e-10	0
9.73013e-06	6.38728e-06	0	7.2855e-10	0
1.01115e-05	6.38212e-06	0	7.26499e-10	0
1.04918e-05	6.36505e-06	0	7.23029e-10	0
1.08703e-05	6.33618e-06	0	7.18154e-10	0
1.12462e-05	6.29563e-06	0	7.11892e-10	0
1.16189e-05	6.24358e-06	0	7.04268e-10	0
1.19875e-05	6.18027e-06	0	6.95311e-10	0
1.23515e-05	6.10597e-06	0	6.85057e-10	0
1.27101e-05	6.02098e-06	0	6.73545e-10	0
1.30627e-05	5.92567e-06	0	6.60821e-10	0
1.34086e-05	5.82044e-06	0	6.46933e-10	0
1.37473e-05	5.70571e-06	0	6.31936e-10	0
1.40781e-05	5.58196e-06	0	6.15889e-10	0
1.44005e-05	5.44971e-06	0	5.98854e-10	0
1.4714e-05	5.30948e-06	0	5.80898e-10	0
1.50181e-05	5.16187e-06	0	5.6209e-10	0
1.53123e-05	5.00746e-06	0	5.42505e-10	0
1.55963e-05	4.84688e-06	0	5.22218e-10	0
1.58697e-05	4.6808e-06	0	5.01311e-10	0
1.61321e-05	4.50989e-06	0	4.79863e-10	0
1.63833e-05	4.33484e-06	0	4.5796e-10	0
1.66231e-05	4.15636e-06	0	4.35687e-10	0
1.68512e-05	3.97518e-06	0	4.13131e-10	0
1.70674e-05	3.79203e-06	0	3.90382e-10	0
1.72718e-05	3.60766e-06	0	3.67529e-10	0
1.74642e-05	3.42282e-06	0	3.44661e-10	0
1.76446e-05	3.23826e-06	0	3.21869e-10	0
1.78131e-05	3.05472e-06	0	2.99243e-10	0
1.79698e-05	2.87296e-06	0	2.76871e-10	0
1.81147e-05	2.69372e-06	0	2.54841e-10	0
1.82481e-05	2.51772e-06	0	2.33242e-10	0
1.83702e-05	2.34569e-06	0	2.12158e-10	0
1.84813e-05	2.17832e-06	0	1.91673e-10	0
1.85816e-05	2.0163e-06	0	1.71867e-10	0
1.86716e-05	1.86029e-06	0	1.52819e-10	0
1.87516e-05	1.71094e-06	0	1.34605e-10	0
1.8822e-05	1.56885e-06	0	1.17296e-10	0
1.88834e-05	1.43461e-06	0	1.00962e-10	0
1.89363e-05	1.30878e-06	0	8.5667e-11	0
1.89811e-05	1.19188e-06	0	7.14719e-11	0
1.90185e-05	1.08438e-06	0	5.84331e-11	0
1.90491e-05	9.86751e-07	0	4.66024e-11	0
1.90735e-05	8.99391e-07	0	3.6027e-11	0
1.90924e-05	8.22671e-07	0	2.67488e-11	0
1.91064e-05	7.56919e-07	0	1.88047e-11	0
1.91162e-05	7.0242e-07	0	1.22266e-11	0
1.91226e-05	6.59411e-07	0	7.04037e-12	0
1.91263e-05	6.28088e-07	0	3.26686e-12	0
1.9128e-05	6.08598e-07	0	9.21061e-13	0
1.91285e-05	6.01043e-07	0	1.23286e-14	0
1.91285e-05	6.05475e-07	0	5.44296e-13	0
1.91288e-05	6.21901e-07	0	2.51486e-12	0
1.91301e-05	6.5028e-07	0	5.91618e-12	0
1.91332e-05	6.90522e-07	0	1.07347e-11	0
1.91388e-05	7.42494e-07	0	1.69513e-11	0
1.91477e-05	8.06012e-07	0	2.45413e-11	0
1.91605e-05	8.80848e-07	0	3.34743e-11	0
1.91781e-05	9.66731e-07	0	4.37149e-11	0
1.9201e-05	1.06334e-06	0	5.52224e-11	0
1.92299e-05	1.17033e-06	0	6.7951e-11	0
1.92654e-05	1.28729e-06	0	8.18501e-11	0
1.93083e-05	1.41378e-06	0	9.68645e-11	0
1.9359e-05	1.54932e-06	0	1.12935e-10	0
1.94181e-05	1.69342e-06	0	1.29996e-10	0
1.94861e-05	1.84551e-06	0	1.47983e-10	0
1.95636e-05	2.00502e-06	0	1.66822e-10	0
1.96509e-05	2.17135e-06	0	1.86439e-10	0
1.97485e-05	2.34386e-06	0	2.06757e-10	0
1.98567e-05	2.5219e-06	0	2.27695e-10	0
1.99759e-05	2.70478e-06	0	2.4917e-10	0
2.01063e-05	2.89181e-06	0	2.71097e-10	0
2.02482e-05	3.08227e-06	0	2.93391e-10	0
2.04018e-05	3.27544e-06	0	3.15962e-10	0
2.05672e-05	3.47059e-06	0	3.38722e-10	0
2.07445e-05	3.66695e-06	0	3.61581e-10	0
2.09338e-05	3.86379e-06	0	3.84449e-10	0
2.1135e-05	4.06036e-06	0	4.07236e-10	0
2.13481e-05	4.2559e-06	0	4.29852e-10	0
2.15731e-05	4.44967e-06	0	4.52209e-10	0
2.18098e-05	4.64092e-06	0	4.74219e-10	0
2.20581e-05	4.82894e-06	0	4.95795e-10	0
2.23176e-05	5.01301e-06	0	5.16852e-10	0
2.25881e-05	5.19243e-06	0	5.37309e-10	0
2.28694e-05	5.36651e-06	0	5.57086e-10	0
2.3161e-05	5.53459e-06	0	5.76104e-10	0
2.34625e-05	5.69605e-06	0	5.94289e-10	0
2.37736e-05	5.85027e-06	0	6.1157e-10	0
2.40937e-05	5.99667e-06	0	6.27881e-10	0
2.44224e-05	6.1347e-06	0	6.43156e-10	0
2.4759e-05	6.26384e-06	0	6.57337e-10	0
2.51031e-05	6.3836e-06	0	6.70368e-10	0
2.5454e-05	6.49356e-06	0	6.82199e-10	0
2.58111e-05	6.59328e-06	0	6.92783e-10	0
2.61737e-05	6.68242e-06	0	7.02079e-10	0
2.65412e-05	6.76064e-06	0	7.10051e-10	0
2.69129e-05	6.82767e-06	0	7.16667e-10	0
2.72881e-05	6.88325e-06	0	7.21903e-10	0
2.76659e-05	6.9272e-06	0	7.25738e-10	0
2.80458e-05	6.95937e-06	0	7.28157e-10	0
2.8427e-05	6.97966e-06	0	7.2915e-10	0
2.88087e-05	6.98801e-06	0	7.28713e-10	0
2.91901e-05	6.98441e-06	0	7.26849e-10	0
2.95706e-05	6.96891e-06	0	7.23565e-10	0
2.99494e-05	6.94157e-06	0	7.18873e-10	0
3.03257e-05	6.90254e-06	0	7.12792e-10	0
3.06988e-05	6.85199e-06	0	7.05345e-10	0
3.1068e-05	6.79014e-06	0	6.96561e-10	0
3.14327e-05	6.71726e-06	0	6.86475e-10	0
3.1792e-05	6.63365e-06	0	6.75125e-10	0
3.21454e-05	6.53967e-06	0	6.62557e-10	0
3.24923e-05	6.43571e-06	0	6.48819e-10	0
3.28319e-05	6.3222e-06	0	6.33964e-10	0
3.31638e-05	6.19961e-06	0	6.18051e-10	0
3.34873e-05	6.06843e-06	0	6.01142e-10	0
3.3802e-05	5.92922e-06	0	5.83302e-10	0
3.41074e-05	5.78254e-06	0	5.64602e-10	0
3.44029e-05	5.62898e-06	0	5.45114e-10	0
3.46883e-05	5.46918e-06	0	5.24915e-10	0
3.49631e-05	5.30378e-06	0	5.04083e-10	0
3.52269e-05	5.13346e-06	0	4.82702e-10	0
3.54796e-05	4.95891e-06	0	4.60853e-10	0
3.57209e-05	4.78083e-06	0	4.38623e-10	0
3.59505e-05	4.59996e-06	0	4.161e-10	0
3.61683e-05	4.41703e-06	0	3.93371e-10	0
3.63742e-05	4.23278e-06	0	3.70526e-10	0
3.65682e-05	4.04796e-06	0	3.47654e-10	0
3.67502e-05	3.86331e-06	0	3.24847e-10	0
3.69203e-05	3.6796e-06	0	3.02193e-10	0
3.70784e-05	3.49757e-06	0	2.79783e-10	0
3.72249e-05	3.31795e-06	0	2.57703e-10	0
3.73598e-05	3.14149e-06	0	2.36043e-10	0
3.74834e-05	2.96889e-06	0	2.14886e-10	0
3.75959e-05	2.80087e-06	0	1.94317e-10	0
3.76976e-05	2.63811e-06	0	1.74418e-10	0
3.77889e-05	2.48128e-06	0	1.55266e-10	0
3.78702e-05	2.33102e-06	0	1.36939e-10	0
