0.5985	-0.406437	-0.0404074	
0.645753	-0.350358	-0.0423655	
0.693006	-0.294278	-0.0443237	
0.740259	-0.238199	-0.0462819	
0.787512	-0.18212	-0.0482401	
0.834765	-0.126041	-0.0501982	
0.882018	-0.0699625	-0.0521564	
0.929271	-0.0138838	-0.0541146	
0.976524	0.0421946	-0.0560727	
1.02378	0.0982729	-0.0580309	
1.07103	0.154351	-0.0599891	
1.11828	0.210429	-0.0619472	
1.16553	0.266507	-0.0639054	
1.21279	0.322585	-0.0658635	
1.26004	0.378662	-0.0678217	
1.30729	0.43474	-0.0697798	
1.35455	0.490817	-0.071738	
1.4018	0.546895	-0.0736961	
1.44905	0.602972	-0.0756543	
1.4963	0.659049	-0.0776124	
1.54356	0.715126	-0.0795706	
1.59081	0.771203	-0.0815287	
1.63806	0.827279	-0.0834869	
1.68532	0.883356	-0.085445	
1.73257	0.939432	-0.0874031	
1.77982	0.995509	-0.0893613	
1.82707	1.05158	-0.0913194	
1.87433	1.10766	-0.0932775	
1.92158	1.16374	-0.0952357	
1.96883	1.21981	-0.0971938	
2.01608	1.27589	-0.0991519	
2.06334	1.33196	-0.10111	
2.11059	1.38804	-0.103068	
2.15784	1.44412	-0.105026	
2.20509	1.50019	-0.106984	
2.25235	1.55627	-0.108943	
2.2996	1.61234	-0.110901	
2.34685	1.66842	-0.112859	
2.3941	1.72449	-0.114817	
2.44136	1.78057	-0.116775	
2.48861	1.83664	-0.118733	
2.53586	1.89272	-0.120691	
2.58311	1.94879	-0.122649	
2.63037	2.00487	-0.124607	
2.67762	2.06094	-0.126566	
2.72487	2.11702	-0.128524	
2.77212	2.17309	-0.130482	
2.81938	2.22916	-0.13244	
2.86663	2.28524	-0.134398	
2.91388	2.34131	-0.136356	
2.96113	2.39739	-0.138314	
3.00839	2.45346	-0.140272	
3.05564	2.50953	-0.14223	
3.10289	2.56561	-0.144189	
3.15014	2.62168	-0.146147	
3.1974	2.67776	-0.148105	
3.24465	2.73383	-0.150063	
3.2919	2.7899	-0.152021	
3.33915	2.84598	-0.153979	
3.38641	2.90205	-0.155937	
3.43366	2.95812	-0.157895	
3.48091	3.0142	-0.159853	
3.52816	3.07027	-0.161811	
3.57542	3.12634	-0.163769	
3.62267	3.18242	-0.165728	
3.66992	3.23849	-0.167686	
3.71717	3.29456	-0.169644	
3.76442	3.35064	-0.171602	
3.81168	3.40671	-0.17356	
3.85893	3.46278	-0.175518	
3.90618	3.51886	-0.177476	
3.95343	3.57493	-0.179434	
4.00069	3.631	-0.181392	
4.04794	3.68707	-0.18335	
4.09519	3.74315	-0.185308	
4.14244	3.79922	-0.187266	
4.18969	3.85529	-0.189225	
4.23695	3.91136	-0.191183	
4.2842	3.96744	-0.193141	
4.33145	4.02351	-0.195099	
4.3787	4.07958	-0.197057	
4.42596	4.13565	-0.199015	
4.47321	4.19173	-0.200973	
4.52046	4.2478	-0.202931	
4.56771	4.30387	-0.204889	
4.61496	4.35994	-0.206847	
4.66222	4.41601	-0.208805	
4.70947	4.47209	-0.210763	
4.75672	4.52816	-0.212721	
4.80397	4.58423	-0.214679	
4.85122	4.6403	-0.216638	
4.89848	4.69637	-0.218596	
4.94573	4.75245	-0.220554	
4.99298	4.80852	-0.222512	
5.04023	4.86459	-0.22447	
5.08748	4.92066	-0.226428	
5.13474	4.97673	-0.228386	
5.18199	5.0328	-0.230344	
5.22924	5.08887	-0.232302	
5.27649	5.14495	-0.23426	
5.32375	5.20102	-0.236218	
5.371	5.25709	-0.238176	
5.41825	5.31316	-0.240134	
5.4655	5.36923	-0.242092	
5.51275	5.4253	-0.24405	
5.56001	5.48137	-0.246008	
5.60726	5.53745	-0.247967	
5.65451	5.59352	-0.249925	
5.70176	5.64959	-0.251883	
5.74901	5.70566	-0.253841	
5.79627	5.76173	-0.255799	
5.84352	5.8178	-0.257757	
5.89077	5.87387	-0.259715	
5.93802	5.92994	-0.261673	
5.98527	5.98601	-0.263631	
6.03252	6.04209	-0.265589	
6.07978	6.09816	-0.267547	
6.12703	6.15423	-0.269505	
6.17428	6.2103	-0.271463	
6.22153	6.26637	-0.273421	
6.26878	6.32244	-0.275379	
6.31604	6.37851	-0.277337	
6.36329	6.43458	-0.279295	
6.41054	6.49065	-0.281253	
6.45779	6.54672	-0.283211	
6.50504	6.60279	-0.285169	
6.5523	6.65886	-0.287127	
6.59955	6.71493	-0.289086	
6.6468	6.771	-0.291044	
6.69405	6.82707	-0.293002	
6.7413	6.88314	-0.29496	
6.78856	6.93922	-0.296918	
6.83581	6.99529	-0.298876	
6.88306	7.05136	-0.300834	
6.93031	7.10743	-0.302792	
6.97756	7.1635	-0.30475	
7.02481	7.21957	-0.306708	
7.07207	7.27564	-0.308666	
7.11932	7.33171	-0.310624	
7.16657	7.38778	-0.312582	
7.21382	7.44385	-0.31454	
7.26107	7.49992	-0.316498	
7.30833	7.55599	-0.318456	
7.35558	7.61206	-0.320414	
7.40283	7.66813	-0.322372	
7.45008	7.7242	-0.32433	
7.49733	7.78027	-0.326288	
7.54458	7.83634	-0.328246	
7.59184	7.89241	-0.330204	
7.63909	7.94848	-0.332162	
7.68634	8.00455	-0.33412	
7.73359	8.06062	-0.336078	
7.78084	8.11669	-0.338036	
7.82809	8.17276	-0.339994	
7.87535	8.22883	-0.341952	
7.9226	8.2849	-0.34391	
7.96985	8.34097	-0.345868	
8.0171	8.39704	-0.347826	
8.06435	8.45311	-0.349785	
8.11161	8.50918	-0.351743	
8.15886	8.56525	-0.353701	
8.20611	8.62132	-0.355659	
8.25336	8.67738	-0.357617	
8.30061	8.73345	-0.359575	
8.34786	8.78952	-0.361533	
8.39512	8.84559	-0.363491	
8.44237	8.90166	-0.365449	
8.48962	8.95773	-0.367407	
8.53687	9.0138	-0.369365	
8.58412	9.06987	-0.371323	
8.63137	9.12594	-0.373281	
8.67863	9.18201	-0.375239	
8.72588	9.23808	-0.377197	
8.77313	9.29415	-0.379155	
8.82038	9.35022	-0.381113	
8.86763	9.40629	-0.383071	
8.91488	9.46236	-0.385029	
8.96214	9.51843	-0.386987	
9.00939	9.5745	-0.388945	
9.05664	9.63057	-0.390903	
9.10389	9.68663	-0.392861	
9.15114	9.7427	-0.394819	
9.19839	9.79877	-0.396777	
9.24565	9.85484	-0.398735	
9.2929	9.91091	-0.400693	
9.34015	9.96698	-0.402651	
9.3874	10.0231	-0.404609	
9.43465	10.0791	-0.406567	
9.48191	10.1352	-0.408525	
9.52916	10.1913	-0.410483	
9.57641	10.2473	-0.412441	
9.62366	10.3034	-0.414399	
9.67091	10.3595	-0.416357	
9.71816	10.4155	-0.418315	
9.76542	10.4716	-0.420273	
9.81267	10.5277	-0.422231	
9.85992	10.5837	-0.424189	
9.90717	10.6398	-0.426147	
9.95442	10.6959	-0.428105	
10.0017	10.7519	-0.430063	
10.0489	10.808	-0.432021	
10.0962	10.8641	-0.433979	
10.1434	10.9202	-0.435937	
10.1907	10.9762	-0.437895	
10.2379	11.0323	-0.439853	
