T M E Susceptibility Cv
T M E Susceptibility Cv
2.00000 0.575692 -1.53690 656.706 663.067
2.00500 0.502224 -1.52899 755.041 652.965
2.01000 0.550857 -1.52685 670.049 648.358
2.01500 0.558194 -1.52656 690.182 644.525
2.02000 0.666387 -1.53335 576.882 646.798
