MC_samples M E
91 0.639835 -1.30659
92 0.642228 -1.30913
93 0.645 -1.31323
94 0.647128 -1.31574
95 0.649526 -1.31842
96 0.65125 -1.3201
97 0.653041 -1.32196
98 0.654184 -1.32255
99 0.655707 -1.32404
100 0.65635 -1.3243
101 0.65703 -1.32495
102 0.657892 -1.32559
103 0.658058 -1.32544
104 0.657981 -1.32442
105 0.657571 -1.32333
106 0.657217 -1.32274
107 0.657664 -1.32299
108 0.657454 -1.32287
109 0.656147 -1.32101
110 0.655091 -1.31964
111 0.654324 -1.31883
112 0.653259 -1.31848
113 0.652257 -1.31805
114 0.651404 -1.31807
115 0.650826 -1.31826
116 0.650086 -1.31698
117 0.649829 -1.31624
118 0.649492 -1.31585
119 0.648487 -1.31555
120 0.648458 -1.31675
121 0.648223 -1.31727
122 0.648156 -1.31811
123 0.648293 -1.31935
124 0.648347 -1.31944
125 0.64848 -1.32048
126 0.648175 -1.31984
127 0.647992 -1.31874
128 0.647383 -1.31703
129 0.64686 -1.31589
130 0.646231 -1.315
131 0.645534 -1.3145
132 0.644962 -1.31371
133 0.643571 -1.31165
134 0.642463 -1.30963
135 0.641148 -1.30815
136 0.64 -1.30809
137 0.639234 -1.30686
138 0.638514 -1.3058
139 0.638129 -1.30496
140 0.6375 -1.30443
141 0.637092 -1.30418
142 0.636373 -1.30324
143 0.63535 -1.3021
144 0.634306 -1.3009
145 0.633034 -1.29993
146 0.632192 -1.29979
147 0.631395 -1.2998
148 0.630541 -1.3
149 0.629396 -1.29953
150 0.627967 -1.29853
151 0.626523 -1.29702
152 0.625592 -1.29566
153 0.624477 -1.29497
154 0.623571 -1.29494
155 0.623097 -1.29523
156 0.622564 -1.29526
157 0.622261 -1.29497
158 0.621297 -1.29354
159 0.619906 -1.29245
160 0.618938 -1.29144
161 0.617671 -1.29031
162 0.616173 -1.28963
163 0.614939 -1.28871
164 0.614055 -1.28835
165 0.61297 -1.28733
166 0.612349 -1.2862
167 0.612365 -1.28587
168 0.612083 -1.2847
169 0.611834 -1.28402
170 0.6115 -1.28365
171 0.611023 -1.28333
172 0.610203 -1.28273
173 0.609451 -1.28208
174 0.608678 -1.28075
175 0.608229 -1.28051
176 0.607443 -1.27966
177 0.60774 -1.2796
178 0.607837 -1.27944
179 0.60838 -1.28022
180 0.608778 -1.28022
181 0.60884 -1.27934
182 0.608984 -1.27929
183 0.609153 -1.2788
184 0.60962 -1.27957
185 0.610459 -1.28103
186 0.611129 -1.28145
187 0.611898 -1.28251
188 0.612367 -1.28287
189 0.612937 -1.28365
190 0.613658 -1.28484
191 0.614634 -1.28571
192 0.615521 -1.28677
193 0.616218 -1.28736
194 0.616314 -1.28722
195 0.616333 -1.28764
196 0.616658 -1.28781
197 0.617081 -1.28787
198 0.617576 -1.28848
199 0.617839 -1.28854
200 0.61825 -1.2889
201 0.618682 -1.28925
202 0.619332 -1.28965
203 0.619704 -1.28921
204 0.61973 -1.28814
205 0.620122 -1.2882
206 0.620534 -1.28859
207 0.620894 -1.28913
208 0.621082 -1.28918
209 0.621244 -1.28928
210 0.621643 -1.2891
211 0.622251 -1.28924
212 0.622594 -1.28929
213 0.622629 -1.28906
214 0.622477 -1.28855
215 0.622767 -1.28847
216 0.623218 -1.28856
217 0.623664 -1.28894
218 0.623968 -1.2895
219 0.624132 -1.28959
220 0.624455 -1.28986
221 0.624842 -1.29041
222 0.625293 -1.29072
223 0.625404 -1.2909
224 0.625424 -1.29049
225 0.625222 -1.28982
226 0.625022 -1.28894
227 0.624846 -1.28859
228 0.624342 -1.28794
229 0.624083 -1.28799
230 0.624065 -1.28822
231 0.624286 -1.28887
232 0.624397 -1.2894
233 0.624635 -1.2894
234 0.624722 -1.28902
235 0.624319 -1.2886
236 0.624004 -1.28877
237 0.624093 -1.2892
238 0.624538 -1.28971
239 0.625251 -1.29067
240 0.625812 -1.29137
241 0.626328 -1.29187
242 0.626983 -1.29273
243 0.627593 -1.29342
244 0.628258 -1.29426
245 0.629163 -1.29547
246 0.629817 -1.29618
247 0.630547 -1.29713
248 0.63121 -1.29762
249 0.632048 -1.29855
250 0.63272 -1.2992
251 0.633406 -1.29984
252 0.633968 -1.30048
253 0.634506 -1.30107
254 0.634941 -1.30126
255 0.635196 -1.30122
256 0.635508 -1.30168
257 0.635661 -1.30175
258 0.636182 -1.3026
259 0.63668 -1.30305
260 0.637115 -1.30365
261 0.637433 -1.30383
262 0.637615 -1.30385
263 0.638023 -1.30411
264 0.638523 -1.30485
265 0.638925 -1.30543
266 0.639229 -1.30594
267 0.639494 -1.30648
268 0.639888 -1.30701
269 0.640056 -1.30725
270 0.640019 -1.30715
271 0.640387 -1.30734
272 0.640754 -1.30735
273 0.641026 -1.30747
274 0.641004 -1.30708
275 0.640873 -1.30684
276 0.640779 -1.3063
277 0.64074 -1.30632
278 0.640773 -1.30612
279 0.641129 -1.30656
280 0.641857 -1.30739
281 0.642491 -1.30826
282 0.642837 -1.3089
283 0.643269 -1.30943
284 0.643644 -1.30975
285 0.643982 -1.30979
286 0.643951 -1.30944
287 0.643972 -1.30913
288 0.644253 -1.30899
289 0.644498 -1.30913
290 0.644845 -1.30907
291 0.645309 -1.30931
292 0.645771 -1.30962
293 0.646058 -1.30966
294 0.64602 -1.30942
295 0.646305 -1.30959
296 0.646791 -1.31
297 0.646919 -1.3101
298 0.646946 -1.30993
299 0.647174 -1.31027
300 0.647217 -1.31037
301 0.647292 -1.3103
302 0.64745 -1.3105
303 0.647508 -1.31063
304 0.647582 -1.31089
305 0.64759 -1.31102
306 0.647435 -1.31078
307 0.647508 -1.31081
308 0.647549 -1.31088
309 0.647524 -1.31058
310 0.647694 -1.3109
311 0.647926 -1.31116
312 0.648269 -1.31167
313 0.64853 -1.31188
314 0.648726 -1.31178
315 0.649 -1.3119
316 0.649051 -1.3119
317 0.648912 -1.31167
318 0.648758 -1.31151
319 0.648715 -1.31129
320 0.648344 -1.31069
321 0.647928 -1.31028
322 0.647578 -1.30997
323 0.647291 -1.30981
324 0.64713 -1.30972
325 0.647169 -1.30948
326 0.647255 -1.30917
327 0.647355 -1.30911
328 0.647424 -1.30887
329 0.647492 -1.30884
330 0.647576 -1.30855
331 0.647613 -1.3084
332 0.647605 -1.30807
333 0.647643 -1.30802
334 0.64774 -1.30793
335 0.648075 -1.30812
336 0.648378 -1.30851
337 0.64865 -1.30899
338 0.64892 -1.30929
339 0.649056 -1.30941
340 0.649397 -1.30994
341 0.649692 -1.31035
342 0.649605 -1.3105
343 0.649708 -1.31058
344 0.649811 -1.31084
345 0.649768 -1.31081
346 0.649624 -1.31092
347 0.649366 -1.31078
348 0.649181 -1.31029
349 0.648883 -1.30983
350 0.648257 -1.30926
351 0.647507 -1.30852
352 0.647074 -1.3083
353 0.646601 -1.30841
354 0.645975 -1.30831
355 0.645282 -1.3082
356 0.644691 -1.3082
357 0.643992 -1.30765
358 0.643142 -1.30709
359 0.642075 -1.30652
360 0.641208 -1.30569
361 0.640319 -1.30479
362 0.63953 -1.30406
363 0.638802 -1.30344
364 0.638352 -1.3031
365 0.637863 -1.30268
366 0.637391 -1.30219
367 0.636935 -1.30155
368 0.636359 -1.30101
369 0.635691 -1.30038
370 0.635176 -1.29978
371 0.634677 -1.29954
372 0.634288 -1.29927
373 0.633901 -1.29869
374 0.633463 -1.29842
375 0.63288 -1.298
376 0.63234 -1.29742
377 0.631684 -1.29684
378 0.631098 -1.2964
379 0.630369 -1.29607
380 0.629842 -1.2955
381 0.629501 -1.29528
382 0.629332 -1.29524
383 0.629164 -1.29522
384 0.62901 -1.29534
385 0.628766 -1.29553
386 0.628368 -1.29549
387 0.627817 -1.29558
388 0.627268 -1.29572
389 0.626735 -1.29578
390 0.626205 -1.29577
391 0.625691 -1.29545
392 0.625204 -1.29528
393 0.624771 -1.29529
394 0.624365 -1.29523
395 0.623785 -1.29524
396 0.623119 -1.29525
397 0.622582 -1.29496
398 0.622261 -1.29508
399 0.621792 -1.29489
400 0.6212 -1.29475
401 0.620549 -1.29441
402 0.62005 -1.2942
403 0.619578 -1.29392
404 0.619121 -1.29354
405 0.61863 -1.29323
406 0.618264 -1.29283
407 0.617985 -1.29258
408 0.617672 -1.29223
409 0.617323 -1.29181
410 0.616963 -1.29163
411 0.616679 -1.29158
412 0.616432 -1.2918
413 0.616114 -1.29177
414 0.6157 -1.29135
415 0.615434 -1.29104
416 0.615048 -1.29058
417 0.614772 -1.29034
418 0.61445 -1.2899
419 0.613998 -1.2895
420 0.613619 -1.28931
421 0.613504 -1.28936
422 0.613495 -1.28941
423 0.613428 -1.28943
424 0.613573 -1.28946
425 0.613741 -1.28929
426 0.614073 -1.28981
427 0.614415 -1.29
428 0.614836 -1.29042
429 0.615315 -1.29096
430 0.615779 -1.29142
431 0.616288 -1.29195
432 0.616806 -1.29255
433 0.617229 -1.29284
434 0.617535 -1.29297
435 0.617816 -1.29299
436 0.618005 -1.29303
437 0.618249 -1.29325
438 0.618527 -1.29354
439 0.618542 -1.29346
440 0.618477 -1.29357
441 0.618481 -1.29338
442 0.618518 -1.29317
443 0.618544 -1.29307
444 0.618547 -1.29297
445 0.618618 -1.29294
446 0.618845 -1.29305
447 0.61906 -1.29318
448 0.619208 -1.29326
449 0.619354 -1.29339
450 0.619533 -1.29369
451 0.619745 -1.29399
452 0.62 -1.29414
453 0.620188 -1.29417
454 0.620374 -1.29436
455 0.620593 -1.29448
456 0.620888 -1.29469
457 0.621258 -1.29503
458 0.621638 -1.29526
459 0.622015 -1.29549
460 0.622391 -1.2958
461 0.622668 -1.29605
462 0.62289 -1.29613
463 0.623132 -1.29626
464 0.623308 -1.29634
465 0.623538 -1.29622
466 0.623723 -1.29618
467 0.623854 -1.29604
468 0.623857 -1.29579
469 0.623774 -1.29557
470 0.62366 -1.29504
471 0.623577 -1.29454
472 0.623347 -1.29379
473 0.623309 -1.29351
474 0.623228 -1.29316
475 0.623074 -1.2928
476 0.623025 -1.29265
477 0.622987 -1.29239
478 0.623002 -1.29222
479 0.623132 -1.29223
480 0.62324 -1.29219
481 0.623368 -1.29193
482 0.623299 -1.29185
483 0.623178 -1.29195
484 0.622841 -1.29174
485 0.622464 -1.29142
486 0.622027 -1.29107
487 0.62152 -1.29082
488 0.621035 -1.29074
489 0.620583 -1.29051
490 0.620061 -1.29045
491 0.619582 -1.29022
492 0.618831 -1.28967
493 0.618357 -1.28949
494 0.617976 -1.28937
495 0.617606 -1.28919
496 0.617198 -1.28873
497 0.616801 -1.28833
498 0.616536 -1.28797
499 0.616242 -1.288
500 0.61571 -1.28784
501 0.61514 -1.28774
502 0.614572 -1.28765
503 0.613946 -1.28761
504 0.613363 -1.28754
505 0.612881 -1.28768
506 0.612342 -1.28773
507 0.611755 -1.28765
508 0.611201 -1.2876
509 0.610658 -1.2875
510 0.610088 -1.28743
511 0.60956 -1.28726
512 0.60916 -1.2873
513 0.608869 -1.28713
514 0.608755 -1.28708
515 0.608621 -1.28713
516 0.608508 -1.28703
517 0.608279 -1.28702
518 0.60806 -1.28687
519 0.607534 -1.28632
520 0.606942 -1.28592
521 0.606392 -1.28534
522 0.605776 -1.28477
523 0.605172 -1.28438
524 0.604532 -1.28412
525 0.60401 -1.28383
526 0.603603 -1.28352
527 0.603254 -1.28338
528 0.60285 -1.28322
529 0.602486 -1.28291
530 0.60184 -1.28262
531 0.60129 -1.28256
532 0.60062 -1.28241
533 0.600009 -1.28225
534 0.599457 -1.28212
535 0.598916 -1.28217
536 0.598414 -1.28205
537 0.597877 -1.28175
538 0.597519 -1.28149
539 0.596753 -1.28109
540 0.596139 -1.28063
541 0.595481 -1.28046
542 0.594769 -1.28031
543 0.594355 -1.28033
544 0.593934 -1.28013
545 0.593596 -1.28
546 0.593196 -1.27954
547 0.592861 -1.27938
548 0.592619 -1.27923
549 0.592404 -1.27911
550 0.592218 -1.27922
551 0.59186 -1.27915
552 0.591495 -1.27904
553 0.59113 -1.27906
554 0.590839 -1.27903
555 0.590532 -1.27879
556 0.590216 -1.27862
557 0.589964 -1.2786
558 0.589767 -1.27871
559 0.58958 -1.27868
560 0.589393 -1.27868
561 0.589162 -1.27847
562 0.588852 -1.27822
563 0.588606 -1.27812
564 0.588449 -1.27805
565 0.588301 -1.27821
566 0.588251 -1.27829
567 0.588307 -1.27829
568 0.588275 -1.27833
569 0.58826 -1.27822
570 0.588465 -1.27832
571 0.588669 -1.27842
572 0.588829 -1.27837
573 0.58904 -1.27848
574 0.589382 -1.27868
575 0.589739 -1.2789
576 0.590087 -1.27913
577 0.590347 -1.27927
578 0.590666 -1.27974
579 0.591079 -1.28021
580 0.591388 -1.28041
581 0.591644 -1.28065
582 0.591924 -1.28107
583 0.592178 -1.28122
584 0.59256 -1.28163
585 0.592855 -1.28174
586 0.593131 -1.28201
587 0.593501 -1.28235
588 0.593844 -1.28276
589 0.594117 -1.28301
590 0.594373 -1.28308
591 0.594594 -1.28315
592 0.594831 -1.28323
593 0.595169 -1.28359
594 0.595522 -1.28396
595 0.595857 -1.28422
596 0.596183 -1.28455
597 0.596491 -1.28482
598 0.596865 -1.28517
599 0.597229 -1.28553
600 0.597558 -1.2859
601 0.59797 -1.28632
602 0.598447 -1.28683
603 0.598872 -1.2872
604 0.599263 -1.28758
605 0.599554 -1.28772
606 0.599827 -1.28781
607 0.600016 -1.28786
608 0.600107 -1.2877
609 0.600164 -1.28764
610 0.600107 -1.28746
611 0.599975 -1.28714
612 0.599828 -1.28688
613 0.599666 -1.2869
614 0.599332 -1.28686
615 0.599146 -1.28685
616 0.599002 -1.28682
617 0.598736 -1.2866
618 0.598358 -1.28617
619 0.597997 -1.28575
620 0.597653 -1.28529
621 0.59744 -1.28504
622 0.597203 -1.28469
623 0.59691 -1.28441
624 0.596498 -1.28404
625 0.596056 -1.2836
626 0.595615 -1.28335
627 0.595152 -1.28301
628 0.594801 -1.28268
629 0.594452 -1.28261
630 0.594159 -1.28225
631 0.593962 -1.28208
632 0.593797 -1.28193
633 0.593539 -1.28182
634 0.593265 -1.2817
635 0.593126 -1.28167
636 0.592814 -1.28154
637 0.592551 -1.28132
638 0.592257 -1.2811
639 0.591933 -1.28083
640 0.591531 -1.28073
641 0.591092 -1.28053
642 0.590646 -1.27997
643 0.590327 -1.2795
644 0.590008 -1.27908
645 0.589744 -1.27867
646 0.589443 -1.27813
647 0.589019 -1.27764
648 0.588441 -1.2771
649 0.587835 -1.27669
650 0.587285 -1.27637
651 0.586767 -1.27584
652 0.586265 -1.27532
653 0.585904 -1.27481
654 0.585543 -1.27439
655 0.585267 -1.27397
656 0.584939 -1.27369
657 0.584482 -1.27318
658 0.584035 -1.27284
659 0.583627 -1.27261
660 0.583227 -1.27235
661 0.582912 -1.27215
662 0.58253 -1.27208
663 0.582202 -1.27198
664 0.581958 -1.27193
665 0.581669 -1.27183
666 0.581411 -1.27167
667 0.581162 -1.27175
668 0.580936 -1.27183
669 0.580747 -1.27185
670 0.580507 -1.27199
671 0.580231 -1.27198
672 0.579948 -1.27186
673 0.579629 -1.27152
674 0.579399 -1.27114
675 0.57923 -1.27102
676 0.57909 -1.27102
677 0.579025 -1.27099
678 0.578798 -1.27063
679 0.578513 -1.27041
680 0.578221 -1.27003
681 0.577819 -1.26975
682 0.577493 -1.26953
683 0.577145 -1.26933
684 0.576864 -1.26912
685 0.576686 -1.26904
686 0.576516 -1.26889
687 0.576325 -1.26865
688 0.576221 -1.26858
689 0.576168 -1.26862
690 0.576029 -1.26846
691 0.575977 -1.26847
692 0.575975 -1.26851
693 0.575931 -1.26848
694 0.575893 -1.26865
695 0.575791 -1.26863
696 0.575711 -1.26875
697 0.575674 -1.26872
698 0.575609 -1.2686
699 0.575436 -1.26834
700 0.575121 -1.26814
701 0.574843 -1.2681
702 0.574537 -1.26792
703 0.574196 -1.26761
704 0.573849 -1.26751
705 0.573539 -1.26749
706 0.573208 -1.26741
707 0.572878 -1.26731
708 0.5725 -1.26718
709 0.572116 -1.26701
710 0.571655 -1.26696
711 0.571132 -1.26675
712 0.570597 -1.26664
713 0.570035 -1.26655
714 0.569454 -1.26653
715 0.568965 -1.26659
716 0.568506 -1.26675
717 0.567929 -1.26681
718 0.56734 -1.26677
719 0.566662 -1.26652
720 0.566035 -1.26638
721 0.565451 -1.26634
722 0.564799 -1.26623
723 0.564156 -1.26607
724 0.563564 -1.26586
725 0.562876 -1.26582
726 0.562121 -1.26566
727 0.56141 -1.26536
728 0.56068 -1.26529
729 0.560075 -1.26529
730 0.559397 -1.26533
731 0.558782 -1.26524
732 0.558169 -1.26529
733 0.557544 -1.26536
734 0.556935 -1.26557
735 0.556211 -1.26562
736 0.555516 -1.26558
737 0.554824 -1.26558
738 0.554221 -1.26561
739 0.553572 -1.2657
740 0.552919 -1.26576
741 0.552247 -1.26576
742 0.551617 -1.26581
743 0.550983 -1.2658
744 0.550423 -1.26569
745 0.549879 -1.26558
746 0.549424 -1.26548
747 0.549016 -1.26534
748 0.548576 -1.26516
749 0.548218 -1.26509
750 0.547853 -1.26501
751 0.54741 -1.26473
752 0.546968 -1.26444
753 0.54658 -1.2642
754 0.54616 -1.2639
755 0.545748 -1.26367
756 0.545304 -1.2634
757 0.54496 -1.26304
758 0.54471 -1.26277
759 0.544519 -1.26258
760 0.544382 -1.26257
761 0.544271 -1.26231
762 0.544199 -1.26226
763 0.544135 -1.26244
764 0.544031 -1.26258
765 0.543889 -1.26259
766 0.543727 -1.26253
767 0.543422 -1.26244
768 0.543066 -1.26243
769 0.542737 -1.26228
770 0.542519 -1.26212
771 0.542328 -1.26206
772 0.542183 -1.26198
773 0.541953 -1.26179
774 0.541802 -1.26169
775 0.541645 -1.26159
776 0.541456 -1.26149
777 0.541319 -1.2613
778 0.541086 -1.26094
779 0.540854 -1.26059
780 0.540673 -1.26041
781 0.540429 -1.26033
782 0.540147 -1.26022
783 0.539898 -1.26018
784 0.53977 -1.25997
785 0.539656 -1.25978
786 0.539593 -1.25971
787 0.539568 -1.25956
788 0.539594 -1.25956
789 0.539645 -1.25959
790 0.539709 -1.25953
791 0.539855 -1.25963
792 0.540006 -1.25979
793 0.540139 -1.25992
794 0.540183 -1.25984
795 0.540189 -1.25976
796 0.540094 -1.25966
797 0.539925 -1.25952
798 0.539693 -1.25916
799 0.539487 -1.25892
800 0.539406 -1.25867
801 0.539395 -1.25849
802 0.539314 -1.25825
803 0.539191 -1.25809
804 0.539036 -1.25786
805 0.53872 -1.25763
806 0.538406 -1.25733
807 0.538123 -1.25709
808 0.537902 -1.25691
809 0.537689 -1.25667
810 0.537568 -1.25654
811 0.537472 -1.25636
812 0.537457 -1.25633
813 0.537429 -1.25626
814 0.537402 -1.25618
815 0.53746 -1.25612
816 0.537488 -1.25594
817 0.537589 -1.2559
818 0.53772 -1.25592
819 0.537857 -1.25586
820 0.538061 -1.25582
821 0.538258 -1.25593
822 0.538504 -1.25616
823 0.538706 -1.25632
824 0.538962 -1.25657
825 0.539285 -1.2569
826 0.539625 -1.25732
827 0.539933 -1.25761
828 0.540199 -1.25768
829 0.540501 -1.25786
830 0.540861 -1.25816
831 0.541119 -1.25839
832 0.5414 -1.25858
833 0.541597 -1.2587
834 0.541787 -1.25878
835 0.541952 -1.25887
836 0.542129 -1.25906
837 0.542366 -1.25916
838 0.542584 -1.2593
839 0.542765 -1.25934
840 0.542839 -1.25929
841 0.542883 -1.25917
842 0.54291 -1.25903
843 0.542972 -1.25893
844 0.543057 -1.25889
845 0.543036 -1.25879
846 0.543002 -1.25871
847 0.54294 -1.25857
848 0.542895 -1.25857
849 0.542874 -1.25875
850 0.542965 -1.259
851 0.543014 -1.25929
852 0.543016 -1.25939
853 0.54306 -1.25954
854 0.543126 -1.25973
855 0.543094 -1.25982
856 0.542996 -1.25993
857 0.542888 -1.25996
858 0.542716 -1.26001
859 0.542555 -1.25987
860 0.542337 -1.25981
861 0.542108 -1.25969
862 0.541885 -1.25956
863 0.541767 -1.25952
864 0.541655 -1.25946
865 0.541578 -1.25954
866 0.541443 -1.25963
867 0.541303 -1.25977
868 0.541106 -1.25976
869 0.541036 -1.2597
870 0.54096 -1.25968
871 0.540901 -1.25961
872 0.540843 -1.25955
873 0.54079 -1.25942
874 0.540789 -1.25937
875 0.540771 -1.2595
876 0.540879 -1.25963
877 0.541026 -1.25975
878 0.541076 -1.25983
879 0.541013 -1.2598
880 0.540909 -1.25968
881 0.540829 -1.2596
882 0.54076 -1.25955
883 0.540651 -1.2595
884 0.54056 -1.2596
885 0.540463 -1.25972
886 0.540339 -1.2596
887 0.540085 -1.25954
888 0.539752 -1.25939
889 0.539421 -1.25942
890 0.539067 -1.25943
891 0.538676 -1.25945
892 0.538223 -1.25945
893 0.537839 -1.25946
894 0.537394 -1.25946
895 0.537061 -1.25937
896 0.536646 -1.25912
897 0.536237 -1.25883
898 0.535802 -1.2587
899 0.535395 -1.25857
900 0.534939 -1.25841
901 0.534456 -1.25822
902 0.53398 -1.258
903 0.533549 -1.25791
904 0.533103 -1.25796
905 0.532608 -1.25788
906 0.53207 -1.25785
907 0.531499 -1.25779
908 0.530936 -1.25763
909 0.530418 -1.25751
910 0.529929 -1.25733
911 0.529451 -1.25717
912 0.529013 -1.25702
913 0.528604 -1.25693
914 0.528266 -1.25687
915 0.527918 -1.25675
916 0.527456 -1.25669
917 0.527039 -1.25671
918 0.526683 -1.25668
919 0.5263 -1.25652
920 0.526005 -1.25624
921 0.525793 -1.25608
922 0.525515 -1.25591
923 0.525206 -1.25567
924 0.52494 -1.25558
925 0.524584 -1.25536
926 0.524271 -1.25525
927 0.524045 -1.25518
928 0.523761 -1.25511
929 0.523471 -1.25516
930 0.523194 -1.25517
931 0.522889 -1.25511
932 0.522591 -1.25523
933 0.522406 -1.25529
934 0.522163 -1.25536
935 0.52185 -1.25545
936 0.52149 -1.25557
937 0.521185 -1.25565
938 0.520864 -1.2557
939 0.520511 -1.25575
940 0.520117 -1.25564
941 0.519702 -1.25547
942 0.519193 -1.25537
943 0.518664 -1.25515
944 0.518178 -1.25497
945 0.517688 -1.25486
946 0.517188 -1.25473
947 0.516668 -1.25452
948 0.516229 -1.25438
949 0.51569 -1.25417
950 0.515205 -1.25396
951 0.514774 -1.25386
952 0.514401 -1.25376
953 0.51404 -1.2535
954 0.513664 -1.25333
955 0.513377 -1.25334
956 0.513086 -1.25344
957 0.512743 -1.25333
958 0.512375 -1.25326
959 0.512086 -1.25314
960 0.511891 -1.25314
961 0.511696 -1.25327
962 0.511523 -1.25322
963 0.511308 -1.2531
964 0.511146 -1.25298
965 0.510917 -1.25287
966 0.510709 -1.25278
967 0.510512 -1.25269
968 0.51032 -1.25267
969 0.510021 -1.25256
970 0.509613 -1.25246
971 0.509181 -1.25233
972 0.508699 -1.25229
973 0.508253 -1.25224
974 0.507746 -1.25217
975 0.507236 -1.25207
976 0.506865 -1.25176
977 0.506392 -1.25153
978 0.505879 -1.25127
979 0.505439 -1.25102
980 0.50501 -1.25076
981 0.504623 -1.25056
982 0.504185 -1.25042
983 0.503739 -1.25016
984 0.503237 -1.25005
985 0.502843 -1.24992
986 0.502429 -1.24973
987 0.502042 -1.24949
988 0.501726 -1.24932
989 0.501365 -1.24927
990 0.501 -1.24908
991 0.500706 -1.24898
992 0.500383 -1.2489
993 0.50007 -1.24884
994 0.499673 -1.2488
995 0.499261 -1.24864
996 0.498926 -1.24846
997 0.498591 -1.24841
998 0.498317 -1.24838
999 0.498033 -1.24824
1000 0.49772 -1.24814
1001 0.497348 -1.24805
1002 0.496956 -1.24795
1003 0.49656 -1.24796
1004 0.496135 -1.24787
1005 0.495771 -1.24781
1006 0.495422 -1.24762
1007 0.495124 -1.24739
1008 0.494856 -1.24718
1009 0.494628 -1.247
1010 0.494455 -1.24688
1011 0.494283 -1.24673
1012 0.494135 -1.24663
1013 0.494008 -1.24655
1014 0.493871 -1.24646
1015 0.493685 -1.24636
1016 0.493617 -1.24622
1017 0.493545 -1.24608
1018 0.493541 -1.24608
1019 0.493562 -1.24607
1020 0.493539 -1.24596
1021 0.493467 -1.24585
1022 0.493371 -1.24584
1023 0.493211 -1.24579
1024 0.493071 -1.24581
1025 0.492922 -1.24574
1026 0.492812 -1.24567
1027 0.492712 -1.24551
1028 0.492602 -1.24543
1029 0.492546 -1.24548
1030 0.492515 -1.2456
1031 0.492483 -1.24557
1032 0.492422 -1.24551
1033 0.492391 -1.24551
1034 0.492316 -1.24547
1035 0.492068 -1.24533
1036 0.491877 -1.24522
1037 0.491712 -1.24516
1038 0.491479 -1.24508
1039 0.491246 -1.24489
1040 0.49099 -1.2447
1041 0.490865 -1.2446
1042 0.490758 -1.24442
1043 0.490575 -1.24413
1044 0.490398 -1.24387
1045 0.490258 -1.24374
1046 0.490024 -1.2435
1047 0.489866 -1.24331
1048 0.489785 -1.24305
1049 0.489709 -1.24291
1050 0.48961 -1.24275
1051 0.4895 -1.24253
1052 0.489401 -1.24246
1053 0.48933 -1.24234
1054 0.489284 -1.24221
1055 0.489104 -1.24202
1056 0.488911 -1.24186
1057 0.488718 -1.24166
1058 0.488535 -1.24136
1059 0.488343 -1.24107
1060 0.488241 -1.24092
1061 0.488124 -1.24074
1062 0.487943 -1.24054
1063 0.487766 -1.24036
1064 0.487425 -1.24001
1065 0.487122 -1.23976
1066 0.486754 -1.23945
1067 0.486359 -1.23922
1068 0.485955 -1.23895
1069 0.485529 -1.23868
1070 0.485079 -1.23843
1071 0.484636 -1.23805
1072 0.484212 -1.23788
