MC_samples M E
191 0.434921 -1.22073
192 0.43276 -1.22021
193 0.43057 -1.21969
194 0.428531 -1.21974
195 0.426872 -1.21985
196 0.425077 -1.22
197 0.423401 -1.2197
198 0.421894 -1.21924
199 0.420704 -1.21859
200 0.419025 -1.2176
201 0.417338 -1.21697
202 0.416337 -1.21639
203 0.41569 -1.21616
204 0.414926 -1.21603
205 0.41361 -1.21576
206 0.41216 -1.21544
207 0.410845 -1.21512
208 0.409303 -1.21452
209 0.407919 -1.21368
210 0.406786 -1.21295
211 0.405616 -1.2128
212 0.403986 -1.21217
213 0.40223 -1.21169
214 0.400514 -1.21112
215 0.398721 -1.21098
216 0.397199 -1.21074
217 0.395945 -1.21023
218 0.394908 -1.20968
219 0.393676 -1.20954
220 0.392636 -1.20905
221 0.391833 -1.20828
222 0.390541 -1.20788
223 0.389036 -1.20731
224 0.387321 -1.20679
225 0.385978 -1.20636
226 0.384801 -1.20606
227 0.383789 -1.20586
228 0.382654 -1.2057
229 0.381288 -1.20511
230 0.379978 -1.20496
231 0.378918 -1.20455
232 0.378017 -1.20379
233 0.376931 -1.20433
234 0.375705 -1.20389
235 0.374489 -1.2037
236 0.373263 -1.20352
237 0.372152 -1.20321
238 0.371092 -1.2034
239 0.369603 -1.20335
240 0.368167 -1.20358
241 0.366805 -1.20286
242 0.365579 -1.20227
243 0.364486 -1.2021
244 0.363484 -1.20172
245 0.362286 -1.20127
246 0.36128 -1.20118
247 0.360506 -1.20134
248 0.36006 -1.20149
249 0.359217 -1.20145
250 0.3582 -1.2012
251 0.357131 -1.20124
252 0.356111 -1.20127
253 0.355534 -1.2017
254 0.354685 -1.20217
255 0.354039 -1.20212
256 0.353379 -1.20184
257 0.35286 -1.20183
258 0.352209 -1.20198
259 0.351602 -1.20205
260 0.350962 -1.202
261 0.350287 -1.20199
262 0.349408 -1.20176
263 0.348593 -1.20125
264 0.347746 -1.20091
265 0.346717 -1.2003
266 0.345432 -1.20015
267 0.344232 -1.19985
268 0.34306 -1.19966
269 0.342045 -1.19952
270 0.340981 -1.19926
271 0.34 -1.19875
272 0.338934 -1.19801
273 0.337766 -1.19714
274 0.336934 -1.19653
275 0.335909 -1.19589
276 0.334801 -1.195
277 0.333845 -1.19422
278 0.332824 -1.19349
279 0.332097 -1.19301
280 0.331518 -1.19296
281 0.331103 -1.1931
282 0.330816 -1.1934
283 0.330495 -1.19353
284 0.330194 -1.19356
285 0.329825 -1.19368
286 0.329406 -1.19385
287 0.329129 -1.19387
288 0.32908 -1.19375
289 0.329273 -1.19325
290 0.329466 -1.19279
291 0.329708 -1.19251
292 0.329983 -1.19253
293 0.330358 -1.19253
294 0.330833 -1.19276
295 0.331356 -1.19298
296 0.331993 -1.19314
297 0.33271 -1.19333
298 0.333624 -1.19339
299 0.334465 -1.19368
300 0.335233 -1.19383
301 0.335963 -1.19399
302 0.33654 -1.19381
303 0.337277 -1.19389
304 0.337961 -1.19434
305 0.33877 -1.19475
306 0.339379 -1.1949
307 0.340065 -1.19541
308 0.341023 -1.19617
309 0.341861 -1.1966
310 0.342677 -1.19674
311 0.343441 -1.19669
312 0.344006 -1.19715
313 0.344601 -1.19748
314 0.345048 -1.19774
315 0.345524 -1.19787
316 0.34587 -1.19813
317 0.34612 -1.19839
318 0.346478 -1.19874
319 0.346771 -1.19878
320 0.347234 -1.19909
321 0.34757 -1.19928
322 0.347811 -1.19935
323 0.348189 -1.19929
324 0.348503 -1.19914
325 0.349123 -1.19942
326 0.349801 -1.20006
327 0.350627 -1.20067
328 0.351326 -1.20098
329 0.351884 -1.20122
330 0.352591 -1.20145
331 0.35361 -1.2023
332 0.354578 -1.20298
333 0.35548 -1.20354
334 0.356422 -1.20386
335 0.357224 -1.20424
336 0.35808 -1.20494
337 0.358843 -1.2057
338 0.359571 -1.20615
339 0.360324 -1.20678
340 0.36125 -1.20732
341 0.362229 -1.20798
342 0.363363 -1.2086
343 0.364461 -1.20924
344 0.36564 -1.21
345 0.366754 -1.21046
346 0.367861 -1.21092
347 0.368847 -1.21124
348 0.369713 -1.21141
349 0.370544 -1.21189
350 0.371343 -1.21229
351 0.372066 -1.21259
352 0.372912 -1.21301
353 0.373796 -1.2134
354 0.374816 -1.21407
355 0.375803 -1.21476
356 0.376657 -1.21522
357 0.377521 -1.21571
358 0.37845 -1.21628
359 0.379554 -1.21716
360 0.380708 -1.21811
361 0.381648 -1.21842
362 0.382445 -1.21878
363 0.383072 -1.21909
364 0.383558 -1.21953
365 0.384041 -1.22008
366 0.384577 -1.22049
367 0.385123 -1.22082
368 0.385516 -1.22095
369 0.385474 -1.22049
370 0.385473 -1.21984
371 0.385445 -1.21922
372 0.385605 -1.2189
373 0.385724 -1.21858
374 0.385963 -1.21853
375 0.386213 -1.21851
376 0.386662 -1.21872
377 0.387069 -1.21936
378 0.387526 -1.22005
379 0.387955 -1.2205
380 0.388013 -1.22082
381 0.388176 -1.22105
382 0.388403 -1.22115
383 0.388695 -1.22115
384 0.389062 -1.22107
385 0.389429 -1.22117
386 0.389715 -1.22114
387 0.39 -1.22142
388 0.390219 -1.22124
389 0.390527 -1.22123
390 0.390705 -1.22105
391 0.390959 -1.22097
392 0.391173 -1.22069
393 0.391374 -1.22066
394 0.391701 -1.22071
395 0.392025 -1.22076
396 0.392323 -1.22081
397 0.39267 -1.22076
398 0.393141 -1.22073
399 0.393534 -1.22063
400 0.394012 -1.22067
401 0.394489 -1.2207
402 0.395087 -1.22082
403 0.395732 -1.22114
404 0.3963 -1.22136
405 0.396988 -1.22173
406 0.397525 -1.22163
407 0.398194 -1.22192
408 0.398775 -1.22199
409 0.399291 -1.22203
410 0.399866 -1.22261
411 0.400328 -1.22309
412 0.400825 -1.22352
413 0.401174 -1.22363
414 0.401655 -1.22396
415 0.402072 -1.22402
416 0.402728 -1.22423
417 0.403261 -1.22436
418 0.40384 -1.22486
419 0.404332 -1.22518
420 0.404988 -1.22543
421 0.405748 -1.22596
422 0.406505 -1.22628
423 0.407021 -1.22624
424 0.407665 -1.22642
425 0.408224 -1.22654
426 0.408944 -1.22702
427 0.409707 -1.22745
428 0.410467 -1.22792
429 0.411387 -1.22853
430 0.412174 -1.22895
431 0.413086 -1.22951
432 0.414039 -1.23012
433 0.415058 -1.23085
434 0.416094 -1.23173
435 0.417115 -1.23241
436 0.418268 -1.23356
437 0.419233 -1.23426
438 0.420057 -1.2347
439 0.420752 -1.23485
440 0.421591 -1.23523
441 0.42237 -1.23576
442 0.422907 -1.2359
443 0.423634 -1.23648
444 0.424234 -1.23658
445 0.424742 -1.23661
446 0.425235 -1.23679
447 0.425727 -1.23696
448 0.426239 -1.23725
449 0.426659 -1.23733
450 0.426989 -1.23709
451 0.427295 -1.2369
452 0.427588 -1.23668
453 0.427737 -1.23662
454 0.427852 -1.23672
455 0.428077 -1.23673
456 0.428344 -1.23678
457 0.428775 -1.23696
458 0.429127 -1.23723
459 0.429466 -1.23725
460 0.429815 -1.23735
461 0.430293 -1.23729
462 0.430866 -1.2376
463 0.431425 -1.23797
464 0.431983 -1.23836
465 0.432258 -1.23869
466 0.432543 -1.23895
467 0.432848 -1.23904
468 0.433312 -1.23919
469 0.433699 -1.2393
470 0.434106 -1.23955
471 0.434406 -1.23987
472 0.434735 -1.24023
473 0.434968 -1.24055
474 0.435105 -1.24065
475 0.435221 -1.24093
476 0.435462 -1.24107
477 0.435828 -1.24126
478 0.436161 -1.24155
479 0.436367 -1.24167
480 0.436594 -1.24181
481 0.436736 -1.24202
482 0.436909 -1.24203
483 0.437153 -1.24197
484 0.437469 -1.24192
485 0.437608 -1.24153
486 0.437747 -1.24115
487 0.437721 -1.2409
488 0.437572 -1.24061
489 0.437393 -1.24029
490 0.437316 -1.24002
491 0.437149 -1.23969
492 0.436931 -1.23955
493 0.436795 -1.23929
494 0.436822 -1.23915
495 0.436838 -1.23905
496 0.436714 -1.23889
497 0.436549 -1.23865
498 0.436315 -1.23827
499 0.436092 -1.23806
500 0.43579 -1.23774
501 0.435639 -1.23752
502 0.435418 -1.23739
503 0.43497 -1.23688
504 0.434385 -1.23649
505 0.433881 -1.2362
506 0.433508 -1.23607
507 0.432978 -1.23592
508 0.432598 -1.23579
509 0.43222 -1.23562
510 0.431853 -1.23543
511 0.431526 -1.23534
512 0.431172 -1.23521
513 0.431033 -1.23505
514 0.430924 -1.23498
515 0.430883 -1.23487
516 0.430669 -1.23465
517 0.430542 -1.23451
518 0.430386 -1.23405
519 0.430279 -1.2336
520 0.430106 -1.23296
521 0.429914 -1.23238
522 0.42978 -1.23213
523 0.429637 -1.23168
524 0.429561 -1.23149
525 0.4296 -1.23126
526 0.429639 -1.23114
527 0.429649 -1.23114
528 0.42983 -1.23125
529 0.430028 -1.23123
530 0.430189 -1.23115
531 0.430452 -1.23137
532 0.430705 -1.23154
533 0.431154 -1.23199
534 0.431554 -1.23215
535 0.431832 -1.23241
536 0.432062 -1.23274
537 0.432272 -1.23274
538 0.432509 -1.23273
539 0.432839 -1.23271
540 0.433269 -1.23274
541 0.433845 -1.23316
542 0.4344 -1.23358
543 0.434972 -1.23387
544 0.435414 -1.23403
545 0.435844 -1.23411
546 0.436227 -1.23432
547 0.436737 -1.23444
548 0.437135 -1.23431
549 0.437668 -1.23459
550 0.438182 -1.23491
551 0.438757 -1.23525
552 0.43933 -1.23556
553 0.439982 -1.23611
554 0.440578 -1.23666
555 0.441108 -1.23712
556 0.441646 -1.23734
557 0.442181 -1.23759
558 0.442563 -1.23783
559 0.442943 -1.23791
560 0.443348 -1.23791
561 0.443761 -1.23809
562 0.444181 -1.23819
563 0.4446 -1.23822
564 0.444938 -1.23826
565 0.445345 -1.23821
566 0.445733 -1.23816
567 0.44619 -1.2382
568 0.446664 -1.23845
569 0.447188 -1.23879
570 0.447675 -1.23919
571 0.4481 -1.2394
572 0.44847 -1.23963
573 0.44863 -1.23941
574 0.448746 -1.23913
575 0.448713 -1.23887
576 0.448576 -1.23861
577 0.448362 -1.23839
578 0.447967 -1.23824
579 0.447504 -1.23803
580 0.446948 -1.2379
581 0.446386 -1.23795
582 0.445687 -1.23782
583 0.444974 -1.23765
584 0.444289 -1.23757
585 0.443658 -1.23732
586 0.443089 -1.23712
587 0.442598 -1.23688
588 0.442177 -1.23675
589 0.441689 -1.23645
590 0.441136 -1.23632
591 0.440592 -1.23631
592 0.440068 -1.23603
593 0.439511 -1.236
594 0.438956 -1.23598
595 0.438395 -1.23593
596 0.437752 -1.23579
597 0.437102 -1.2357
598 0.43643 -1.23567
599 0.435718 -1.23579
600 0.435067 -1.2358
601 0.434426 -1.23597
602 0.433837 -1.23608
603 0.433176 -1.23594
604 0.4325 -1.23558
605 0.431785 -1.23547
606 0.43113 -1.23526
607 0.430552 -1.23519
608 0.430058 -1.23497
609 0.429631 -1.23471
610 0.428992 -1.23469
611 0.428306 -1.23453
612 0.42777 -1.2343
613 0.427382 -1.23414
614 0.426946 -1.23414
615 0.426463 -1.23418
616 0.425933 -1.23404
617 0.425381 -1.23389
618 0.42496 -1.2339
619 0.424426 -1.23373
620 0.423758 -1.23352
621 0.423156 -1.2332
622 0.422492 -1.23309
623 0.42183 -1.23281
624 0.421162 -1.23266
625 0.420552 -1.2324
626 0.41992 -1.23224
627 0.419386 -1.23212
628 0.418861 -1.23199
629 0.418442 -1.2318
630 0.417921 -1.23156
631 0.41733 -1.23124
632 0.416796 -1.23082
633 0.416335 -1.23076
634 0.415938 -1.23068
635 0.415606 -1.23044
636 0.415204 -1.23019
637 0.414827 -1.23005
638 0.414679 -1.22978
639 0.414593 -1.22967
640 0.414516 -1.22944
641 0.414454 -1.22902
642 0.414393 -1.22864
643 0.414347 -1.22851
644 0.414418 -1.22848
645 0.41455 -1.22853
646 0.414505 -1.22856
647 0.414567 -1.22862
648 0.414545 -1.22872
649 0.414484 -1.22871
650 0.414308 -1.22865
651 0.414155 -1.22848
652 0.41411 -1.22834
653 0.414204 -1.22832
654 0.414182 -1.22817
655 0.414191 -1.22814
656 0.414154 -1.22811
657 0.413957 -1.22805
658 0.413792 -1.22816
659 0.413612 -1.22825
660 0.41347 -1.22818
661 0.413313 -1.22821
662 0.412991 -1.22814
663 0.412677 -1.22834
664 0.412357 -1.22845
665 0.412158 -1.22848
666 0.411914 -1.22856
667 0.411634 -1.22858
668 0.41128 -1.22844
669 0.411024 -1.22836
670 0.410769 -1.22825
671 0.410566 -1.22794
672 0.410268 -1.22778
673 0.409978 -1.22756
674 0.409815 -1.22745
675 0.409704 -1.22735
676 0.409697 -1.22744
677 0.409586 -1.22742
678 0.409351 -1.22736
679 0.409087 -1.22742
680 0.408794 -1.22722
681 0.408451 -1.22696
682 0.408116 -1.22672
683 0.407921 -1.22649
684 0.407719 -1.22648
685 0.407547 -1.22641
686 0.40731 -1.22614
687 0.407125 -1.22579
688 0.406984 -1.22562
689 0.406821 -1.2255
690 0.406638 -1.22543
691 0.406425 -1.22535
692 0.406264 -1.22519
693 0.406147 -1.22512
694 0.406088 -1.2251
695 0.406058 -1.22517
696 0.405862 -1.22506
697 0.405703 -1.22485
698 0.405623 -1.2246
699 0.405637 -1.22462
700 0.405657 -1.22474
701 0.405663 -1.22485
702 0.405662 -1.22479
703 0.40564 -1.22468
704 0.405604 -1.22456
705 0.405688 -1.22464
706 0.405701 -1.22448
707 0.405714 -1.22433
708 0.40572 -1.22418
709 0.405748 -1.22391
710 0.405613 -1.22368
711 0.405345 -1.22356
712 0.405007 -1.22333
713 0.404755 -1.22313
714 0.404237 -1.22298
715 0.403678 -1.2228
716 0.403149 -1.22251
717 0.402796 -1.22226
718 0.402465 -1.22195
719 0.40217 -1.22191
720 0.401785 -1.22167
721 0.401255 -1.22143
722 0.400748 -1.2213
723 0.400332 -1.22123
724 0.399952 -1.22105
725 0.399586 -1.22083
726 0.399229 -1.2204
727 0.398941 -1.22003
728 0.398571 -1.21971
729 0.398251 -1.21944
730 0.397849 -1.21934
731 0.397585 -1.21918
732 0.397404 -1.21908
733 0.397128 -1.21905
734 0.396798 -1.21898
735 0.39649 -1.21901
736 0.396202 -1.21893
737 0.395909 -1.21896
738 0.395542 -1.21904
739 0.395223 -1.21922
740 0.394973 -1.21932
741 0.39471 -1.21922
742 0.39442 -1.21906
743 0.394206 -1.21913
744 0.394039 -1.21906
745 0.393946 -1.21921
746 0.393753 -1.21926
747 0.393521 -1.2192
748 0.393349 -1.219
749 0.393238 -1.21893
750 0.392993 -1.21875
751 0.39263 -1.2187
752 0.392301 -1.21855
753 0.391979 -1.21835
754 0.391572 -1.21816
755 0.391119 -1.21792
756 0.390694 -1.21786
757 0.390403 -1.21762
758 0.389894 -1.21768
759 0.389387 -1.21756
760 0.388941 -1.21729
761 0.388541 -1.21702
762 0.388176 -1.21688
763 0.387805 -1.21668
764 0.387493 -1.21654
765 0.387229 -1.21629
766 0.386867 -1.21616
767 0.386506 -1.21615
768 0.386204 -1.21612
769 0.385923 -1.21607
770 0.385643 -1.21609
771 0.385402 -1.2161
772 0.385149 -1.21624
773 0.384838 -1.21618
774 0.384548 -1.21628
775 0.384252 -1.21617
776 0.383995 -1.21593
777 0.383726 -1.21591
778 0.383451 -1.21582
779 0.383113 -1.21569
780 0.382795 -1.21553
781 0.382593 -1.21539
782 0.382257 -1.21529
783 0.381814 -1.21501
784 0.381429 -1.21469
785 0.381032 -1.21424
786 0.38056 -1.21379
787 0.380108 -1.21344
788 0.379822 -1.2131
789 0.379601 -1.2129
790 0.379411 -1.21281
791 0.379166 -1.21248
792 0.378927 -1.21226
793 0.378689 -1.21206
794 0.378495 -1.21188
795 0.378346 -1.21186
796 0.37826 -1.21186
797 0.378093 -1.21169
798 0.377845 -1.21154
799 0.377722 -1.21143
800 0.377594 -1.21128
801 0.377472 -1.21117
802 0.377425 -1.21106
803 0.377347 -1.21101
804 0.377357 -1.21091
805 0.377466 -1.21078
806 0.377667 -1.21084
807 0.377844 -1.21082
808 0.37802 -1.21088
809 0.378239 -1.21094
810 0.378562 -1.21115
811 0.378903 -1.21136
812 0.37923 -1.21154
813 0.379594 -1.21172
814 0.379908 -1.21176
815 0.380178 -1.2118
816 0.38049 -1.21181
817 0.380851 -1.21193
818 0.38132 -1.21224
819 0.381697 -1.21239
820 0.382122 -1.21261
821 0.382607 -1.21289
822 0.383145 -1.21327
823 0.383597 -1.21357
824 0.384035 -1.21374
825 0.384509 -1.214
826 0.38497 -1.21437
827 0.385417 -1.21478
828 0.385785 -1.21506
829 0.38614 -1.21515
830 0.386458 -1.21527
831 0.386751 -1.21527
832 0.387133 -1.2156
833 0.387377 -1.21569
834 0.387572 -1.21571
835 0.387826 -1.21595
836 0.388062 -1.21612
837 0.38825 -1.2162
838 0.388443 -1.21615
839 0.388558 -1.21614
840 0.388738 -1.21617
841 0.388894 -1.21622
842 0.389086 -1.21621
843 0.389259 -1.21612
844 0.389437 -1.21595
845 0.389645 -1.21588
846 0.390012 -1.21599
847 0.390295 -1.21602
848 0.39059 -1.21599
849 0.390901 -1.21611
850 0.391182 -1.21628
851 0.391434 -1.21629
852 0.391655 -1.21636
853 0.39187 -1.21647
854 0.392096 -1.2166
855 0.392386 -1.21673
856 0.392658 -1.21679
857 0.392958 -1.21697
858 0.393217 -1.21717
859 0.393516 -1.21732
860 0.393843 -1.21751
861 0.394141 -1.21765
862 0.394432 -1.21776
863 0.394728 -1.21791
864 0.395041 -1.21802
865 0.395353 -1.21816
866 0.395716 -1.21833
867 0.39605 -1.21845
868 0.396394 -1.21861
869 0.396686 -1.21861
870 0.397092 -1.2188
871 0.39748 -1.21893
872 0.397844 -1.21904
873 0.398179 -1.2192
874 0.398484 -1.21918
875 0.398726 -1.21921
876 0.398978 -1.2193
877 0.39927 -1.21943
878 0.399453 -1.2195
879 0.399653 -1.2195
880 0.399812 -1.21944
881 0.399966 -1.21942
882 0.400091 -1.21935
883 0.400232 -1.21945
884 0.400368 -1.21942
885 0.400486 -1.21941
886 0.400598 -1.21939
887 0.400654 -1.21929
888 0.400732 -1.21918
889 0.400742 -1.21902
890 0.40086 -1.21899
891 0.400847 -1.21889
892 0.400886 -1.21883
893 0.400901 -1.21859
894 0.400805 -1.21827
895 0.400743 -1.21803
896 0.400619 -1.21787
897 0.400569 -1.21776
898 0.400573 -1.21765
899 0.400601 -1.21743
900 0.400661 -1.2172
901 0.400749 -1.21716
902 0.400848 -1.21722
903 0.400919 -1.21719
904 0.401029 -1.21718
905 0.401177 -1.21725
906 0.401264 -1.21719
907 0.401301 -1.21719
908 0.401289 -1.21707
909 0.40132 -1.21689
910 0.40133 -1.21684
911 0.401449 -1.21679
912 0.40165 -1.21683
913 0.401791 -1.21687
914 0.401947 -1.21683
915 0.402164 -1.21703
916 0.402473 -1.21725
917 0.402797 -1.21737
918 0.403159 -1.21751
919 0.403531 -1.21763
920 0.403826 -1.21766
921 0.404169 -1.21776
922 0.404479 -1.21784
923 0.404875 -1.21803
924 0.405314 -1.21832
925 0.405768 -1.2187
926 0.406242 -1.21906
927 0.406769 -1.21957
928 0.407284 -1.22004
929 0.407777 -1.2205
930 0.408296 -1.22095
931 0.408792 -1.22135
932 0.409286 -1.22174
933 0.409732 -1.22218
934 0.410187 -1.22257
935 0.410594 -1.2228
936 0.410994 -1.22314
937 0.411302 -1.22333
938 0.411668 -1.22355
939 0.411991 -1.22373
940 0.412319 -1.22385
941 0.412694 -1.22402
942 0.413036 -1.22412
943 0.413335 -1.22411
944 0.413618 -1.22417
945 0.413841 -1.22413
946 0.414138 -1.22427
947 0.414467 -1.22444
948 0.414742 -1.22447
949 0.415084 -1.22457
950 0.415468 -1.22478
951 0.415868 -1.22503
952 0.416276 -1.22527
953 0.416695 -1.22553
954 0.417107 -1.22583
955 0.417534 -1.22618
956 0.417955 -1.22649
957 0.418412 -1.22691
958 0.418794 -1.22709
959 0.419155 -1.22716
960 0.419531 -1.22727
961 0.419901 -1.22742
962 0.420286 -1.2277
963 0.42068 -1.22793
964 0.421115 -1.22828
965 0.421534 -1.2286
966 0.421936 -1.2289
967 0.422291 -1.22906
968 0.422567 -1.22919
969 0.422853 -1.22929
970 0.423227 -1.22946
971 0.423651 -1.22971
972 0.424038 -1.22988
973 0.424455 -1.2302
974 0.424892 -1.23053
975 0.425323 -1.23092
976 0.425712 -1.23121
977 0.426116 -1.23143
978 0.426513 -1.23166
979 0.426925 -1.23193
980 0.427393 -1.23232
981 0.427839 -1.23271
982 0.42832 -1.23317
983 0.42881 -1.23363
984 0.429238 -1.234
985 0.429624 -1.2342
986 0.429954 -1.23424
987 0.430329 -1.23444
988 0.430724 -1.23468
989 0.431026 -1.23485
990 0.431333 -1.23498
991 0.43166 -1.23516
992 0.43193 -1.23524
993 0.432246 -1.23543
994 0.432601 -1.23559
995 0.43298 -1.2358
996 0.433363 -1.23601
997 0.433806 -1.23636
998 0.434188 -1.23656
999 0.434505 -1.2368
1000 0.43478 -1.23697
1001 0.435065 -1.23718
1002 0.435354 -1.2374
1003 0.435583 -1.23747
1004 0.435817 -1.23752
1005 0.43609 -1.23762
1006 0.436377 -1.23788
1007 0.436609 -1.23802
1008 0.436865 -1.23813
1009 0.437121 -1.23825
1010 0.437391 -1.23835
1011 0.437621 -1.23837
1012 0.43791 -1.23854
1013 0.438218 -1.23869
1014 0.438516 -1.23888
1015 0.438833 -1.23909
1016 0.439198 -1.23941
1017 0.439567 -1.2397
1018 0.439961 -1.24003
1019 0.440299 -1.24024
1020 0.440652 -1.24043
1021 0.441033 -1.24073
1022 0.441404 -1.241
1023 0.441818 -1.24133
1024 0.442217 -1.24166
1025 0.442624 -1.24195
1026 0.44306 -1.24232
1027 0.443471 -1.24267
1028 0.443886 -1.24299
1029 0.44432 -1.24334
1030 0.444772 -1.24378
1031 0.445175 -1.24407
1032 0.445509 -1.24427
1033 0.445852 -1.24453
1034 0.446161 -1.24474
1035 0.446444 -1.24489
1036 0.446733 -1.24496
1037 0.447054 -1.24517
1038 0.447312 -1.24528
1039 0.447541 -1.24541
1040 0.447764 -1.24562
1041 0.447988 -1.2459
1042 0.44821 -1.24611
1043 0.44837 -1.24616
1044 0.448563 -1.24627
1045 0.448737 -1.24626
1046 0.448781 -1.24617
1047 0.448825 -1.24608
1048 0.448936 -1.2461
1049 0.449066 -1.24611
1050 0.449229 -1.24628
1051 0.449396 -1.24643
1052 0.44951 -1.24659
1053 0.449577 -1.24673
1054 0.449616 -1.24686
1055 0.449659 -1.24693
1056 0.449602 -1.24693
1057 0.449584 -1.247
1058 0.449608 -1.24702
1059 0.449655 -1.247
1060 0.449665 -1.24694
1061 0.449727 -1.24688
1062 0.449835 -1.24686
1063 0.449958 -1.24693
1064 0.450094 -1.24701
1065 0.450192 -1.24702
1066 0.450305 -1.24704
1067 0.450375 -1.24709
1068 0.450492 -1.24725
1069 0.450585 -1.24743
1070 0.450692 -1.24757
1071 0.450742 -1.24755
1072 0.45083 -1.24764
