MC_samples M E
29785 0.999276 -1.99716
29786 0.999277 -1.99716
29787 0.999276 -1.99716
29788 0.999276 -1.99716
29789 0.999276 -1.99716
29790 0.999276 -1.99716
29791 0.999276 -1.99716
29792 0.999276 -1.99716
29793 0.999276 -1.99716
29794 0.999276 -1.99716
29795 0.999276 -1.99716
29796 0.999276 -1.99716
29797 0.999276 -1.99716
29798 0.999276 -1.99716
29799 0.999276 -1.99716
29800 0.999276 -1.99716
29801 0.999276 -1.99716
29802 0.999275 -1.99716
29803 0.999275 -1.99716
29804 0.999275 -1.99716
29805 0.999275 -1.99716
29806 0.999275 -1.99716
29807 0.999275 -1.99716
29808 0.999275 -1.99716
29809 0.999275 -1.99716
29810 0.999275 -1.99716
29811 0.999275 -1.99716
29812 0.999275 -1.99716
29813 0.999275 -1.99716
29814 0.999275 -1.99716
29815 0.999275 -1.99716
29816 0.999275 -1.99716
29817 0.999275 -1.99716
29818 0.999275 -1.99716
29819 0.999275 -1.99716
29820 0.999275 -1.99716
29821 0.999275 -1.99716
29822 0.999275 -1.99716
29823 0.999275 -1.99716
29824 0.999275 -1.99716
29825 0.999275 -1.99716
29826 0.999275 -1.99716
29827 0.999275 -1.99716
29828 0.999275 -1.99716
29829 0.999275 -1.99716
29830 0.999275 -1.99716
29831 0.999275 -1.99716
29832 0.999275 -1.99716
29833 0.999275 -1.99716
29834 0.999275 -1.99716
29835 0.999275 -1.99716
29836 0.999274 -1.99716
29837 0.999274 -1.99715
29838 0.999274 -1.99715
29839 0.999274 -1.99715
29840 0.999274 -1.99715
29841 0.999274 -1.99715
29842 0.999274 -1.99715
29843 0.999274 -1.99715
29844 0.999274 -1.99715
29845 0.999274 -1.99715
29846 0.999274 -1.99715
29847 0.999274 -1.99715
29848 0.999274 -1.99715
29849 0.999274 -1.99715
29850 0.999274 -1.99715
29851 0.999274 -1.99715
29852 0.999274 -1.99715
29853 0.999274 -1.99715
29854 0.999274 -1.99715
29855 0.999274 -1.99715
29856 0.999274 -1.99716
29857 0.999274 -1.99715
29858 0.999274 -1.99715
29859 0.999274 -1.99715
29860 0.999274 -1.99715
29861 0.999274 -1.99715
29862 0.999274 -1.99715
29863 0.999274 -1.99715
29864 0.999274 -1.99715
29865 0.999274 -1.99715
29866 0.999274 -1.99715
29867 0.999274 -1.99715
29868 0.999274 -1.99715
29869 0.999274 -1.99715
29870 0.999274 -1.99715
29871 0.999274 -1.99715
29872 0.999274 -1.99715
29873 0.999274 -1.99715
29874 0.999274 -1.99715
29875 0.999274 -1.99715
29876 0.999274 -1.99715
29877 0.999274 -1.99715
29878 0.999274 -1.99715
29879 0.999274 -1.99715
29880 0.999274 -1.99715
29881 0.999274 -1.99715
29882 0.999274 -1.99715
29883 0.999274 -1.99715
29884 0.999274 -1.99715
29885 0.999274 -1.99716
29886 0.999274 -1.99716
29887 0.999274 -1.99716
29888 0.999274 -1.99716
29889 0.999274 -1.99715
29890 0.999274 -1.99715
29891 0.999274 -1.99715
29892 0.999274 -1.99715
29893 0.999274 -1.99715
29894 0.999274 -1.99715
29895 0.999274 -1.99715
29896 0.999274 -1.99715
29897 0.999274 -1.99715
29898 0.999274 -1.99715
29899 0.999274 -1.99715
29900 0.999274 -1.99715
29901 0.999274 -1.99715
29902 0.999274 -1.99715
29903 0.999274 -1.99715
29904 0.999274 -1.99715
29905 0.999274 -1.99715
29906 0.999274 -1.99716
29907 0.999274 -1.99716
29908 0.999274 -1.99716
29909 0.999274 -1.99716
29910 0.999274 -1.99716
29911 0.999275 -1.99716
29912 0.999275 -1.99716
29913 0.999275 -1.99716
29914 0.999275 -1.99716
29915 0.999275 -1.99716
29916 0.999275 -1.99716
29917 0.999275 -1.99716
29918 0.999275 -1.99716
29919 0.999275 -1.99716
29920 0.999275 -1.99716
29921 0.999275 -1.99716
29922 0.999275 -1.99716
29923 0.999275 -1.99716
29924 0.999275 -1.99716
29925 0.999275 -1.99716
29926 0.999275 -1.99716
29927 0.999275 -1.99716
29928 0.999275 -1.99716
29929 0.999275 -1.99716
29930 0.999275 -1.99716
29931 0.999275 -1.99716
29932 0.999275 -1.99716
29933 0.999275 -1.99716
29934 0.999275 -1.99716
29935 0.999274 -1.99716
29936 0.999274 -1.99716
29937 0.999274 -1.99716
29938 0.999275 -1.99716
29939 0.999275 -1.99716
29940 0.999275 -1.99716
29941 0.999275 -1.99716
29942 0.999274 -1.99716
29943 0.999274 -1.99715
29944 0.999274 -1.99715
29945 0.999274 -1.99715
29946 0.999274 -1.99715
29947 0.999274 -1.99715
29948 0.999274 -1.99715
29949 0.999274 -1.99715
29950 0.999274 -1.99715
29951 0.999274 -1.99715
29952 0.999274 -1.99715
29953 0.999274 -1.99715
29954 0.999274 -1.99715
29955 0.999274 -1.99715
29956 0.999274 -1.99715
29957 0.999274 -1.99715
29958 0.999274 -1.99715
29959 0.999274 -1.99715
29960 0.999274 -1.99715
29961 0.999274 -1.99715
29962 0.999274 -1.99716
29963 0.999274 -1.99715
29964 0.999274 -1.99715
29965 0.999274 -1.99715
29966 0.999274 -1.99715
29967 0.999274 -1.99715
29968 0.999274 -1.99715
29969 0.999274 -1.99715
29970 0.999274 -1.99715
29971 0.999274 -1.99715
29972 0.999274 -1.99715
29973 0.999274 -1.99715
29974 0.999274 -1.99715
29975 0.999274 -1.99715
29976 0.999274 -1.99716
29977 0.999274 -1.99716
29978 0.999274 -1.99716
29979 0.999274 -1.99716
29980 0.999275 -1.99716
29981 0.999275 -1.99716
29982 0.999275 -1.99716
29983 0.999275 -1.99716
29984 0.999275 -1.99716
29985 0.999275 -1.99716
29986 0.999275 -1.99716
29987 0.999275 -1.99716
29988 0.999275 -1.99716
29989 0.999275 -1.99716
29990 0.999275 -1.99716
29991 0.999275 -1.99716
29992 0.999275 -1.99716
29993 0.999275 -1.99716
29994 0.999275 -1.99716
29995 0.999275 -1.99716
29996 0.999275 -1.99716
29997 0.999275 -1.99716
29998 0.999275 -1.99716
29999 0.999275 -1.99716
30000 0.999275 -1.99716
30001 0.999275 -1.99716
30002 0.999275 -1.99716
30003 0.999275 -1.99716
30004 0.999275 -1.99716
30005 0.999275 -1.99716
30006 0.999275 -1.99716
30007 0.999275 -1.99716
30008 0.999275 -1.99716
30009 0.999275 -1.99716
30010 0.999275 -1.99716
30011 0.999275 -1.99716
30012 0.999275 -1.99716
30013 0.999275 -1.99716
30014 0.999275 -1.99716
30015 0.999275 -1.99716
30016 0.999275 -1.99716
30017 0.999275 -1.99716
30018 0.999275 -1.99716
30019 0.999275 -1.99716
30020 0.999275 -1.99716
30021 0.999275 -1.99716
30022 0.999275 -1.99716
30023 0.999275 -1.99716
30024 0.999275 -1.99716
30025 0.999275 -1.99716
30026 0.999275 -1.99716
30027 0.999275 -1.99716
30028 0.999275 -1.99716
30029 0.999275 -1.99716
30030 0.999275 -1.99716
30031 0.999275 -1.99716
30032 0.999275 -1.99716
30033 0.999275 -1.99716
30034 0.999275 -1.99716
30035 0.999276 -1.99716
30036 0.999276 -1.99716
30037 0.999276 -1.99716
30038 0.999276 -1.99716
30039 0.999276 -1.99716
30040 0.999276 -1.99716
30041 0.999276 -1.99716
30042 0.999276 -1.99716
30043 0.999276 -1.99716
30044 0.999276 -1.99716
30045 0.999276 -1.99716
30046 0.999276 -1.99716
30047 0.999276 -1.99716
30048 0.999276 -1.99716
30049 0.999276 -1.99716
30050 0.999276 -1.99716
30051 0.999276 -1.99716
30052 0.999276 -1.99716
30053 0.999276 -1.99716
30054 0.999276 -1.99716
30055 0.999276 -1.99716
30056 0.999276 -1.99716
30057 0.999276 -1.99716
30058 0.999276 -1.99716
30059 0.999276 -1.99716
30060 0.999276 -1.99716
30061 0.999276 -1.99716
30062 0.999276 -1.99716
30063 0.999276 -1.99716
30064 0.999276 -1.99716
30065 0.999276 -1.99716
30066 0.999276 -1.99716
30067 0.999276 -1.99716
30068 0.999276 -1.99716
30069 0.999276 -1.99716
30070 0.999276 -1.99716
30071 0.999276 -1.99716
30072 0.999276 -1.99716
30073 0.999276 -1.99716
30074 0.999276 -1.99716
30075 0.999276 -1.99716
30076 0.999276 -1.99716
30077 0.999276 -1.99716
30078 0.999276 -1.99716
30079 0.999276 -1.99716
30080 0.999276 -1.99716
30081 0.999276 -1.99716
30082 0.999276 -1.99716
30083 0.999276 -1.99716
30084 0.999275 -1.99716
30085 0.999275 -1.99716
30086 0.999275 -1.99716
30087 0.999275 -1.99716
30088 0.999275 -1.99716
30089 0.999275 -1.99716
30090 0.999275 -1.99716
30091 0.999275 -1.99716
30092 0.999275 -1.99716
30093 0.999275 -1.99716
30094 0.999275 -1.99716
30095 0.999275 -1.99716
30096 0.999275 -1.99716
30097 0.999275 -1.99716
30098 0.999275 -1.99716
30099 0.999274 -1.99716
30100 0.999274 -1.99715
30101 0.999274 -1.99715
30102 0.999274 -1.99715
30103 0.999274 -1.99715
30104 0.999274 -1.99715
30105 0.999274 -1.99715
30106 0.999273 -1.99715
30107 0.999273 -1.99715
30108 0.999273 -1.99715
30109 0.999273 -1.99715
30110 0.999273 -1.99715
30111 0.999273 -1.99715
30112 0.999273 -1.99715
30113 0.999273 -1.99715
30114 0.999273 -1.99715
30115 0.999273 -1.99715
30116 0.999273 -1.99715
30117 0.999273 -1.99715
30118 0.999273 -1.99715
30119 0.999273 -1.99715
30120 0.999273 -1.99715
30121 0.999273 -1.99715
30122 0.999273 -1.99715
30123 0.999273 -1.99715
30124 0.999273 -1.99715
30125 0.999273 -1.99715
30126 0.999273 -1.99715
30127 0.999273 -1.99715
30128 0.999273 -1.99715
30129 0.999273 -1.99715
30130 0.999273 -1.99715
30131 0.999274 -1.99715
30132 0.999274 -1.99715
30133 0.999274 -1.99715
30134 0.999274 -1.99715
30135 0.999274 -1.99715
30136 0.999274 -1.99715
30137 0.999274 -1.99715
30138 0.999274 -1.99715
30139 0.999274 -1.99715
30140 0.999274 -1.99715
30141 0.999274 -1.99715
30142 0.999273 -1.99715
30143 0.999273 -1.99715
30144 0.999273 -1.99715
30145 0.999273 -1.99715
30146 0.999273 -1.99715
30147 0.999273 -1.99715
30148 0.999273 -1.99715
30149 0.999273 -1.99715
30150 0.999273 -1.99715
30151 0.999273 -1.99715
30152 0.999273 -1.99715
30153 0.999273 -1.99715
30154 0.999273 -1.99715
30155 0.999273 -1.99715
30156 0.999273 -1.99715
30157 0.999273 -1.99715
30158 0.999273 -1.99715
30159 0.999273 -1.99715
30160 0.999273 -1.99715
30161 0.999273 -1.99715
30162 0.999273 -1.99715
30163 0.999273 -1.99715
30164 0.999273 -1.99715
30165 0.999273 -1.99715
30166 0.999273 -1.99715
30167 0.999273 -1.99715
30168 0.999272 -1.99715
30169 0.999272 -1.99715
30170 0.999272 -1.99715
30171 0.999272 -1.99715
30172 0.999272 -1.99715
30173 0.999272 -1.99715
30174 0.999272 -1.99715
30175 0.999272 -1.99715
30176 0.999272 -1.99715
30177 0.999272 -1.99715
30178 0.999272 -1.99715
30179 0.999272 -1.99715
30180 0.999272 -1.99715
30181 0.999272 -1.99715
30182 0.999271 -1.99714
30183 0.999271 -1.99714
30184 0.999271 -1.99714
30185 0.999271 -1.99714
30186 0.999271 -1.99714
30187 0.99927 -1.99714
30188 0.99927 -1.99714
30189 0.99927 -1.99714
30190 0.99927 -1.99714
30191 0.99927 -1.99714
30192 0.99927 -1.99714
30193 0.99927 -1.99714
30194 0.99927 -1.99714
30195 0.99927 -1.99714
30196 0.99927 -1.99714
30197 0.99927 -1.99714
30198 0.99927 -1.99714
30199 0.999271 -1.99714
30200 0.999271 -1.99714
30201 0.999271 -1.99714
30202 0.999271 -1.99714
30203 0.999271 -1.99714
30204 0.999271 -1.99714
30205 0.999271 -1.99714
30206 0.999271 -1.99714
30207 0.999271 -1.99714
30208 0.999271 -1.99714
30209 0.999271 -1.99714
30210 0.999271 -1.99714
30211 0.999271 -1.99714
30212 0.999271 -1.99714
30213 0.999271 -1.99714
30214 0.999271 -1.99714
30215 0.999271 -1.99714
30216 0.999271 -1.99714
30217 0.999271 -1.99714
30218 0.999271 -1.99714
30219 0.999271 -1.99714
30220 0.999271 -1.99714
30221 0.999271 -1.99714
30222 0.999271 -1.99714
30223 0.999271 -1.99714
30224 0.999271 -1.99714
30225 0.999271 -1.99714
30226 0.999271 -1.99714
30227 0.999271 -1.99714
30228 0.999271 -1.99714
30229 0.999271 -1.99714
30230 0.999271 -1.99714
30231 0.999271 -1.99714
30232 0.999271 -1.99714
30233 0.99927 -1.99714
30234 0.999271 -1.99714
30235 0.999271 -1.99714
30236 0.999271 -1.99714
30237 0.999271 -1.99714
30238 0.999271 -1.99714
30239 0.999271 -1.99714
30240 0.999271 -1.99714
30241 0.999271 -1.99714
30242 0.999271 -1.99714
30243 0.999271 -1.99714
30244 0.999271 -1.99714
30245 0.999271 -1.99714
30246 0.999271 -1.99714
30247 0.999271 -1.99714
30248 0.999271 -1.99714
30249 0.999271 -1.99714
30250 0.999271 -1.99714
30251 0.999271 -1.99714
30252 0.999271 -1.99714
30253 0.999271 -1.99714
30254 0.999271 -1.99714
30255 0.999271 -1.99714
30256 0.999271 -1.99714
30257 0.999271 -1.99714
30258 0.999271 -1.99714
30259 0.999271 -1.99714
30260 0.999271 -1.99714
30261 0.999271 -1.99714
30262 0.999271 -1.99714
30263 0.999271 -1.99714
30264 0.999271 -1.99714
30265 0.999271 -1.99714
30266 0.999271 -1.99714
30267 0.999271 -1.99714
30268 0.999271 -1.99714
30269 0.999271 -1.99714
30270 0.999271 -1.99714
30271 0.999271 -1.99714
30272 0.999271 -1.99714
30273 0.999271 -1.99714
30274 0.999271 -1.99714
30275 0.999271 -1.99714
30276 0.999271 -1.99714
30277 0.999271 -1.99714
30278 0.999271 -1.99714
30279 0.999271 -1.99714
30280 0.999271 -1.99714
30281 0.999271 -1.99714
30282 0.999271 -1.99714
30283 0.999271 -1.99714
30284 0.999271 -1.99714
30285 0.999271 -1.99714
30286 0.999271 -1.99714
30287 0.999271 -1.99714
30288 0.999271 -1.99714
30289 0.999271 -1.99714
30290 0.999271 -1.99714
30291 0.999271 -1.99714
30292 0.999271 -1.99714
30293 0.999271 -1.99714
30294 0.999271 -1.99714
30295 0.999271 -1.99714
30296 0.999271 -1.99714
30297 0.999271 -1.99714
30298 0.999271 -1.99714
30299 0.999271 -1.99714
30300 0.999271 -1.99714
30301 0.999271 -1.99714
30302 0.999271 -1.99714
30303 0.999271 -1.99714
30304 0.999271 -1.99714
30305 0.999271 -1.99714
30306 0.999271 -1.99714
30307 0.999271 -1.99714
30308 0.999271 -1.99714
30309 0.999271 -1.99714
30310 0.999271 -1.99714
30311 0.999271 -1.99714
30312 0.999271 -1.99714
30313 0.999271 -1.99714
30314 0.999271 -1.99714
30315 0.999271 -1.99714
30316 0.999271 -1.99714
30317 0.999271 -1.99714
30318 0.999271 -1.99714
30319 0.999271 -1.99714
30320 0.999271 -1.99714
30321 0.999271 -1.99714
30322 0.999271 -1.99714
30323 0.999271 -1.99714
30324 0.999271 -1.99714
30325 0.999271 -1.99714
30326 0.999271 -1.99714
30327 0.999271 -1.99714
30328 0.999271 -1.99714
30329 0.999271 -1.99714
30330 0.999271 -1.99714
30331 0.999271 -1.99714
30332 0.999271 -1.99714
30333 0.999271 -1.99714
30334 0.999271 -1.99714
30335 0.999271 -1.99714
30336 0.999271 -1.99714
30337 0.999271 -1.99714
30338 0.999271 -1.99714
30339 0.999271 -1.99714
30340 0.999271 -1.99714
30341 0.999271 -1.99714
30342 0.999271 -1.99714
30343 0.999271 -1.99714
30344 0.999271 -1.99714
30345 0.999271 -1.99714
30346 0.999271 -1.99714
30347 0.999271 -1.99715
30348 0.999271 -1.99715
30349 0.999271 -1.99715
30350 0.999271 -1.99715
30351 0.999272 -1.99715
30352 0.999272 -1.99715
30353 0.999272 -1.99715
30354 0.999272 -1.99715
30355 0.999272 -1.99715
30356 0.999271 -1.99715
30357 0.999272 -1.99715
30358 0.999272 -1.99715
30359 0.999272 -1.99715
30360 0.999272 -1.99715
30361 0.999272 -1.99715
30362 0.999272 -1.99715
30363 0.999272 -1.99715
30364 0.999272 -1.99715
30365 0.999271 -1.99714
30366 0.999271 -1.99714
30367 0.999271 -1.99714
30368 0.999271 -1.99714
30369 0.999271 -1.99714
30370 0.999271 -1.99714
30371 0.999271 -1.99714
30372 0.999271 -1.99714
30373 0.999271 -1.99714
30374 0.999271 -1.99714
30375 0.999271 -1.99714
30376 0.999271 -1.99714
30377 0.999271 -1.99714
30378 0.999271 -1.99714
30379 0.999271 -1.99714
30380 0.999271 -1.99714
30381 0.999271 -1.99714
30382 0.999271 -1.99714
30383 0.999271 -1.99714
30384 0.999271 -1.99714
30385 0.999271 -1.99714
30386 0.999271 -1.99714
30387 0.999271 -1.99714
30388 0.99927 -1.99714
30389 0.99927 -1.99714
30390 0.99927 -1.99714
30391 0.99927 -1.99714
30392 0.99927 -1.99714
30393 0.99927 -1.99714
30394 0.99927 -1.99714
30395 0.99927 -1.99714
30396 0.99927 -1.99714
30397 0.99927 -1.99714
30398 0.999271 -1.99714
30399 0.999271 -1.99714
30400 0.999271 -1.99714
30401 0.999271 -1.99714
30402 0.999271 -1.99714
30403 0.999271 -1.99714
30404 0.999271 -1.99714
30405 0.999271 -1.99714
30406 0.99927 -1.99714
30407 0.99927 -1.99714
30408 0.99927 -1.99714
30409 0.99927 -1.99714
30410 0.99927 -1.99714
30411 0.99927 -1.99714
30412 0.99927 -1.99714
30413 0.99927 -1.99714
30414 0.99927 -1.99714
30415 0.99927 -1.99714
30416 0.99927 -1.99714
30417 0.99927 -1.99714
30418 0.99927 -1.99714
30419 0.99927 -1.99714
30420 0.99927 -1.99714
30421 0.99927 -1.99714
30422 0.99927 -1.99714
30423 0.99927 -1.99714
30424 0.99927 -1.99714
30425 0.99927 -1.99714
30426 0.99927 -1.99714
30427 0.99927 -1.99714
30428 0.99927 -1.99714
30429 0.99927 -1.99714
30430 0.99927 -1.99714
30431 0.99927 -1.99714
30432 0.99927 -1.99714
30433 0.99927 -1.99714
30434 0.99927 -1.99714
30435 0.99927 -1.99714
30436 0.99927 -1.99714
30437 0.99927 -1.99714
30438 0.99927 -1.99714
30439 0.99927 -1.99714
30440 0.99927 -1.99714
30441 0.99927 -1.99714
30442 0.99927 -1.99714
30443 0.99927 -1.99714
30444 0.99927 -1.99714
30445 0.99927 -1.99714
30446 0.99927 -1.99714
30447 0.99927 -1.99714
30448 0.99927 -1.99714
30449 0.99927 -1.99714
30450 0.99927 -1.99714
30451 0.99927 -1.99714
30452 0.99927 -1.99714
30453 0.99927 -1.99714
30454 0.99927 -1.99714
30455 0.99927 -1.99714
30456 0.99927 -1.99714
30457 0.99927 -1.99714
30458 0.99927 -1.99714
30459 0.99927 -1.99714
30460 0.999271 -1.99714
30461 0.999271 -1.99714
30462 0.999271 -1.99714
30463 0.999271 -1.99714
30464 0.999271 -1.99714
30465 0.999271 -1.99714
30466 0.999271 -1.99714
30467 0.999271 -1.99714
30468 0.999271 -1.99714
30469 0.999271 -1.99714
30470 0.999271 -1.99714
30471 0.999271 -1.99714
30472 0.999271 -1.99714
30473 0.999271 -1.99714
30474 0.999271 -1.99714
30475 0.999271 -1.99714
30476 0.999271 -1.99714
30477 0.99927 -1.99714
30478 0.99927 -1.99714
30479 0.99927 -1.99714
30480 0.99927 -1.99714
30481 0.99927 -1.99714
30482 0.99927 -1.99714
30483 0.99927 -1.99714
30484 0.99927 -1.99714
30485 0.99927 -1.99714
30486 0.99927 -1.99714
30487 0.99927 -1.99714
30488 0.99927 -1.99714
30489 0.99927 -1.99714
30490 0.99927 -1.99714
30491 0.99927 -1.99714
30492 0.99927 -1.99714
30493 0.99927 -1.99714
30494 0.999271 -1.99714
30495 0.999271 -1.99714
30496 0.999271 -1.99714
30497 0.999271 -1.99714
30498 0.999271 -1.99714
30499 0.999271 -1.99714
30500 0.999271 -1.99714
30501 0.999271 -1.99714
30502 0.999271 -1.99714
30503 0.999271 -1.99714
30504 0.999271 -1.99714
30505 0.999271 -1.99714
30506 0.99927 -1.99714
30507 0.99927 -1.99714
30508 0.999271 -1.99714
30509 0.999271 -1.99714
30510 0.999271 -1.99714
30511 0.999271 -1.99714
30512 0.999271 -1.99714
30513 0.999271 -1.99714
30514 0.999271 -1.99714
30515 0.999271 -1.99714
30516 0.999271 -1.99714
30517 0.999271 -1.99714
30518 0.999271 -1.99714
30519 0.999271 -1.99714
30520 0.999271 -1.99714
30521 0.999271 -1.99714
30522 0.999271 -1.99714
30523 0.999271 -1.99714
30524 0.999271 -1.99714
30525 0.999271 -1.99714
30526 0.999271 -1.99714
30527 0.999271 -1.99714
30528 0.999271 -1.99714
30529 0.999271 -1.99714
30530 0.999271 -1.99714
30531 0.999271 -1.99714
30532 0.999271 -1.99714
30533 0.99927 -1.99714
30534 0.99927 -1.99714
30535 0.99927 -1.99714
30536 0.99927 -1.99714
30537 0.99927 -1.99714
30538 0.99927 -1.99714
30539 0.99927 -1.99714
30540 0.99927 -1.99714
30541 0.99927 -1.99714
30542 0.99927 -1.99714
30543 0.99927 -1.99714
30544 0.99927 -1.99714
30545 0.99927 -1.99714
30546 0.99927 -1.99714
30547 0.99927 -1.99714
30548 0.99927 -1.99714
30549 0.99927 -1.99714
30550 0.99927 -1.99714
30551 0.99927 -1.99714
30552 0.99927 -1.99714
30553 0.99927 -1.99714
30554 0.99927 -1.99714
30555 0.99927 -1.99714
30556 0.999271 -1.99714
30557 0.999271 -1.99714
30558 0.999271 -1.99714
30559 0.999271 -1.99714
30560 0.999271 -1.99714
30561 0.999271 -1.99714
30562 0.999271 -1.99714
30563 0.999271 -1.99714
30564 0.999271 -1.99714
30565 0.999271 -1.99714
30566 0.999271 -1.99714
30567 0.999271 -1.99714
30568 0.999271 -1.99714
30569 0.999271 -1.99714
30570 0.999271 -1.99714
30571 0.999271 -1.99714
30572 0.999271 -1.99714
30573 0.999271 -1.99714
30574 0.999271 -1.99714
30575 0.999271 -1.99714
30576 0.999271 -1.99714
30577 0.999271 -1.99714
30578 0.999271 -1.99714
30579 0.999271 -1.99714
30580 0.999271 -1.99714
30581 0.999271 -1.99714
30582 0.999271 -1.99714
30583 0.999271 -1.99714
30584 0.999271 -1.99714
30585 0.999271 -1.99714
30586 0.999271 -1.99714
30587 0.999271 -1.99714
30588 0.99927 -1.99714
30589 0.99927 -1.99714
30590 0.99927 -1.99714
30591 0.99927 -1.99714
30592 0.99927 -1.99714
30593 0.99927 -1.99714
30594 0.99927 -1.99714
30595 0.99927 -1.99714
30596 0.99927 -1.99714
30597 0.99927 -1.99714
30598 0.99927 -1.99714
30599 0.99927 -1.99714
30600 0.99927 -1.99714
30601 0.99927 -1.99714
30602 0.99927 -1.99714
30603 0.99927 -1.99714
30604 0.99927 -1.99714
30605 0.99927 -1.99714
30606 0.99927 -1.99714
30607 0.99927 -1.99714
30608 0.99927 -1.99714
30609 0.99927 -1.99714
30610 0.99927 -1.99714
30611 0.99927 -1.99714
30612 0.99927 -1.99714
30613 0.99927 -1.99714
30614 0.99927 -1.99714
30615 0.99927 -1.99714
30616 0.99927 -1.99714
30617 0.99927 -1.99714
30618 0.99927 -1.99714
30619 0.99927 -1.99714
30620 0.99927 -1.99714
30621 0.99927 -1.99714
30622 0.99927 -1.99714
30623 0.99927 -1.99714
30624 0.99927 -1.99714
30625 0.99927 -1.99714
30626 0.99927 -1.99714
30627 0.99927 -1.99714
30628 0.99927 -1.99714
30629 0.99927 -1.99714
30630 0.99927 -1.99714
30631 0.99927 -1.99714
30632 0.99927 -1.99714
30633 0.99927 -1.99714
30634 0.99927 -1.99714
30635 0.99927 -1.99714
30636 0.99927 -1.99714
30637 0.99927 -1.99714
30638 0.99927 -1.99714
30639 0.99927 -1.99714
30640 0.99927 -1.99714
30641 0.99927 -1.99714
30642 0.99927 -1.99714
30643 0.99927 -1.99714
30644 0.99927 -1.99714
30645 0.99927 -1.99714
30646 0.99927 -1.99714
30647 0.99927 -1.99714
30648 0.99927 -1.99714
30649 0.99927 -1.99714
30650 0.99927 -1.99714
30651 0.99927 -1.99714
30652 0.99927 -1.99714
30653 0.99927 -1.99714
30654 0.99927 -1.99714
30655 0.99927 -1.99714
30656 0.99927 -1.99714
30657 0.999269 -1.99714
30658 0.999269 -1.99714
30659 0.999269 -1.99714
30660 0.999269 -1.99714
30661 0.999269 -1.99714
30662 0.999268 -1.99713
30663 0.999268 -1.99713
30664 0.999268 -1.99713
30665 0.999268 -1.99713
30666 0.999268 -1.99713
30667 0.999268 -1.99713
30668 0.999268 -1.99713
30669 0.999268 -1.99713
30670 0.999268 -1.99713
30671 0.999268 -1.99713
30672 0.999268 -1.99713
30673 0.999268 -1.99713
30674 0.999268 -1.99713
30675 0.999268 -1.99713
30676 0.999268 -1.99713
30677 0.999268 -1.99713
30678 0.999268 -1.99713
30679 0.999268 -1.99713
30680 0.999268 -1.99713
30681 0.999268 -1.99713
30682 0.999268 -1.99713
30683 0.999268 -1.99713
30684 0.999268 -1.99713
30685 0.999268 -1.99713
30686 0.999268 -1.99713
30687 0.999268 -1.99713
30688 0.999268 -1.99713
30689 0.999268 -1.99713
30690 0.999268 -1.99713
30691 0.999268 -1.99713
30692 0.999268 -1.99713
30693 0.999268 -1.99713
30694 0.999268 -1.99713
30695 0.999268 -1.99713
30696 0.999268 -1.99713
30697 0.999268 -1.99713
30698 0.999268 -1.99713
30699 0.999268 -1.99713
30700 0.999268 -1.99713
30701 0.999268 -1.99713
30702 0.999268 -1.99713
30703 0.999268 -1.99713
30704 0.999268 -1.99713
30705 0.999268 -1.99713
30706 0.999268 -1.99713
30707 0.999268 -1.99713
30708 0.999268 -1.99713
30709 0.999268 -1.99713
30710 0.999268 -1.99713
30711 0.999268 -1.99713
30712 0.999268 -1.99713
30713 0.999268 -1.99713
30714 0.999268 -1.99713
30715 0.999268 -1.99713
30716 0.999268 -1.99713
30717 0.999268 -1.99713
30718 0.999268 -1.99713
30719 0.999268 -1.99713
30720 0.999268 -1.99713
30721 0.999268 -1.99713
30722 0.999268 -1.99713
30723 0.999268 -1.99713
30724 0.999268 -1.99713
30725 0.999269 -1.99713
30726 0.999268 -1.99713
30727 0.999268 -1.99713
30728 0.999268 -1.99713
30729 0.999268 -1.99713
30730 0.999268 -1.99713
30731 0.999268 -1.99713
30732 0.999269 -1.99713
30733 0.999269 -1.99713
30734 0.999269 -1.99713
30735 0.999269 -1.99713
30736 0.999269 -1.99713
30737 0.999269 -1.99713
30738 0.999269 -1.99713
30739 0.999269 -1.99713
30740 0.999269 -1.99713
30741 0.999269 -1.99713
30742 0.999269 -1.99713
30743 0.999269 -1.99713
30744 0.999269 -1.99714
30745 0.999269 -1.99714
30746 0.999269 -1.99714
30747 0.999269 -1.99714
30748 0.999269 -1.99714
30749 0.999269 -1.99714
30750 0.999269 -1.99714
30751 0.999269 -1.99714
30752 0.999269 -1.99714
30753 0.999269 -1.99714
30754 0.999269 -1.99714
30755 0.999269 -1.99714
30756 0.999269 -1.99714
30757 0.999269 -1.99714
30758 0.999269 -1.99714
30759 0.999269 -1.99714
30760 0.999269 -1.99714
30761 0.999269 -1.99714
30762 0.999269 -1.99714
30763 0.999269 -1.99714
30764 0.999269 -1.99714
30765 0.999269 -1.99714
30766 0.999269 -1.99714
30767 0.999269 -1.99714
30768 0.999269 -1.99714
30769 0.999269 -1.99714
30770 0.999269 -1.99714
30771 0.999269 -1.99714
30772 0.999269 -1.99714
30773 0.999269 -1.99714
30774 0.999269 -1.99714
30775 0.999269 -1.99714
30776 0.999269 -1.99714
30777 0.999269 -1.99714
30778 0.999269 -1.99714
30779 0.999269 -1.99714
30780 0.999269 -1.99714
30781 0.999269 -1.99714
30782 0.999269 -1.99714
30783 0.999269 -1.99714
