MC_samples M E
91 0.712637 -1.80077
92 0.715707 -1.80272
93 0.71871 -1.80462
94 0.721702 -1.8067
95 0.724632 -1.80874
96 0.7275 -1.81073
97 0.730309 -1.81268
98 0.733061 -1.81459
99 0.735758 -1.81646
100 0.7384 -1.8183
101 0.74099 -1.8201
102 0.743529 -1.82186
103 0.746019 -1.82359
104 0.748462 -1.82529
105 0.750857 -1.82695
106 0.753208 -1.82858
107 0.755514 -1.83019
108 0.757778 -1.83176
109 0.76 -1.8333
110 0.762182 -1.83482
111 0.764324 -1.83631
112 0.766429 -1.83777
113 0.768451 -1.83903
114 0.770439 -1.84026
115 0.772391 -1.84148
116 0.77431 -1.84267
117 0.776239 -1.84402
118 0.778136 -1.84534
119 0.78 -1.84664
120 0.781833 -1.84792
121 0.783636 -1.84917
122 0.78541 -1.85041
123 0.787154 -1.85163
124 0.788871 -1.85282
125 0.79056 -1.854
126 0.792183 -1.855
127 0.793819 -1.85614
128 0.795391 -1.85711
129 0.796938 -1.85806
130 0.7985 -1.85915
131 0.800038 -1.86023
132 0.801553 -1.86129
133 0.803045 -1.86233
134 0.804515 -1.86336
135 0.805963 -1.86437
136 0.80739 -1.86537
137 0.808796 -1.86635
138 0.810181 -1.86732
139 0.811547 -1.86827
140 0.812893 -1.86921
141 0.81422 -1.87014
142 0.815528 -1.87106
143 0.816783 -1.87182
144 0.818021 -1.87257
145 0.819276 -1.87345
146 0.820514 -1.87432
147 0.821735 -1.87517
148 0.822872 -1.87574
149 0.82406 -1.87658
150 0.825233 -1.8774
151 0.826391 -1.87821
152 0.827533 -1.87901
153 0.828627 -1.87967
154 0.82974 -1.88045
155 0.830839 -1.88123
156 0.831923 -1.88199
157 0.832994 -1.88274
158 0.834051 -1.88348
159 0.835094 -1.88421
160 0.836125 -1.88494
161 0.837143 -1.88565
162 0.838148 -1.88636
163 0.839141 -1.88706
164 0.840122 -1.88774
165 0.841091 -1.88842
166 0.842048 -1.8891
167 0.842994 -1.88976
168 0.843929 -1.89042
169 0.844852 -1.89107
170 0.845735 -1.89159
171 0.846579 -1.89205
172 0.847442 -1.89256
173 0.848295 -1.89306
174 0.849138 -1.89356
175 0.85 -1.89417
176 0.850852 -1.89477
177 0.851695 -1.89537
178 0.8525 -1.89584
179 0.853324 -1.89642
180 0.854111 -1.89689
181 0.85489 -1.89735
182 0.855687 -1.89791
183 0.856475 -1.89847
184 0.857228 -1.89891
185 0.858 -1.89946
186 0.858763 -1.9
187 0.859519 -1.90053
188 0.860266 -1.90106
189 0.861005 -1.90159
190 0.861737 -1.90211
191 0.862461 -1.90262
192 0.863177 -1.90312
193 0.863886 -1.90363
194 0.864588 -1.90412
195 0.865282 -1.90462
196 0.865969 -1.9051
197 0.86665 -1.90558
198 0.867323 -1.90606
199 0.86799 -1.90653
200 0.86865 -1.907
201 0.869303 -1.90746
202 0.86995 -1.90792
203 0.870591 -1.90837
204 0.871201 -1.90873
205 0.871829 -1.90917
206 0.872451 -1.90961
207 0.873068 -1.91005
208 0.873678 -1.91048
209 0.874282 -1.91091
210 0.874881 -1.91133
211 0.875474 -1.91175
212 0.876061 -1.91217
213 0.876643 -1.91258
214 0.87722 -1.91299
215 0.877791 -1.9134
216 0.878356 -1.9138
217 0.878917 -1.91419
218 0.879472 -1.91459
219 0.880023 -1.91498
220 0.880568 -1.91536
221 0.881109 -1.91575
222 0.881644 -1.91613
223 0.882175 -1.9165
224 0.882701 -1.91687
225 0.883222 -1.91724
226 0.883739 -1.91761
227 0.884251 -1.91797
228 0.884759 -1.91833
229 0.885218 -1.91856
230 0.885696 -1.91883
231 0.88619 -1.91918
232 0.886681 -1.91953
233 0.887167 -1.91987
234 0.88765 -1.92021
235 0.888128 -1.92055
236 0.888602 -1.92089
237 0.889072 -1.92122
238 0.889538 -1.92155
239 0.89 -1.92188
240 0.890458 -1.92221
241 0.890913 -1.92253
242 0.891364 -1.92285
243 0.891811 -1.92317
244 0.892254 -1.92348
245 0.892694 -1.9238
246 0.89313 -1.92411
247 0.893563 -1.92441
248 0.893992 -1.92472
249 0.894418 -1.92502
250 0.89484 -1.92532
251 0.895259 -1.92562
252 0.895675 -1.92591
253 0.896087 -1.92621
254 0.896496 -1.9265
255 0.896902 -1.92678
256 0.897305 -1.92707
257 0.897704 -1.92735
258 0.898101 -1.92764
259 0.898494 -1.92792
260 0.898885 -1.92819
261 0.899272 -1.92847
262 0.899656 -1.92874
263 0.900038 -1.92901
264 0.900417 -1.92928
265 0.900792 -1.92955
266 0.901128 -1.92966
267 0.901498 -1.92993
268 0.901866 -1.93019
269 0.90223 -1.93045
270 0.902593 -1.9307
271 0.902952 -1.93096
272 0.903309 -1.93121
273 0.903663 -1.93147
274 0.904015 -1.93172
275 0.904364 -1.93196
276 0.90471 -1.93221
277 0.905054 -1.93245
278 0.905396 -1.9327
279 0.905735 -1.93294
280 0.906071 -1.93318
281 0.906406 -1.93342
282 0.906738 -1.93365
283 0.907067 -1.93389
284 0.907394 -1.93412
285 0.907719 -1.93435
286 0.908042 -1.93458
287 0.908362 -1.93481
288 0.908681 -1.93503
289 0.908997 -1.93526
290 0.90931 -1.93548
291 0.909622 -1.9357
292 0.909932 -1.93592
293 0.910239 -1.93614
294 0.910544 -1.93636
295 0.910847 -1.93658
296 0.911149 -1.93679
297 0.911448 -1.937
298 0.911745 -1.93721
299 0.91204 -1.93742
300 0.912333 -1.93763
301 0.912625 -1.93784
302 0.912914 -1.93805
303 0.913201 -1.93825
304 0.913487 -1.93845
305 0.91377 -1.93866
306 0.914052 -1.93886
307 0.914332 -1.93906
308 0.91461 -1.93925
309 0.914887 -1.93945
310 0.915161 -1.93965
311 0.915434 -1.93984
312 0.915705 -1.94003
313 0.915974 -1.94022
314 0.916242 -1.94041
315 0.916508 -1.9406
316 0.916756 -1.94073
317 0.917003 -1.94085
318 0.917264 -1.94104
319 0.917524 -1.94122
320 0.917781 -1.94141
321 0.918037 -1.94159
322 0.918292 -1.94177
323 0.918545 -1.94195
324 0.918796 -1.94213
325 0.919046 -1.94231
326 0.919294 -1.94248
327 0.919541 -1.94266
328 0.919787 -1.94284
329 0.92003 -1.94301
330 0.920273 -1.94318
331 0.920514 -1.94335
332 0.920753 -1.94352
333 0.920991 -1.94369
334 0.921213 -1.9438
335 0.921448 -1.94397
336 0.921682 -1.94414
337 0.921914 -1.9443
338 0.922145 -1.94447
339 0.922375 -1.94463
340 0.922603 -1.94479
341 0.92283 -1.94496
342 0.923056 -1.94512
343 0.92328 -1.94528
344 0.923503 -1.94544
345 0.923725 -1.94559
346 0.923945 -1.94575
347 0.924164 -1.94591
348 0.924382 -1.94606
349 0.924599 -1.94622
350 0.924814 -1.94637
351 0.925028 -1.94652
352 0.925241 -1.94668
353 0.925439 -1.94677
354 0.92565 -1.94692
355 0.925845 -1.94701
356 0.926039 -1.94711
357 0.926246 -1.94725
358 0.926453 -1.9474
359 0.926657 -1.94755
360 0.926861 -1.94769
361 0.927064 -1.94784
362 0.927265 -1.94798
363 0.927466 -1.94813
364 0.927665 -1.94827
365 0.927863 -1.94841
366 0.928046 -1.9485
367 0.928229 -1.94858
368 0.928424 -1.94872
369 0.928618 -1.94886
370 0.928811 -1.949
371 0.929003 -1.94914
372 0.929194 -1.94927
373 0.929383 -1.94941
374 0.929572 -1.94955
375 0.92976 -1.94968
376 0.929947 -1.94981
377 0.930133 -1.94995
378 0.930317 -1.95008
379 0.930488 -1.95016
380 0.930671 -1.95029
381 0.930853 -1.95042
382 0.931034 -1.95055
383 0.931214 -1.95068
384 0.931393 -1.95081
385 0.931571 -1.95094
386 0.931749 -1.95106
387 0.931925 -1.95119
388 0.932101 -1.95131
389 0.932275 -1.95144
390 0.932449 -1.95156
391 0.932621 -1.95169
392 0.932793 -1.95181
393 0.932964 -1.95193
394 0.933135 -1.95206
395 0.933304 -1.95218
396 0.933472 -1.9523
397 0.93364 -1.95242
398 0.933807 -1.95254
399 0.933972 -1.95266
400 0.934138 -1.95278
401 0.934302 -1.95289
402 0.934453 -1.95296
403 0.934615 -1.95308
404 0.934777 -1.95319
405 0.934938 -1.95331
406 0.935099 -1.95342
407 0.935258 -1.95354
408 0.935417 -1.95365
409 0.935575 -1.95377
410 0.935732 -1.95388
411 0.935888 -1.95399
412 0.936044 -1.9541
413 0.936199 -1.95421
414 0.936353 -1.95432
415 0.936506 -1.95443
416 0.936659 -1.95454
417 0.936799 -1.9546
418 0.936938 -1.95467
419 0.937076 -1.95473
420 0.937214 -1.95479
421 0.937352 -1.95485
422 0.9375 -1.95495
423 0.937648 -1.95506
424 0.937795 -1.95517
425 0.937941 -1.95527
426 0.938075 -1.95533
427 0.938208 -1.95539
428 0.938329 -1.9554
429 0.938462 -1.95545
430 0.938605 -1.95556
431 0.938747 -1.95566
432 0.938889 -1.95576
433 0.93903 -1.95587
434 0.939159 -1.95592
435 0.939299 -1.95602
436 0.939438 -1.95612
437 0.939577 -1.95622
438 0.939715 -1.95632
439 0.939852 -1.95642
440 0.939989 -1.95652
441 0.940125 -1.95662
442 0.94026 -1.95672
443 0.940395 -1.95682
444 0.940529 -1.95691
445 0.940663 -1.95701
446 0.940796 -1.95711
447 0.940928 -1.9572
448 0.941049 -1.95725
449 0.94118 -1.95735
450 0.941311 -1.95744
451 0.941441 -1.95754
452 0.941571 -1.95763
453 0.9417 -1.95773
454 0.941828 -1.95782
455 0.941956 -1.95791
456 0.942083 -1.958
457 0.94221 -1.9581
458 0.942336 -1.95819
459 0.942462 -1.95828
460 0.942587 -1.95837
461 0.942711 -1.95846
462 0.942835 -1.95855
463 0.942959 -1.95864
464 0.943071 -1.95869
465 0.943183 -1.95873
466 0.943305 -1.95882
467 0.943426 -1.95891
468 0.943547 -1.959
469 0.943667 -1.95908
470 0.943787 -1.95917
471 0.943907 -1.95926
472 0.944025 -1.95934
473 0.944144 -1.95943
474 0.944262 -1.95951
475 0.944379 -1.9596
476 0.944496 -1.95968
477 0.944612 -1.95977
478 0.944718 -1.95981
479 0.944833 -1.9599
480 0.944948 -1.95998
481 0.945062 -1.96006
482 0.945176 -1.96015
483 0.94529 -1.96023
484 0.945403 -1.96031
485 0.945515 -1.96039
486 0.945628 -1.96047
487 0.945739 -1.96055
488 0.94584 -1.96059
489 0.945951 -1.96067
490 0.946051 -1.96071
491 0.946161 -1.96079
492 0.94627 -1.96087
493 0.946379 -1.96095
494 0.946488 -1.96103
495 0.946596 -1.96111
496 0.946704 -1.96119
497 0.946811 -1.96127
498 0.946918 -1.96135
499 0.947024 -1.96142
500 0.94713 -1.9615
501 0.947226 -1.96154
502 0.947331 -1.96161
503 0.947435 -1.96169
504 0.94754 -1.96177
505 0.947644 -1.96184
506 0.947747 -1.96192
507 0.94785 -1.96199
508 0.947953 -1.96207
509 0.948055 -1.96214
510 0.948157 -1.96222
511 0.948258 -1.96229
512 0.948359 -1.96236
513 0.94846 -1.96244
514 0.94856 -1.96251
515 0.94866 -1.96258
516 0.94876 -1.96266
517 0.948859 -1.96273
518 0.948958 -1.9628
519 0.949056 -1.96287
520 0.949154 -1.96294
521 0.949251 -1.96301
522 0.949349 -1.96308
523 0.949446 -1.96315
524 0.949532 -1.96319
525 0.949629 -1.96326
526 0.949724 -1.96333
527 0.94982 -1.9634
528 0.949915 -1.96347
529 0.950009 -1.96353
530 0.950094 -1.96357
531 0.950179 -1.9636
532 0.950263 -1.96363
533 0.950356 -1.9637
534 0.950449 -1.96376
535 0.950542 -1.96383
536 0.950634 -1.9639
537 0.950726 -1.96397
538 0.950818 -1.96403
539 0.950909 -1.9641
540 0.951 -1.96417
541 0.951091 -1.96423
542 0.951181 -1.9643
543 0.951271 -1.96436
544 0.95136 -1.96443
545 0.95145 -1.9645
546 0.951538 -1.96456
547 0.951627 -1.96463
548 0.951715 -1.96469
549 0.951803 -1.96475
550 0.951891 -1.96482
551 0.95196 -1.96481
552 0.952038 -1.96484
553 0.952125 -1.9649
554 0.952211 -1.96496
555 0.952297 -1.96503
556 0.952365 -1.96502
557 0.952424 -1.96499
558 0.9525 -1.96502
559 0.952576 -1.96504
560 0.952652 -1.96507
561 0.952736 -1.96513
562 0.95282 -1.9652
563 0.952904 -1.96526
564 0.952988 -1.96532
565 0.953071 -1.96538
566 0.953154 -1.96544
567 0.953236 -1.9655
568 0.953319 -1.96556
569 0.953401 -1.96562
570 0.953482 -1.96568
571 0.953564 -1.96574
572 0.953645 -1.9658
573 0.953726 -1.96586
574 0.953798 -1.96589
575 0.953878 -1.96595
576 0.953958 -1.96601
577 0.954038 -1.96607
578 0.954118 -1.96612
579 0.954197 -1.96618
580 0.954276 -1.96624
581 0.954355 -1.9663
582 0.954433 -1.96636
583 0.954511 -1.96642
584 0.95458 -1.96644
585 0.954658 -1.9665
586 0.954727 -1.96652
587 0.954796 -1.96654
588 0.954872 -1.9666
589 0.954949 -1.96666
590 0.955025 -1.96671
591 0.955102 -1.96677
592 0.955177 -1.96682
593 0.955253 -1.96688
594 0.955328 -1.96694
595 0.955403 -1.96699
596 0.955478 -1.96705
597 0.955553 -1.9671
598 0.955627 -1.96716
599 0.955693 -1.96718
600 0.955767 -1.96723
601 0.95584 -1.96729
602 0.955914 -1.96734
603 0.955987 -1.9674
604 0.95606 -1.96745
605 0.956132 -1.9675
606 0.956205 -1.96756
607 0.956277 -1.96761
608 0.956349 -1.96766
609 0.95642 -1.96772
610 0.956492 -1.96777
611 0.956563 -1.96782
612 0.956634 -1.96788
613 0.956705 -1.96793
614 0.956775 -1.96798
615 0.956846 -1.96803
616 0.956916 -1.96808
617 0.956985 -1.96814
618 0.957055 -1.96819
619 0.957124 -1.96824
620 0.957194 -1.96829
621 0.957262 -1.96834
622 0.957331 -1.96839
623 0.9574 -1.96844
624 0.957468 -1.96849
625 0.957536 -1.96854
626 0.957604 -1.96859
627 0.957671 -1.96864
628 0.957739 -1.96869
629 0.957806 -1.96874
630 0.957873 -1.96879
631 0.95794 -1.96884
632 0.958006 -1.96889
633 0.958073 -1.96894
634 0.958139 -1.96899
635 0.958205 -1.96904
636 0.958263 -1.96906
637 0.958328 -1.96911
638 0.958393 -1.96915
639 0.958459 -1.9692
640 0.958523 -1.96925
641 0.958588 -1.9693
642 0.958653 -1.96935
643 0.958717 -1.96939
644 0.958781 -1.96944
645 0.958845 -1.96949
646 0.958909 -1.96954
647 0.958972 -1.96958
648 0.959035 -1.96963
649 0.959099 -1.96968
650 0.959162 -1.96972
651 0.959224 -1.96977
652 0.959279 -1.96979
653 0.959342 -1.96983
654 0.959404 -1.96988
655 0.959466 -1.96992
656 0.959527 -1.96997
657 0.959589 -1.97002
658 0.95965 -1.97006
659 0.959712 -1.97011
660 0.959773 -1.97015
661 0.959834 -1.9702
662 0.959894 -1.97024
663 0.959955 -1.97029
664 0.960015 -1.97033
665 0.960075 -1.97038
666 0.960135 -1.97042
667 0.960195 -1.97046
668 0.960254 -1.97051
669 0.960314 -1.97055
670 0.960373 -1.9706
671 0.960432 -1.97064
672 0.960491 -1.97068
673 0.96055 -1.97073
674 0.960608 -1.97077
675 0.960667 -1.97081
676 0.960725 -1.97086
677 0.960783 -1.9709
678 0.960841 -1.97094
679 0.960898 -1.97099
680 0.960956 -1.97103
681 0.961006 -1.97104
682 0.961048 -1.97104
683 0.961091 -1.97104
684 0.96114 -1.97105
685 0.961197 -1.97109
686 0.961254 -1.97114
687 0.96131 -1.97118
688 0.961366 -1.97122
689 0.961422 -1.97126
690 0.961478 -1.9713
691 0.961534 -1.97135
692 0.961582 -1.97136
693 0.961631 -1.97137
694 0.961679 -1.97138
695 0.961734 -1.97142
696 0.961789 -1.97147
697 0.961844 -1.97151
698 0.961898 -1.97155
699 0.961953 -1.97159
700 0.962007 -1.97163
701 0.962061 -1.97167
702 0.962108 -1.97168
703 0.962162 -1.97172
704 0.962216 -1.97176
705 0.96227 -1.9718
706 0.962323 -1.97184
707 0.962376 -1.97188
708 0.962429 -1.97192
709 0.962482 -1.97196
710 0.962535 -1.972
711 0.962588 -1.97204
712 0.96264 -1.97208
713 0.962693 -1.97212
714 0.962745 -1.97216
715 0.96279 -1.97217
716 0.962842 -1.97221
717 0.962894 -1.97225
718 0.962946 -1.97228
719 0.962997 -1.97232
720 0.963049 -1.97236
721 0.9631 -1.9724
722 0.963151 -1.97244
723 0.963202 -1.97248
724 0.963246 -1.97249
725 0.963297 -1.97252
726 0.963347 -1.97256
727 0.963398 -1.9726
728 0.963448 -1.97264
729 0.963498 -1.97267
730 0.963548 -1.97271
731 0.963598 -1.97275
732 0.963648 -1.97279
733 0.963697 -1.97282
734 0.963747 -1.97286
735 0.963796 -1.9729
736 0.963845 -1.97293
737 0.963894 -1.97297
738 0.963943 -1.97301
739 0.963992 -1.97304
740 0.964041 -1.97308
741 0.964089 -1.97312
742 0.964137 -1.97315
743 0.964186 -1.97319
744 0.964234 -1.97323
745 0.964282 -1.97326
746 0.96433 -1.9733
747 0.964378 -1.97333
748 0.964425 -1.97337
749 0.964466 -1.97338
750 0.964507 -1.97339
751 0.964554 -1.97342
752 0.964601 -1.97346
753 0.964648 -1.97349
754 0.964695 -1.97353
755 0.964742 -1.97356
756 0.964788 -1.9736
757 0.964835 -1.97363
758 0.964881 -1.97367
759 0.964928 -1.9737
760 0.964974 -1.97374
761 0.96502 -1.97377
762 0.965066 -1.97381
763 0.965111 -1.97384
764 0.965157 -1.97387
765 0.965203 -1.97391
766 0.965248 -1.97394
767 0.965293 -1.97398
768 0.965339 -1.97401
769 0.965377 -1.97402
770 0.965422 -1.97405
771 0.965467 -1.97409
772 0.965512 -1.97412
773 0.965556 -1.97415
774 0.965601 -1.97419
775 0.965645 -1.97422
776 0.965689 -1.97425
777 0.965734 -1.97429
778 0.965778 -1.97432
779 0.965822 -1.97435
780 0.965865 -1.97438
781 0.965909 -1.97442
782 0.965953 -1.97445
783 0.965996 -1.97448
784 0.96604 -1.97452
785 0.966083 -1.97455
786 0.966126 -1.97458
787 0.966169 -1.97461
788 0.966206 -1.97462
789 0.966248 -1.97465
790 0.966291 -1.97468
791 0.966334 -1.97472
792 0.966376 -1.97475
793 0.966419 -1.97478
794 0.966461 -1.97481
795 0.966503 -1.97484
796 0.966545 -1.97487
797 0.966587 -1.97491
798 0.966629 -1.97494
799 0.966671 -1.97497
800 0.966713 -1.975
801 0.966754 -1.97503
802 0.966796 -1.97506
803 0.966837 -1.97509
804 0.966878 -1.97512
805 0.966919 -1.97516
806 0.96696 -1.97519
807 0.967001 -1.97522
808 0.967042 -1.97525
809 0.967083 -1.97528
810 0.967123 -1.97531
811 0.967164 -1.97534
812 0.967204 -1.97537
813 0.967245 -1.9754
814 0.967285 -1.97543
815 0.967325 -1.97546
816 0.967365 -1.97549
817 0.967405 -1.97552
818 0.967445 -1.97555
819 0.967485 -1.97558
820 0.967524 -1.97561
821 0.967564 -1.97564
822 0.967603 -1.97567
823 0.967643 -1.9757
824 0.967682 -1.97573
825 0.967721 -1.97576
826 0.967754 -1.97576
827 0.967793 -1.97579
828 0.967832 -1.97582
829 0.967871 -1.97585
830 0.96791 -1.97588
831 0.967948 -1.97591
832 0.967981 -1.97591
833 0.968019 -1.97594
834 0.968058 -1.97597
835 0.968096 -1.976
836 0.968134 -1.97603
837 0.968172 -1.97606
838 0.96821 -1.97609
839 0.968248 -1.97611
840 0.968286 -1.97614
841 0.968323 -1.97617
842 0.968361 -1.9762
843 0.968399 -1.97623
844 0.968436 -1.97626
845 0.968473 -1.97628
846 0.968505 -1.97629
847 0.968536 -1.97629
848 0.968573 -1.97632
849 0.96861 -1.97635
850 0.968647 -1.97638
851 0.968684 -1.9764
852 0.968721 -1.97643
853 0.968757 -1.97646
854 0.968794 -1.97649
855 0.96883 -1.97651
856 0.968867 -1.97654
857 0.968903 -1.97657
858 0.968939 -1.9766
859 0.968976 -1.97662
860 0.969006 -1.97663
861 0.969042 -1.97666
862 0.969078 -1.97668
863 0.969114 -1.97671
864 0.969149 -1.97674
865 0.969185 -1.97676
866 0.969221 -1.97679
867 0.969256 -1.97682
868 0.969291 -1.97684
869 0.969327 -1.97687
870 0.969362 -1.9769
871 0.969397 -1.97692
872 0.969432 -1.97695
873 0.969467 -1.97698
874 0.969502 -1.977
875 0.969537 -1.97703
876 0.969572 -1.97705
877 0.969607 -1.97708
878 0.969641 -1.97711
879 0.969676 -1.97713
880 0.96971 -1.97716
881 0.969745 -1.97719
882 0.969779 -1.97721
883 0.969813 -1.97724
884 0.969847 -1.97726
885 0.969881 -1.97729
886 0.969915 -1.97731
887 0.969944 -1.97732
888 0.969972 -1.97732
889 0.970006 -1.97735
890 0.970039 -1.97737
891 0.970073 -1.9774
892 0.970107 -1.97742
893 0.970134 -1.97742
894 0.970168 -1.97745
895 0.970201 -1.97747
896 0.970234 -1.9775
897 0.970268 -1.97753
898 0.970301 -1.97755
899 0.970334 -1.97758
900 0.970361 -1.97758
901 0.970388 -1.97758
902 0.970421 -1.97761
903 0.970454 -1.97763
904 0.970487 -1.97765
905 0.970519 -1.97768
906 0.970552 -1.9777
907 0.970579 -1.97771
908 0.970611 -1.97773
909 0.970644 -1.97776
910 0.970676 -1.97778
911 0.970708 -1.9778
912 0.97074 -1.97783
913 0.970772 -1.97785
914 0.970804 -1.97788
915 0.970836 -1.9779
916 0.970868 -1.97793
917 0.9709 -1.97795
918 0.970931 -1.97797
919 0.970963 -1.978
920 0.970989 -1.978
921 0.97101 -1.97798
922 0.971036 -1.97798
923 0.971067 -1.97801
924 0.971098 -1.97803
925 0.97113 -1.97805
926 0.971161 -1.97808
927 0.971192 -1.9781
928 0.971223 -1.97812
929 0.971254 -1.97815
930 0.971285 -1.97817
931 0.971316 -1.9782
932 0.971347 -1.97822
933 0.971377 -1.97824
934 0.971408 -1.97827
935 0.971439 -1.97829
936 0.971469 -1.97831
937 0.971499 -1.97834
938 0.97153 -1.97836
939 0.97156 -1.97838
940 0.97159 -1.9784
941 0.971621 -1.97843
942 0.971651 -1.97845
943 0.971681 -1.97847
944 0.971711 -1.9785
945 0.971741 -1.97852
946 0.971771 -1.97854
947 0.9718 -1.97856
948 0.97183 -1.97859
949 0.971855 -1.97859
950 0.971884 -1.97861
951 0.971914 -1.97863
952 0.971943 -1.97866
953 0.971973 -1.97868
954 0.972002 -1.9787
955 0.972031 -1.97872
956 0.972061 -1.97874
957 0.97209 -1.97877
958 0.972119 -1.97879
959 0.972148 -1.97881
960 0.972177 -1.97883
961 0.972206 -1.97886
962 0.972235 -1.97888
963 0.972264 -1.9789
964 0.972293 -1.97892
965 0.972321 -1.97894
966 0.97235 -1.97896
967 0.972378 -1.97899
968 0.972407 -1.97901
969 0.972436 -1.97903
970 0.972464 -1.97905
971 0.972492 -1.97907
972 0.972521 -1.97909
973 0.972549 -1.97912
974 0.972577 -1.97914
975 0.972605 -1.97916
976 0.972628 -1.97916
977 0.972656 -1.97918
978 0.972684 -1.9792
979 0.972712 -1.97922
980 0.97274 -1.97924
981 0.972768 -1.97927
982 0.972795 -1.97929
983 0.972823 -1.97931
984 0.972851 -1.97933
985 0.972878 -1.97935
986 0.972906 -1.97937
987 0.972933 -1.97939
988 0.972961 -1.97941
989 0.972988 -1.97943
990 0.973015 -1.97945
991 0.973042 -1.97948
992 0.97307 -1.9795
993 0.973097 -1.97952
994 0.973124 -1.97954
995 0.973151 -1.97956
996 0.973178 -1.97958
997 0.973205 -1.9796
998 0.973231 -1.97962
999 0.973258 -1.97964
1000 0.973285 -1.97966
1001 0.973312 -1.97968
1002 0.973338 -1.9797
1003 0.97336 -1.9797
1004 0.973386 -1.97972
1005 0.973413 -1.97974
1006 0.973439 -1.97976
1007 0.973466 -1.97978
1008 0.973492 -1.9798
1009 0.973518 -1.97982
1010 0.973545 -1.97984
1011 0.973571 -1.97986
1012 0.973597 -1.97988
1013 0.973623 -1.9799
1014 0.973649 -1.97992
1015 0.973675 -1.97994
1016 0.973701 -1.97996
1017 0.973727 -1.97998
1018 0.973752 -1.98
1019 0.973778 -1.98002
1020 0.973804 -1.98004
1021 0.97383 -1.98006
1022 0.973855 -1.98008
1023 0.973881 -1.9801
1024 0.973906 -1.98012
1025 0.973932 -1.98014
1026 0.973957 -1.98016
1027 0.973982 -1.98018
1028 0.974008 -1.98019
1029 0.974033 -1.98021
1030 0.974058 -1.98023
1031 0.974083 -1.98025
1032 0.974109 -1.98027
1033 0.974134 -1.98029
1034 0.974159 -1.98031
1035 0.974184 -1.98033
1036 0.974208 -1.98035
1037 0.974233 -1.98037
1038 0.974253 -1.98037
1039 0.974278 -1.98038
1040 0.974303 -1.9804
1041 0.974328 -1.98042
1042 0.974352 -1.98044
1043 0.974377 -1.98046
1044 0.974401 -1.98048
1045 0.974426 -1.9805
1046 0.97445 -1.98052
1047 0.974475 -1.98053
1048 0.974494 -1.98053
1049 0.974519 -1.98055
1050 0.974543 -1.98057
1051 0.974567 -1.98059
1052 0.974591 -1.98061
1053 0.974615 -1.98063
1054 0.974639 -1.98065
1055 0.974664 -1.98066
1056 0.974687 -1.98068
1057 0.974711 -1.9807
1058 0.974735 -1.98072
1059 0.974759 -1.98074
1060 0.974783 -1.98075
1061 0.974807 -1.98077
1062 0.974831 -1.98079
1063 0.974854 -1.98081
1064 0.974878 -1.98083
1065 0.974901 -1.98085
1066 0.974925 -1.98086
1067 0.974948 -1.98088
1068 0.974972 -1.9809
1069 0.974995 -1.98092
1070 0.975014 -1.98092
1071 0.975037 -1.98093
1072 0.975061 -1.98095
