MC_samples M E
2992 0.999231 -1.997
2993 0.999232 -1.997
2994 0.999232 -1.997
2995 0.999232 -1.99701
2996 0.999232 -1.99701
2997 0.999233 -1.99701
2998 0.999233 -1.99701
2999 0.999233 -1.99701
3000 0.999233 -1.99701
3001 0.999234 -1.99701
3002 0.999234 -1.99701
3003 0.999234 -1.99701
3004 0.999234 -1.99701
3005 0.999235 -1.99701
3006 0.999235 -1.99702
3007 0.999235 -1.99702
3008 0.999235 -1.99702
3009 0.999236 -1.99702
3010 0.999236 -1.99702
3011 0.999236 -1.99702
3012 0.999235 -1.99702
3013 0.999233 -1.99701
3014 0.999234 -1.99701
3015 0.999234 -1.99701
3016 0.999234 -1.99701
3017 0.999234 -1.99701
3018 0.999235 -1.99701
3019 0.999235 -1.99702
3020 0.999235 -1.99702
3021 0.999235 -1.99702
3022 0.999234 -1.99701
3023 0.999234 -1.99701
3024 0.999234 -1.99701
3025 0.999235 -1.99701
3026 0.999235 -1.99702
3027 0.999235 -1.99702
3028 0.999235 -1.99702
3029 0.999236 -1.99702
3030 0.999236 -1.99702
3031 0.999236 -1.99702
3032 0.999236 -1.99702
3033 0.999237 -1.99702
3034 0.999237 -1.99702
3035 0.999237 -1.99702
3036 0.999237 -1.99703
3037 0.999238 -1.99703
3038 0.999238 -1.99703
3039 0.999238 -1.99703
3040 0.999238 -1.99703
3041 0.999239 -1.99703
3042 0.999239 -1.99703
3043 0.999239 -1.99703
3044 0.999239 -1.99703
3045 0.99924 -1.99703
3046 0.99924 -1.99704
3047 0.99924 -1.99704
3048 0.99924 -1.99704
3049 0.999241 -1.99704
3050 0.999241 -1.99704
3051 0.999241 -1.99704
3052 0.999241 -1.99704
3053 0.999242 -1.99704
3054 0.999242 -1.99704
3055 0.999242 -1.99704
3056 0.999242 -1.99705
3057 0.999243 -1.99705
3058 0.999243 -1.99705
3059 0.999243 -1.99705
3060 0.999243 -1.99705
3061 0.999244 -1.99705
3062 0.999244 -1.99705
3063 0.999244 -1.99705
3064 0.999244 -1.99705
3065 0.999245 -1.99705
3066 0.999245 -1.99705
3067 0.999245 -1.99706
3068 0.999245 -1.99706
3069 0.999246 -1.99706
3070 0.999246 -1.99706
3071 0.999246 -1.99706
3072 0.999246 -1.99706
3073 0.999245 -1.99705
3074 0.999244 -1.99705
3075 0.999244 -1.99705
3076 0.999244 -1.99705
3077 0.999244 -1.99705
3078 0.999245 -1.99705
3079 0.999245 -1.99705
3080 0.999244 -1.99705
3081 0.999241 -1.99704
3082 0.999238 -1.99702
3083 0.999236 -1.99702
3084 0.999236 -1.99702
3085 0.999237 -1.99702
3086 0.999237 -1.99702
3087 0.999237 -1.99702
3088 0.999237 -1.99702
3089 0.999238 -1.99702
3090 0.999238 -1.99703
3091 0.999238 -1.99703
3092 0.999237 -1.99702
3093 0.999235 -1.99702
3094 0.999234 -1.99701
3095 0.999234 -1.99701
3096 0.999234 -1.99701
3097 0.999235 -1.99701
3098 0.999235 -1.99701
3099 0.999235 -1.99702
3100 0.999235 -1.99702
3101 0.999236 -1.99702
3102 0.999236 -1.99702
3103 0.999233 -1.99701
3104 0.999232 -1.997
3105 0.99923 -1.997
3106 0.999231 -1.997
3107 0.999231 -1.997
3108 0.999231 -1.997
3109 0.999231 -1.997
3110 0.999232 -1.997
3111 0.999232 -1.997
3112 0.999232 -1.99701
3113 0.999232 -1.99701
3114 0.999232 -1.99701
3115 0.999233 -1.99701
3116 0.999233 -1.99701
3117 0.999233 -1.99701
3118 0.999233 -1.99701
3119 0.999234 -1.99701
3120 0.999234 -1.99701
3121 0.999234 -1.99701
3122 0.999234 -1.99701
3123 0.999235 -1.99702
3124 0.999235 -1.99702
3125 0.999235 -1.99702
3126 0.999235 -1.99702
3127 0.999236 -1.99702
3128 0.999236 -1.99702
3129 0.999236 -1.99702
3130 0.999236 -1.99702
3131 0.999237 -1.99702
3132 0.999237 -1.99702
3133 0.999237 -1.99703
3134 0.999237 -1.99703
3135 0.999238 -1.99703
3136 0.999238 -1.99703
3137 0.999238 -1.99703
3138 0.999238 -1.99703
3139 0.999239 -1.99703
3140 0.999239 -1.99703
3141 0.999239 -1.99703
3142 0.999239 -1.99703
3143 0.99924 -1.99703
3144 0.99924 -1.99704
3145 0.99924 -1.99704
3146 0.99924 -1.99704
3147 0.999241 -1.99704
3148 0.999241 -1.99704
3149 0.999241 -1.99704
3150 0.999241 -1.99704
3151 0.999242 -1.99704
3152 0.999242 -1.99704
3153 0.999242 -1.99704
3154 0.999242 -1.99705
3155 0.999242 -1.99705
3156 0.999243 -1.99705
3157 0.999241 -1.99704
3158 0.99924 -1.99704
3159 0.99924 -1.99704
3160 0.999241 -1.99704
3161 0.999241 -1.99704
3162 0.999241 -1.99704
3163 0.99924 -1.99703
3164 0.99924 -1.99704
3165 0.99924 -1.99704
3166 0.99924 -1.99704
3167 0.999241 -1.99704
3168 0.999241 -1.99704
3169 0.99924 -1.99703
3170 0.99924 -1.99703
3171 0.99924 -1.99704
3172 0.99924 -1.99704
3173 0.99924 -1.99704
3174 0.999241 -1.99704
3175 0.999241 -1.99704
3176 0.999241 -1.99704
3177 0.99924 -1.99703
3178 0.99924 -1.99704
3179 0.99924 -1.99704
3180 0.999241 -1.99704
3181 0.999241 -1.99704
3182 0.999239 -1.99703
3183 0.99924 -1.99703
3184 0.99924 -1.99704
3185 0.99924 -1.99704
3186 0.99924 -1.99704
3187 0.999241 -1.99704
3188 0.999241 -1.99704
3189 0.999241 -1.99704
3190 0.999241 -1.99704
3191 0.999242 -1.99704
3192 0.999242 -1.99704
3193 0.999242 -1.99704
3194 0.999242 -1.99704
3195 0.999243 -1.99705
3196 0.999243 -1.99705
3197 0.999243 -1.99705
3198 0.999243 -1.99705
3199 0.999244 -1.99705
3200 0.999244 -1.99705
3201 0.999244 -1.99705
3202 0.999244 -1.99705
3203 0.999244 -1.99705
3204 0.999245 -1.99705
3205 0.999245 -1.99705
3206 0.999245 -1.99706
3207 0.999245 -1.99706
3208 0.999246 -1.99706
3209 0.999246 -1.99706
3210 0.999243 -1.99705
3211 0.999242 -1.99704
3212 0.99924 -1.99704
3213 0.999241 -1.99704
3214 0.999239 -1.99703
3215 0.99924 -1.99703
3216 0.99924 -1.99703
3217 0.99924 -1.99703
3218 0.99924 -1.99704
3219 0.99924 -1.99704
3220 0.999241 -1.99704
3221 0.999241 -1.99704
3222 0.999241 -1.99704
3223 0.999241 -1.99704
3224 0.999242 -1.99704
3225 0.999242 -1.99704
3226 0.999242 -1.99704
3227 0.999241 -1.99704
3228 0.999241 -1.99704
3229 0.99924 -1.99703
3230 0.999237 -1.99702
3231 0.999236 -1.99702
3232 0.999236 -1.99702
3233 0.999236 -1.99702
3234 0.999236 -1.99702
3235 0.999236 -1.99702
3236 0.999237 -1.99702
3237 0.999237 -1.99702
3238 0.999237 -1.99702
3239 0.999237 -1.99702
3240 0.999238 -1.99702
3241 0.999238 -1.99703
3242 0.999238 -1.99703
3243 0.999238 -1.99703
3244 0.999239 -1.99703
3245 0.999239 -1.99703
3246 0.999239 -1.99703
3247 0.999239 -1.99703
3248 0.99924 -1.99703
3249 0.99924 -1.99703
3250 0.99924 -1.99703
3251 0.99924 -1.99703
3252 0.99924 -1.99704
3253 0.999241 -1.99704
3254 0.999241 -1.99704
3255 0.999241 -1.99704
3256 0.999241 -1.99704
3257 0.999242 -1.99704
3258 0.999242 -1.99704
3259 0.999242 -1.99704
3260 0.999242 -1.99704
3261 0.999243 -1.99704
3262 0.999243 -1.99704
3263 0.999243 -1.99705
3264 0.999243 -1.99705
3265 0.999243 -1.99705
3266 0.999244 -1.99705
3267 0.999244 -1.99705
3268 0.999244 -1.99705
3269 0.999244 -1.99705
3270 0.999245 -1.99705
3271 0.999245 -1.99705
3272 0.999245 -1.99705
3273 0.999245 -1.99705
3274 0.999246 -1.99706
3275 0.999246 -1.99706
3276 0.999246 -1.99706
3277 0.999245 -1.99705
3278 0.999243 -1.99705
3279 0.999244 -1.99705
3280 0.999244 -1.99705
3281 0.999243 -1.99704
3282 0.999241 -1.99704
3283 0.999242 -1.99704
3284 0.999242 -1.99704
3285 0.999242 -1.99704
3286 0.999242 -1.99704
3287 0.999242 -1.99704
3288 0.999243 -1.99704
3289 0.999243 -1.99704
3290 0.999243 -1.99705
3291 0.999243 -1.99705
3292 0.999244 -1.99705
3293 0.999244 -1.99705
3294 0.999244 -1.99705
3295 0.999244 -1.99705
3296 0.999245 -1.99705
3297 0.999245 -1.99705
3298 0.999245 -1.99705
3299 0.999245 -1.99705
3300 0.999245 -1.99705
3301 0.999246 -1.99706
3302 0.999246 -1.99706
3303 0.999246 -1.99706
3304 0.999246 -1.99706
3305 0.999247 -1.99706
3306 0.999247 -1.99706
3307 0.999247 -1.99706
3308 0.999247 -1.99706
3309 0.999248 -1.99706
3310 0.999248 -1.99706
3311 0.999248 -1.99706
3312 0.999248 -1.99707
3313 0.999248 -1.99707
3314 0.999249 -1.99707
3315 0.999249 -1.99707
3316 0.999249 -1.99707
3317 0.999249 -1.99707
3318 0.99925 -1.99707
3319 0.99925 -1.99707
3320 0.99925 -1.99707
3321 0.99925 -1.99707
3322 0.99925 -1.99707
3323 0.999251 -1.99707
3324 0.999251 -1.99708
3325 0.999251 -1.99708
3326 0.999251 -1.99708
3327 0.999252 -1.99708
3328 0.999252 -1.99708
3329 0.999252 -1.99708
3330 0.999252 -1.99708
3331 0.999252 -1.99708
3332 0.999253 -1.99708
3333 0.999253 -1.99708
3334 0.999253 -1.99708
3335 0.999253 -1.99709
3336 0.999254 -1.99709
3337 0.999254 -1.99709
3338 0.999254 -1.99709
3339 0.999253 -1.99708
3340 0.999251 -1.99708
3341 0.99925 -1.99707
3342 0.99925 -1.99707
3343 0.999251 -1.99707
3344 0.999251 -1.99708
3345 0.999251 -1.99708
3346 0.999251 -1.99708
3347 0.999252 -1.99708
3348 0.999252 -1.99708
3349 0.999251 -1.99707
3350 0.999251 -1.99707
3351 0.999251 -1.99708
3352 0.999251 -1.99708
3353 0.999251 -1.99708
3354 0.999252 -1.99708
3355 0.99925 -1.99707
3356 0.999251 -1.99707
3357 0.999251 -1.99707
3358 0.999251 -1.99708
3359 0.999251 -1.99708
3360 0.999251 -1.99708
3361 0.999252 -1.99708
3362 0.99925 -1.99707
3363 0.999251 -1.99707
3364 0.999251 -1.99707
3365 0.999251 -1.99708
3366 0.999251 -1.99708
3367 0.999252 -1.99708
3368 0.999249 -1.99707
3369 0.999249 -1.99707
3370 0.999249 -1.99707
3371 0.999249 -1.99707
3372 0.99925 -1.99707
3373 0.99925 -1.99707
3374 0.99925 -1.99707
3375 0.99925 -1.99707
3376 0.999251 -1.99707
3377 0.999251 -1.99707
3378 0.999251 -1.99708
3379 0.999251 -1.99708
3380 0.999251 -1.99708
3381 0.999252 -1.99708
3382 0.999252 -1.99708
3383 0.999252 -1.99708
3384 0.999252 -1.99708
3385 0.999253 -1.99708
3386 0.999253 -1.99708
3387 0.999253 -1.99708
3388 0.999253 -1.99708
3389 0.999253 -1.99708
3390 0.999254 -1.99709
3391 0.999252 -1.99708
3392 0.999253 -1.99708
3393 0.999251 -1.99708
3394 0.99925 -1.99707
3395 0.999249 -1.99707
3396 0.999249 -1.99707
3397 0.999249 -1.99707
3398 0.99925 -1.99707
3399 0.99925 -1.99707
3400 0.99925 -1.99707
3401 0.99925 -1.99707
3402 0.99925 -1.99707
3403 0.999251 -1.99707
3404 0.999251 -1.99707
3405 0.999251 -1.99707
3406 0.999251 -1.99708
3407 0.999252 -1.99708
3408 0.999252 -1.99708
3409 0.999252 -1.99708
3410 0.999252 -1.99708
3411 0.999252 -1.99708
3412 0.999253 -1.99708
3413 0.999253 -1.99708
3414 0.999253 -1.99708
3415 0.999253 -1.99708
3416 0.999254 -1.99708
3417 0.999254 -1.99709
3418 0.999254 -1.99709
3419 0.999254 -1.99709
3420 0.999254 -1.99709
3421 0.999253 -1.99708
3422 0.99925 -1.99707
3423 0.999251 -1.99707
3424 0.999251 -1.99707
3425 0.999251 -1.99707
3426 0.999251 -1.99708
3427 0.999252 -1.99708
3428 0.999252 -1.99708
3429 0.999252 -1.99708
3430 0.999252 -1.99708
3431 0.999252 -1.99708
3432 0.999253 -1.99708
3433 0.999253 -1.99708
3434 0.999253 -1.99708
3435 0.999253 -1.99708
3436 0.999253 -1.99708
3437 0.999254 -1.99708
3438 0.999254 -1.99709
3439 0.999253 -1.99708
3440 0.999251 -1.99708
3441 0.99925 -1.99707
3442 0.999249 -1.99707
3443 0.999248 -1.99706
3444 0.999247 -1.99706
3445 0.999247 -1.99706
3446 0.999247 -1.99706
3447 0.999247 -1.99706
3448 0.999247 -1.99706
3449 0.999248 -1.99706
3450 0.999245 -1.99705
3451 0.999244 -1.99704
3452 0.999242 -1.99704
3453 0.999241 -1.99703
3454 0.99924 -1.99703
3455 0.999239 -1.99702
3456 0.999239 -1.99703
3457 0.999239 -1.99703
3458 0.999239 -1.99703
3459 0.99924 -1.99703
3460 0.99924 -1.99703
3461 0.999239 -1.99702
3462 0.999237 -1.99702
3463 0.999238 -1.99702
3464 0.999238 -1.99702
3465 0.999237 -1.99702
3466 0.999237 -1.99702
3467 0.999237 -1.99702
3468 0.999237 -1.99702
3469 0.999238 -1.99702
3470 0.999236 -1.99701
3471 0.999234 -1.997
3472 0.999234 -1.997
3473 0.999234 -1.99701
3474 0.999234 -1.99701
3475 0.999235 -1.99701
3476 0.999235 -1.99701
3477 0.999235 -1.99701
3478 0.999235 -1.99701
3479 0.999235 -1.99701
3480 0.999236 -1.99701
3481 0.999236 -1.99701
3482 0.999236 -1.99701
3483 0.999236 -1.99701
3484 0.999237 -1.99701
3485 0.999237 -1.99702
3486 0.999237 -1.99702
3487 0.999237 -1.99702
3488 0.999235 -1.99701
3489 0.999235 -1.99701
3490 0.999235 -1.99701
3491 0.999235 -1.99701
3492 0.999235 -1.99701
3493 0.999236 -1.99701
3494 0.999233 -1.997
3495 0.999232 -1.997
3496 0.999232 -1.997
3497 0.999232 -1.997
3498 0.999232 -1.997
3499 0.999231 -1.99699
3500 0.99923 -1.99699
3501 0.999229 -1.99698
3502 0.999229 -1.99698
3503 0.999229 -1.99699
3504 0.999229 -1.99699
3505 0.99923 -1.99699
3506 0.999228 -1.99698
3507 0.999229 -1.99698
3508 0.999229 -1.99698
3509 0.999229 -1.99698
3510 0.999229 -1.99699
3511 0.99923 -1.99699
3512 0.99923 -1.99699
3513 0.99923 -1.99699
3514 0.99923 -1.99699
3515 0.99923 -1.99699
3516 0.999231 -1.99699
3517 0.999229 -1.99699
3518 0.999228 -1.99698
3519 0.999227 -1.99698
3520 0.999227 -1.99698
3521 0.999227 -1.99698
3522 0.999228 -1.99698
3523 0.999227 -1.99697
3524 0.999225 -1.99697
3525 0.999224 -1.99696
3526 0.999223 -1.99696
3527 0.999222 -1.99695
3528 0.999218 -1.99694
3529 0.999214 -1.99693
3530 0.999208 -1.99691
3531 0.999206 -1.9969
3532 0.999206 -1.9969
3533 0.999206 -1.9969
3534 0.999206 -1.9969
3535 0.999207 -1.9969
3536 0.999207 -1.9969
3537 0.999207 -1.9969
3538 0.999207 -1.99691
3539 0.999207 -1.99691
3540 0.999208 -1.99691
3541 0.999208 -1.99691
3542 0.999208 -1.99691
3543 0.999207 -1.9969
3544 0.999207 -1.9969
3545 0.999206 -1.9969
3546 0.999205 -1.9969
3547 0.999204 -1.99689
3548 0.999202 -1.99689
3549 0.999203 -1.99689
3550 0.999201 -1.99688
3551 0.999202 -1.99688
3552 0.999202 -1.99688
3553 0.999202 -1.99688
3554 0.999202 -1.99689
3555 0.999203 -1.99689
3556 0.999203 -1.99689
3557 0.999203 -1.99689
3558 0.999202 -1.99688
3559 0.999201 -1.99688
3560 0.999199 -1.99687
3561 0.9992 -1.99687
3562 0.9992 -1.99688
3563 0.9992 -1.99688
3564 0.999199 -1.99687
3565 0.999199 -1.99687
3566 0.999199 -1.99687
3567 0.9992 -1.99687
3568 0.9992 -1.99687
3569 0.999199 -1.99687
3570 0.999197 -1.99687
3571 0.999198 -1.99687
3572 0.999198 -1.99687
3573 0.999198 -1.99687
3574 0.999198 -1.99687
3575 0.999199 -1.99687
3576 0.999199 -1.99687
3577 0.999199 -1.99687
3578 0.999199 -1.99687
3579 0.999199 -1.99687
3580 0.9992 -1.99687
3581 0.9992 -1.99688
3582 0.999199 -1.99687
3583 0.999199 -1.99687
3584 0.999199 -1.99687
3585 0.999199 -1.99687
3586 0.9992 -1.99687
3587 0.9992 -1.99687
3588 0.9992 -1.99688
3589 0.999199 -1.99687
3590 0.999196 -1.99686
3591 0.999197 -1.99686
3592 0.999197 -1.99687
3593 0.999197 -1.99687
3594 0.999197 -1.99687
3595 0.999197 -1.99687
3596 0.999198 -1.99687
3597 0.999198 -1.99687
3598 0.999198 -1.99687
3599 0.999198 -1.99687
3600 0.999199 -1.99687
3601 0.999199 -1.99687
3602 0.999199 -1.99687
3603 0.999199 -1.99687
3604 0.9992 -1.99688
3605 0.9992 -1.99688
3606 0.9992 -1.99688
3607 0.999199 -1.99687
3608 0.999199 -1.99687
3609 0.999199 -1.99687
3610 0.999199 -1.99688
3611 0.9992 -1.99688
3612 0.9992 -1.99688
3613 0.9992 -1.99688
3614 0.9992 -1.99688
3615 0.999201 -1.99688
3616 0.999201 -1.99688
3617 0.999201 -1.99688
3618 0.999201 -1.99688
3619 0.999201 -1.99688
3620 0.999202 -1.99688
3621 0.999202 -1.99688
3622 0.999202 -1.99689
3623 0.999202 -1.99689
3624 0.999203 -1.99689
3625 0.9992 -1.99688
3626 0.999197 -1.99687
3627 0.999195 -1.99686
3628 0.999194 -1.99685
3629 0.999193 -1.99685
3630 0.999193 -1.99685
3631 0.999193 -1.99685
3632 0.999193 -1.99685
3633 0.999194 -1.99685
3634 0.999194 -1.99685
3635 0.999194 -1.99685
3636 0.999194 -1.99685
3637 0.999194 -1.99685
3638 0.999195 -1.99686
3639 0.999195 -1.99686
3640 0.999195 -1.99686
3641 0.999195 -1.99686
3642 0.999195 -1.99686
3643 0.999196 -1.99686
3644 0.999196 -1.99686
3645 0.999196 -1.99686
3646 0.999196 -1.99686
3647 0.999197 -1.99686
3648 0.999197 -1.99686
3649 0.999197 -1.99686
3650 0.999197 -1.99687
3651 0.999197 -1.99687
3652 0.999198 -1.99687
3653 0.999198 -1.99687
3654 0.999198 -1.99687
3655 0.999198 -1.99687
3656 0.999199 -1.99687
3657 0.999199 -1.99687
3658 0.999199 -1.99687
3659 0.999199 -1.99687
3660 0.999199 -1.99687
3661 0.9992 -1.99688
3662 0.9992 -1.99688
3663 0.9992 -1.99688
3664 0.9992 -1.99688
3665 0.999201 -1.99688
3666 0.999201 -1.99688
3667 0.999201 -1.99688
3668 0.999201 -1.99688
3669 0.999201 -1.99688
3670 0.999202 -1.99688
3671 0.999202 -1.99688
3672 0.999202 -1.99688
3673 0.999202 -1.99689
3674 0.999203 -1.99689
3675 0.999203 -1.99689
3676 0.999203 -1.99689
3677 0.999203 -1.99689
3678 0.999203 -1.99689
3679 0.999204 -1.99689
3680 0.999204 -1.99689
3681 0.999204 -1.99689
3682 0.999204 -1.99689
3683 0.999204 -1.99689
3684 0.999205 -1.99689
3685 0.999205 -1.9969
3686 0.999205 -1.9969
3687 0.999205 -1.9969
3688 0.999206 -1.9969
3689 0.999206 -1.9969
3690 0.999206 -1.9969
3691 0.999206 -1.9969
3692 0.999206 -1.9969
3693 0.999207 -1.9969
3694 0.999205 -1.9969
3695 0.999204 -1.99689
3696 0.999203 -1.99689
3697 0.999202 -1.99688
3698 0.999202 -1.99688
3699 0.999202 -1.99689
3700 0.999203 -1.99689
3701 0.999203 -1.99689
3702 0.999203 -1.99689
3703 0.999203 -1.99689
3704 0.999204 -1.99689
3705 0.999204 -1.99689
3706 0.999203 -1.99689
3707 0.999202 -1.99688
3708 0.999202 -1.99688
3709 0.999202 -1.99688
3710 0.999202 -1.99688
3711 0.999202 -1.99688
3712 0.999203 -1.99689
3713 0.999201 -1.99688
3714 0.999202 -1.99688
3715 0.999202 -1.99688
3716 0.999202 -1.99688
3717 0.999202 -1.99688
3718 0.999203 -1.99689
3719 0.999203 -1.99689
3720 0.999203 -1.99689
3721 0.999203 -1.99689
3722 0.999203 -1.99689
3723 0.999204 -1.99689
3724 0.999204 -1.99689
3725 0.999204 -1.99689
3726 0.999204 -1.99689
3727 0.999204 -1.99689
3728 0.999205 -1.99689
3729 0.999205 -1.99689
3730 0.999205 -1.9969
3731 0.999205 -1.9969
3732 0.999204 -1.99689
3733 0.999204 -1.99689
3734 0.999205 -1.99689
3735 0.999205 -1.99689
3736 0.999205 -1.9969
3737 0.999204 -1.99689
3738 0.999203 -1.99689
3739 0.999202 -1.99688
3740 0.999202 -1.99688
3741 0.999199 -1.99687
3742 0.999198 -1.99687
3743 0.999199 -1.99687
3744 0.999199 -1.99687
3745 0.999199 -1.99687
3746 0.999199 -1.99687
3747 0.999199 -1.99687
3748 0.9992 -1.99687
3749 0.9992 -1.99687
3750 0.9992 -1.99687
3751 0.9992 -1.99688
3752 0.9992 -1.99688
3753 0.999201 -1.99688
3754 0.999201 -1.99688
3755 0.999201 -1.99688
3756 0.999201 -1.99688
3757 0.999201 -1.99688
3758 0.999202 -1.99688
3759 0.999202 -1.99688
3760 0.999202 -1.99688
3761 0.999202 -1.99688
3762 0.999203 -1.99688
3763 0.999203 -1.99689
3764 0.999203 -1.99689
3765 0.999203 -1.99689
3766 0.999203 -1.99689
3767 0.999204 -1.99689
3768 0.999204 -1.99689
3769 0.999204 -1.99689
3770 0.999204 -1.99689
3771 0.999204 -1.99689
3772 0.999205 -1.99689
3773 0.999205 -1.99689
3774 0.999205 -1.99689
3775 0.999205 -1.9969
3776 0.999206 -1.9969
3777 0.999206 -1.9969
3778 0.999206 -1.9969
3779 0.999205 -1.99689
3780 0.999204 -1.99689
3781 0.999204 -1.99689
3782 0.999204 -1.99689
3783 0.999204 -1.99689
3784 0.999205 -1.99689
3785 0.999205 -1.99689
3786 0.999205 -1.99689
3787 0.999205 -1.99689
3788 0.999205 -1.9969
3789 0.999206 -1.9969
3790 0.999206 -1.9969
3791 0.999206 -1.9969
3792 0.999206 -1.9969
3793 0.999206 -1.9969
3794 0.999207 -1.9969
3795 0.999207 -1.9969
3796 0.999207 -1.9969
3797 0.999207 -1.9969
3798 0.999207 -1.9969
3799 0.999208 -1.9969
3800 0.999208 -1.99691
3801 0.999208 -1.99691
3802 0.999207 -1.9969
3803 0.999206 -1.9969
3804 0.999206 -1.9969
3805 0.999206 -1.9969
3806 0.999207 -1.9969
3807 0.999207 -1.9969
3808 0.999207 -1.9969
3809 0.999207 -1.9969
3810 0.999207 -1.9969
3811 0.999208 -1.9969
3812 0.999208 -1.9969
3813 0.999208 -1.99691
3814 0.999208 -1.99691
3815 0.999208 -1.99691
3816 0.999209 -1.99691
3817 0.999209 -1.99691
3818 0.999209 -1.99691
3819 0.999209 -1.99691
3820 0.999209 -1.99691
3821 0.99921 -1.99691
3822 0.99921 -1.99691
3823 0.99921 -1.99691
3824 0.999209 -1.99691
3825 0.999208 -1.9969
3826 0.999208 -1.99691
3827 0.999208 -1.99691
3828 0.999208 -1.99691
3829 0.999209 -1.99691
3830 0.999209 -1.99691
3831 0.999209 -1.99691
3832 0.999209 -1.99691
3833 0.999209 -1.99691
3834 0.99921 -1.99691
3835 0.99921 -1.99691
3836 0.99921 -1.99691
3837 0.99921 -1.99691
3838 0.999211 -1.99692
3839 0.999211 -1.99692
3840 0.999211 -1.99692
3841 0.999211 -1.99692
3842 0.999211 -1.99692
3843 0.999212 -1.99692
3844 0.999212 -1.99692
3845 0.999212 -1.99692
3846 0.999212 -1.99692
3847 0.999212 -1.99692
3848 0.999213 -1.99692
3849 0.999213 -1.99692
3850 0.999213 -1.99692
3851 0.999213 -1.99693
3852 0.999212 -1.99692
3853 0.999211 -1.99692
3854 0.999211 -1.99692
3855 0.999211 -1.99692
3856 0.999212 -1.99692
3857 0.999212 -1.99692
3858 0.999212 -1.99692
3859 0.999211 -1.99692
3860 0.99921 -1.99691
3861 0.999209 -1.99691
3862 0.999209 -1.99691
3863 0.999209 -1.99691
3864 0.999208 -1.9969
3865 0.999208 -1.99691
3866 0.999208 -1.99691
3867 0.999209 -1.99691
3868 0.999209 -1.99691
3869 0.999209 -1.99691
3870 0.999209 -1.99691
3871 0.99921 -1.99691
3872 0.99921 -1.99691
3873 0.99921 -1.99691
3874 0.99921 -1.99691
3875 0.99921 -1.99691
3876 0.999211 -1.99691
3877 0.999211 -1.99692
3878 0.999211 -1.99692
3879 0.999211 -1.99692
3880 0.99921 -1.99691
3881 0.99921 -1.99691
3882 0.99921 -1.99691
3883 0.999211 -1.99691
3884 0.999211 -1.99692
3885 0.999211 -1.99692
3886 0.999211 -1.99692
3887 0.999211 -1.99692
3888 0.999212 -1.99692
3889 0.999212 -1.99692
3890 0.999212 -1.99692
3891 0.999212 -1.99692
3892 0.999212 -1.99692
3893 0.999213 -1.99692
3894 0.999213 -1.99692
3895 0.999213 -1.99692
3896 0.999212 -1.99692
3897 0.999211 -1.99692
3898 0.999211 -1.99692
3899 0.999211 -1.99692
3900 0.999212 -1.99692
3901 0.999212 -1.99692
3902 0.999212 -1.99692
3903 0.999212 -1.99692
3904 0.999211 -1.99692
3905 0.999211 -1.99692
3906 0.999211 -1.99692
3907 0.999212 -1.99692
3908 0.999212 -1.99692
3909 0.999212 -1.99692
3910 0.999212 -1.99692
3911 0.999212 -1.99692
3912 0.999213 -1.99692
3913 0.999213 -1.99692
3914 0.999213 -1.99692
3915 0.999213 -1.99692
3916 0.999213 -1.99693
3917 0.999214 -1.99693
3918 0.999214 -1.99693
3919 0.999214 -1.99693
3920 0.999214 -1.99693
3921 0.999214 -1.99693
3922 0.999215 -1.99693
3923 0.999215 -1.99693
3924 0.999215 -1.99693
3925 0.999215 -1.99693
3926 0.999215 -1.99693
3927 0.999214 -1.99693
3928 0.999215 -1.99693
3929 0.999215 -1.99693
3930 0.999215 -1.99693
3931 0.999215 -1.99693
3932 0.999215 -1.99693
3933 0.999216 -1.99693
3934 0.999216 -1.99693
3935 0.999216 -1.99694
3936 0.999216 -1.99694
3937 0.999215 -1.99693
3938 0.999215 -1.99693
3939 0.999214 -1.99693
3940 0.999214 -1.99693
3941 0.999215 -1.99693
3942 0.999215 -1.99693
3943 0.999215 -1.99693
3944 0.999215 -1.99693
3945 0.999215 -1.99693
3946 0.999216 -1.99693
3947 0.999216 -1.99693
3948 0.999216 -1.99694
3949 0.999216 -1.99694
3950 0.999216 -1.99694
3951 0.999217 -1.99694
3952 0.999217 -1.99694
3953 0.999217 -1.99694
3954 0.999217 -1.99694
3955 0.999217 -1.99694
3956 0.999218 -1.99694
3957 0.999218 -1.99694
3958 0.999218 -1.99694
3959 0.999217 -1.99694
3960 0.999217 -1.99694
3961 0.999217 -1.99694
3962 0.999218 -1.99694
3963 0.999218 -1.99694
3964 0.999218 -1.99694
3965 0.999218 -1.99694
3966 0.999218 -1.99694
3967 0.999219 -1.99694
3968 0.999219 -1.99695
3969 0.999219 -1.99695
3970 0.999219 -1.99695
3971 0.999219 -1.99695
3972 0.99922 -1.99695
3973 0.99922 -1.99695
3974 0.99922 -1.99695
3975 0.99922 -1.99695
3976 0.99922 -1.99695
3977 0.999221 -1.99695
3978 0.999221 -1.99695
3979 0.99922 -1.99695
3980 0.99922 -1.99695
3981 0.99922 -1.99695
3982 0.99922 -1.99695
3983 0.99922 -1.99695
3984 0.999221 -1.99695
3985 0.999221 -1.99695
3986 0.999221 -1.99695
3987 0.99922 -1.99695
3988 0.999219 -1.99695
3989 0.999218 -1.99694
3990 0.999217 -1.99694
3991 0.999217 -1.99694
