MC_samples M E
93 0.79871 -1.86258
94 0.800798 -1.86383
95 0.802895 -1.86526
96 0.804948 -1.86667
97 0.806907 -1.86784
98 0.808878 -1.86918
99 0.810808 -1.87051
100 0.8127 -1.8718
101 0.814554 -1.87307
102 0.816373 -1.87431
103 0.818155 -1.87553
104 0.819904 -1.87673
105 0.821619 -1.8779
106 0.823302 -1.87906
107 0.824953 -1.88019
108 0.826574 -1.8813
109 0.828119 -1.8822
110 0.829682 -1.88327
111 0.831216 -1.88432
112 0.832723 -1.88536
113 0.834204 -1.88637
114 0.835658 -1.88737
115 0.837087 -1.88835
116 0.838491 -1.88931
117 0.839872 -1.89026
118 0.841229 -1.89119
119 0.842563 -1.8921
120 0.843875 -1.893
121 0.845165 -1.89388
122 0.846434 -1.89475
123 0.847683 -1.89561
124 0.848911 -1.89645
125 0.85012 -1.89728
126 0.85131 -1.8981
127 0.85248 -1.8989
128 0.853633 -1.89969
129 0.854767 -1.90047
130 0.855885 -1.90123
131 0.856985 -1.90198
132 0.858068 -1.90273
133 0.859135 -1.90346
134 0.860187 -1.90418
135 0.861222 -1.90489
136 0.862243 -1.90559
137 0.863248 -1.90628
138 0.864239 -1.90696
139 0.865216 -1.90763
140 0.866179 -1.90829
141 0.867128 -1.90894
142 0.868028 -1.90944
143 0.868916 -1.90993
144 0.869826 -1.91056
145 0.870724 -1.91117
146 0.87161 -1.91178
147 0.872483 -1.91238
148 0.873345 -1.91297
149 0.874195 -1.91356
150 0.875033 -1.91413
151 0.875861 -1.9147
152 0.876678 -1.91526
153 0.877484 -1.91582
154 0.878279 -1.91636
155 0.879065 -1.9169
156 0.87984 -1.91744
157 0.880605 -1.91796
158 0.881361 -1.91848
159 0.882107 -1.91899
160 0.882844 -1.9195
161 0.883571 -1.92
162 0.88429 -1.92049
163 0.885 -1.92098
164 0.885701 -1.92146
165 0.886394 -1.92194
166 0.887078 -1.92241
167 0.887754 -1.92287
168 0.888423 -1.92333
169 0.889083 -1.92379
170 0.889735 -1.92424
171 0.89038 -1.92468
172 0.891017 -1.92512
173 0.891647 -1.92555
174 0.89227 -1.92598
175 0.892886 -1.9264
176 0.893494 -1.92682
177 0.894096 -1.92723
178 0.894691 -1.92764
179 0.895279 -1.92804
180 0.895861 -1.92844
181 0.896436 -1.92884
182 0.897005 -1.92923
183 0.897568 -1.92962
184 0.898125 -1.93
185 0.898676 -1.93038
186 0.89922 -1.93075
187 0.899759 -1.93112
188 0.900293 -1.93149
189 0.90082 -1.93185
190 0.901342 -1.93221
191 0.901859 -1.93257
192 0.90237 -1.93292
193 0.902876 -1.93326
194 0.903376 -1.93361
195 0.903872 -1.93395
196 0.904362 -1.93429
197 0.904848 -1.93462
198 0.905328 -1.93495
199 0.905779 -1.93518
200 0.9062 -1.9353
201 0.906617 -1.93542
202 0.90703 -1.93554
203 0.907414 -1.93562
204 0.907868 -1.93593
205 0.908317 -1.93624
206 0.908738 -1.93646
207 0.909155 -1.93667
208 0.909591 -1.93697
209 0.910024 -1.93727
210 0.910452 -1.93757
211 0.910877 -1.93787
212 0.911297 -1.93816
213 0.911714 -1.93845
214 0.912126 -1.93874
215 0.912535 -1.93902
216 0.91294 -1.93931
217 0.913341 -1.93959
218 0.913739 -1.93986
219 0.914132 -1.94014
220 0.914523 -1.94041
221 0.91491 -1.94068
222 0.915293 -1.94095
223 0.915673 -1.94121
224 0.916049 -1.94147
225 0.916422 -1.94173
226 0.916792 -1.94199
227 0.917159 -1.94225
228 0.917522 -1.9425
229 0.917882 -1.94275
230 0.918239 -1.943
231 0.918593 -1.94325
232 0.918944 -1.94349
233 0.919292 -1.94373
234 0.919637 -1.94397
235 0.919979 -1.94421
236 0.920318 -1.94445
237 0.920654 -1.94468
238 0.920987 -1.94492
239 0.921318 -1.94515
240 0.921646 -1.94537
241 0.921971 -1.9456
242 0.922293 -1.94583
243 0.922613 -1.94605
244 0.92293 -1.94627
245 0.923245 -1.94649
246 0.923557 -1.94671
247 0.923866 -1.94692
248 0.924173 -1.94714
249 0.924478 -1.94735
250 0.92478 -1.94756
251 0.92508 -1.94777
252 0.925377 -1.94798
253 0.925672 -1.94818
254 0.925965 -1.94839
255 0.926255 -1.94859
256 0.926543 -1.94879
257 0.926829 -1.94899
258 0.927112 -1.94919
259 0.927394 -1.94938
260 0.927673 -1.94958
261 0.92795 -1.94977
262 0.928225 -1.94996
263 0.928498 -1.95015
264 0.928769 -1.95034
265 0.929038 -1.95053
266 0.929286 -1.95064
267 0.929551 -1.95082
268 0.929813 -1.95101
269 0.930074 -1.95119
270 0.930333 -1.95137
271 0.93059 -1.95155
272 0.930846 -1.95173
273 0.931099 -1.9519
274 0.93135 -1.95208
275 0.9316 -1.95225
276 0.931848 -1.95243
277 0.932094 -1.9526
278 0.932338 -1.95277
279 0.932581 -1.95294
280 0.932821 -1.95311
281 0.93306 -1.95327
282 0.933298 -1.95344
283 0.933534 -1.9536
284 0.933768 -1.95377
285 0.934 -1.95393
286 0.934231 -1.95409
287 0.93446 -1.95425
288 0.934688 -1.95441
289 0.934913 -1.95457
290 0.935138 -1.95472
291 0.935361 -1.95488
292 0.935582 -1.95503
293 0.935802 -1.95519
294 0.93602 -1.95534
295 0.936237 -1.95549
296 0.936453 -1.95564
297 0.936667 -1.95579
298 0.936879 -1.95594
299 0.937074 -1.95602
300 0.937267 -1.9561
301 0.937458 -1.95618
302 0.937666 -1.95632
303 0.937871 -1.95647
304 0.938076 -1.95661
305 0.938279 -1.95675
306 0.93848 -1.9569
307 0.938681 -1.95704
308 0.93888 -1.95718
309 0.939078 -1.95731
310 0.939274 -1.95745
311 0.939453 -1.95752
312 0.939631 -1.9576
313 0.939824 -1.95773
314 0.940016 -1.95787
315 0.940206 -1.958
316 0.940396 -1.95813
317 0.940584 -1.95826
318 0.94077 -1.9584
319 0.940956 -1.95853
320 0.941141 -1.95866
321 0.941324 -1.95879
322 0.941491 -1.95885
323 0.941672 -1.95898
324 0.941852 -1.9591
325 0.942031 -1.95923
326 0.942209 -1.95936
327 0.942385 -1.95948
328 0.942546 -1.95954
329 0.942705 -1.9596
330 0.942848 -1.95964
331 0.943021 -1.95976
332 0.943193 -1.95988
333 0.943363 -1.96
334 0.943518 -1.96006
335 0.943672 -1.96012
336 0.943839 -1.96024
337 0.944006 -1.96036
338 0.944172 -1.96047
339 0.944336 -1.96059
340 0.9445 -1.96071
341 0.944663 -1.96082
342 0.944825 -1.96094
343 0.944985 -1.96105
344 0.945145 -1.96116
345 0.945304 -1.96128
346 0.945462 -1.96139
347 0.94562 -1.9615
348 0.945776 -1.96161
349 0.945931 -1.96172
350 0.946086 -1.96183
351 0.946225 -1.96188
352 0.946378 -1.96199
353 0.94653 -1.9621
354 0.946681 -1.9622
355 0.946831 -1.96231
356 0.94698 -1.96242
357 0.947129 -1.96252
358 0.947263 -1.96257
359 0.947396 -1.96262
360 0.947542 -1.96272
361 0.947687 -1.96283
362 0.947831 -1.96293
363 0.947975 -1.96303
364 0.948118 -1.96313
365 0.94826 -1.96323
366 0.948402 -1.96333
367 0.948542 -1.96343
368 0.948682 -1.96353
369 0.948821 -1.96363
370 0.948959 -1.96373
371 0.949097 -1.96383
372 0.949234 -1.96392
373 0.94937 -1.96402
374 0.949505 -1.96412
375 0.94964 -1.96421
376 0.949774 -1.96431
377 0.949894 -1.96435
378 0.950026 -1.96444
379 0.950158 -1.96454
380 0.950289 -1.96463
381 0.95042 -1.96472
382 0.95055 -1.96482
383 0.950679 -1.96491
384 0.950807 -1.965
385 0.950935 -1.96509
386 0.951062 -1.96518
387 0.951189 -1.96527
388 0.951302 -1.96531
389 0.951427 -1.9654
390 0.951551 -1.96549
391 0.951662 -1.96552
392 0.951773 -1.96556
393 0.951896 -1.96565
394 0.952018 -1.96574
395 0.952139 -1.96582
396 0.95226 -1.96591
397 0.95238 -1.96599
398 0.9525 -1.96608
399 0.952619 -1.96617
400 0.952738 -1.96625
401 0.952855 -1.96633
402 0.952973 -1.96642
403 0.953089 -1.9665
404 0.953205 -1.96658
405 0.953321 -1.96667
406 0.953436 -1.96675
407 0.95355 -1.96683
408 0.953664 -1.96691
409 0.953778 -1.96699
410 0.95389 -1.96707
411 0.954002 -1.96715
412 0.954114 -1.96723
413 0.954225 -1.96731
414 0.954336 -1.96739
415 0.954446 -1.96747
416 0.954555 -1.96755
417 0.954664 -1.96763
418 0.954773 -1.9677
419 0.954881 -1.96778
420 0.954988 -1.96786
421 0.955095 -1.96793
422 0.955201 -1.96801
423 0.955307 -1.96809
424 0.955413 -1.96816
425 0.955518 -1.96824
426 0.955622 -1.96831
427 0.955726 -1.96838
428 0.955829 -1.96846
429 0.955921 -1.96848
430 0.956023 -1.96856
431 0.956125 -1.96863
432 0.956227 -1.9687
433 0.956328 -1.96878
434 0.956429 -1.96885
435 0.956529 -1.96892
436 0.956628 -1.96899
437 0.956728 -1.96906
438 0.956826 -1.96913
439 0.956925 -1.9692
440 0.957023 -1.96927
441 0.95712 -1.96934
442 0.957206 -1.96937
443 0.957291 -1.96939
444 0.957387 -1.96946
445 0.957483 -1.96953
446 0.957578 -1.9696
447 0.957673 -1.96966
448 0.957768 -1.96973
449 0.957862 -1.9698
450 0.957956 -1.96987
451 0.958049 -1.96993
452 0.958142 -1.97
453 0.958234 -1.97007
454 0.958326 -1.97013
455 0.958418 -1.9702
456 0.958509 -1.97026
457 0.9586 -1.97033
458 0.95869 -1.97039
459 0.95878 -1.97046
460 0.95887 -1.97052
461 0.958959 -1.97059
462 0.959048 -1.97065
463 0.959136 -1.97071
464 0.959224 -1.97078
465 0.959312 -1.97084
466 0.959399 -1.9709
467 0.959486 -1.97096
468 0.959573 -1.97103
469 0.959659 -1.97109
470 0.959734 -1.97111
471 0.95982 -1.97117
472 0.959894 -1.97119
473 0.959979 -1.97125
474 0.960063 -1.97131
475 0.960147 -1.97137
476 0.960231 -1.97143
477 0.960314 -1.97149
478 0.960397 -1.97155
479 0.96048 -1.97161
480 0.960562 -1.97167
481 0.960644 -1.97173
482 0.960726 -1.97178
483 0.960807 -1.97184
484 0.960888 -1.9719
485 0.960969 -1.97196
486 0.961049 -1.97202
487 0.961129 -1.97207
488 0.961209 -1.97213
489 0.961268 -1.97213
490 0.961327 -1.97212
491 0.961395 -1.97214
492 0.961474 -1.9722
493 0.961552 -1.97225
494 0.96163 -1.97231
495 0.961707 -1.97236
496 0.961784 -1.97242
497 0.961861 -1.97247
498 0.961938 -1.97253
499 0.962014 -1.97259
500 0.96209 -1.97264
501 0.962166 -1.97269
502 0.962241 -1.97275
503 0.962316 -1.9728
504 0.962391 -1.97286
505 0.962465 -1.97291
506 0.96254 -1.97296
507 0.962604 -1.97298
508 0.962677 -1.97303
509 0.96275 -1.97308
510 0.962824 -1.97314
511 0.962896 -1.97319
512 0.962959 -1.9732
513 0.963021 -1.97322
514 0.963084 -1.97323
515 0.963155 -1.97328
516 0.963227 -1.97333
517 0.963298 -1.97338
518 0.963369 -1.97344
519 0.963439 -1.97349
520 0.96351 -1.97354
521 0.96358 -1.97359
522 0.96363 -1.97356
523 0.9637 -1.97361
524 0.963769 -1.97366
525 0.963838 -1.97371
526 0.963907 -1.97376
527 0.963975 -1.97381
528 0.964044 -1.97386
529 0.964112 -1.97391
530 0.964179 -1.97396
531 0.964247 -1.97401
532 0.964314 -1.97406
533 0.964381 -1.97411
534 0.964448 -1.97416
535 0.964514 -1.97421
536 0.96458 -1.97425
537 0.964646 -1.9743
538 0.964712 -1.97435
539 0.964768 -1.97436
540 0.964824 -1.97437
541 0.96488 -1.97438
542 0.964935 -1.97439
543 0.965 -1.97444
544 0.965064 -1.97449
545 0.965128 -1.97453
546 0.965192 -1.97458
547 0.965256 -1.97463
548 0.965319 -1.97467
549 0.965383 -1.97472
550 0.965445 -1.97476
551 0.965499 -1.97477
552 0.965553 -1.97478
553 0.965615 -1.97483
554 0.965677 -1.97487
555 0.965739 -1.97492
556 0.9658 -1.97496
557 0.965862 -1.97501
558 0.965923 -1.97505
559 0.965984 -1.9751
560 0.966045 -1.97514
561 0.966105 -1.97519
562 0.966165 -1.97523
563 0.966226 -1.97528
564 0.966285 -1.97532
565 0.966345 -1.97536
566 0.966405 -1.97541
567 0.966464 -1.97545
568 0.966523 -1.97549
569 0.966582 -1.97554
570 0.96664 -1.97558
571 0.966699 -1.97562
572 0.966748 -1.97563
573 0.966806 -1.97567
574 0.966847 -1.97564
575 0.966896 -1.97565
576 0.966953 -1.97569
577 0.96701 -1.97574
578 0.967067 -1.97578
579 0.967116 -1.97579
580 0.967164 -1.97579
581 0.967203 -1.97577
582 0.967234 -1.9757
583 0.967273 -1.97568
584 0.967329 -1.97572
585 0.967385 -1.97576
586 0.96744 -1.9758
587 0.967487 -1.97581
588 0.967526 -1.97578
589 0.967572 -1.97579
590 0.967627 -1.97583
591 0.967682 -1.97587
592 0.967736 -1.97591
593 0.967791 -1.97595
594 0.967845 -1.97599
595 0.967899 -1.97603
596 0.967953 -1.97607
597 0.968007 -1.97611
598 0.96806 -1.97615
599 0.968114 -1.97619
600 0.968167 -1.97623
601 0.96822 -1.97627
602 0.968272 -1.97631
603 0.968325 -1.97635
604 0.968377 -1.97639
605 0.96843 -1.97643
606 0.968482 -1.97647
607 0.968534 -1.97651
608 0.968577 -1.97651
609 0.968621 -1.97652
610 0.968664 -1.97652
611 0.968707 -1.97653
612 0.96875 -1.97654
613 0.968801 -1.97657
614 0.968852 -1.97661
615 0.968902 -1.97665
616 0.968953 -1.97669
617 0.969003 -1.97673
618 0.969053 -1.97676
619 0.969103 -1.9768
620 0.969153 -1.97684
621 0.969203 -1.97688
622 0.969252 -1.97691
623 0.969302 -1.97695
624 0.969351 -1.97699
625 0.9694 -1.97702
626 0.969449 -1.97706
627 0.969498 -1.9771
628 0.969546 -1.97713
629 0.969595 -1.97717
630 0.969635 -1.97717
631 0.969683 -1.97721
632 0.969731 -1.97725
633 0.969779 -1.97728
634 0.969826 -1.97732
635 0.969866 -1.97732
636 0.969906 -1.97733
637 0.969945 -1.97733
638 0.969992 -1.97737
639 0.970039 -1.9774
640 0.970086 -1.97744
641 0.970133 -1.97747
642 0.970179 -1.97751
643 0.970226 -1.97754
644 0.970272 -1.97758
645 0.970318 -1.97761
646 0.970364 -1.97765
647 0.97041 -1.97768
648 0.970455 -1.97772
649 0.970493 -1.97772
650 0.970538 -1.97775
651 0.970584 -1.97779
652 0.970621 -1.97779
653 0.970658 -1.97779
654 0.970696 -1.9778
655 0.97074 -1.97783
656 0.970785 -1.97787
657 0.97083 -1.9779
658 0.970874 -1.97793
659 0.970918 -1.97797
660 0.970962 -1.978
661 0.971006 -1.97803
662 0.971042 -1.97804
663 0.971086 -1.97807
664 0.97113 -1.9781
665 0.971173 -1.97814
666 0.971209 -1.97814
667 0.971252 -1.97817
668 0.971295 -1.9782
669 0.971338 -1.97824
670 0.971381 -1.97827
671 0.971423 -1.9783
672 0.971466 -1.97833
673 0.971508 -1.97837
674 0.97155 -1.9784
675 0.971593 -1.97843
676 0.971627 -1.97843
677 0.971654 -1.9784
678 0.971681 -1.97838
679 0.971716 -1.97838
680 0.971757 -1.97841
681 0.971799 -1.97844
682 0.97184 -1.97848
683 0.971881 -1.97851
684 0.971923 -1.97854
685 0.971964 -1.97857
686 0.972004 -1.9786
687 0.972045 -1.97863
688 0.972086 -1.97866
689 0.972126 -1.97869
690 0.972167 -1.97872
691 0.972207 -1.97876
692 0.972247 -1.97879
693 0.972287 -1.97882
694 0.972327 -1.97885
695 0.972367 -1.97888
696 0.972407 -1.97891
697 0.972446 -1.97894
698 0.972486 -1.97897
699 0.972525 -1.979
700 0.972564 -1.97903
701 0.972603 -1.97906
702 0.972642 -1.97909
703 0.972681 -1.97912
704 0.97272 -1.97915
705 0.972759 -1.97918
706 0.972797 -1.97921
707 0.972836 -1.97924
708 0.972874 -1.97927
709 0.972913 -1.97929
710 0.972951 -1.97932
711 0.972989 -1.97935
712 0.973027 -1.97938
713 0.973065 -1.97941
714 0.973102 -1.97944
715 0.97314 -1.97947
716 0.973177 -1.9795
717 0.973215 -1.97953
718 0.973252 -1.97955
719 0.973289 -1.97958
720 0.973326 -1.97961
721 0.973363 -1.97964
722 0.9734 -1.97967
723 0.973437 -1.9797
724 0.973474 -1.97972
725 0.97351 -1.97975
726 0.973547 -1.97978
727 0.973583 -1.97981
728 0.97362 -1.97984
729 0.973649 -1.97984
730 0.973685 -1.97986
731 0.973721 -1.97989
732 0.973757 -1.97992
733 0.973793 -1.97995
734 0.973828 -1.97997
735 0.973864 -1.98
736 0.973893 -1.98
737 0.973928 -1.98003
738 0.973963 -1.98005
739 0.973999 -1.98008
740 0.974034 -1.98011
741 0.974069 -1.98013
742 0.974104 -1.98016
743 0.974139 -1.98019
744 0.974167 -1.98019
745 0.974201 -1.98021
746 0.974236 -1.98024
747 0.97427 -1.98027
748 0.974305 -1.98029
749 0.974339 -1.98032
750 0.974373 -1.98035
751 0.974407 -1.98037
752 0.974441 -1.9804
753 0.974475 -1.98042
754 0.974509 -1.98045
755 0.974536 -1.98045
756 0.974563 -1.98045
757 0.974597 -1.98048
758 0.974631 -1.9805
759 0.974664 -1.98053
760 0.974697 -1.98055
761 0.974724 -1.98055
762 0.974757 -1.98058
763 0.97479 -1.9806
764 0.974823 -1.98063
765 0.974856 -1.98065
766 0.974889 -1.98068
767 0.974922 -1.9807
768 0.974954 -1.98073
769 0.974987 -1.98075
770 0.975019 -1.98078
771 0.975045 -1.98078
772 0.975078 -1.9808
773 0.97511 -1.98083
774 0.975142 -1.98085
775 0.975174 -1.98088
776 0.975206 -1.9809
777 0.975232 -1.9809
778 0.975263 -1.98093
779 0.975295 -1.98095
780 0.975327 -1.98097
781 0.975359 -1.981
782 0.97539 -1.98102
783 0.975421 -1.98105
784 0.975453 -1.98107
785 0.975484 -1.9811
786 0.975515 -1.98112
787 0.97554 -1.98112
788 0.975565 -1.98112
789 0.975596 -1.98114
790 0.975627 -1.98116
791 0.975657 -1.98119
792 0.975688 -1.98121
793 0.975719 -1.98124
794 0.975749 -1.98126
795 0.97578 -1.98128
796 0.97581 -1.98131
797 0.975841 -1.98133
798 0.975871 -1.98135
799 0.975901 -1.98138
800 0.975931 -1.9814
801 0.975961 -1.98142
802 0.975991 -1.98145
803 0.976021 -1.98147
804 0.976051 -1.98149
805 0.976075 -1.98149
806 0.976092 -1.98148
807 0.976121 -1.9815
808 0.976151 -1.98152
809 0.97618 -1.98155
810 0.97621 -1.98157
811 0.976233 -1.98157
812 0.976262 -1.98159
813 0.976292 -1.98161
814 0.976321 -1.98163
815 0.97635 -1.98166
816 0.976373 -1.98165
817 0.976401 -1.98168
818 0.97643 -1.9817
819 0.976459 -1.98172
820 0.976488 -1.98174
821 0.976516 -1.98177
822 0.976545 -1.98179
823 0.976574 -1.98181
824 0.976602 -1.98183
825 0.97663 -1.98185
826 0.976659 -1.98188
827 0.976675 -1.98186
828 0.976703 -1.98188
829 0.976731 -1.98191
830 0.976759 -1.98193
831 0.976787 -1.98195
832 0.976815 -1.98197
833 0.976843 -1.98199
834 0.976871 -1.98201
835 0.976898 -1.98204
836 0.976926 -1.98206
837 0.976953 -1.98208
838 0.976981 -1.9821
839 0.977002 -1.9821
840 0.977024 -1.9821
841 0.977045 -1.98209
842 0.977067 -1.98209
843 0.977094 -1.98211
844 0.977121 -1.98213
845 0.977148 -1.98215
846 0.977169 -1.98215
847 0.977196 -1.98217
848 0.977223 -1.98219
849 0.97725 -1.98221
850 0.977276 -1.98224
851 0.977303 -1.98226
852 0.97733 -1.98228
853 0.977356 -1.9823
854 0.977383 -1.98232
855 0.977409 -1.98234
856 0.977436 -1.98236
857 0.977462 -1.98238
858 0.977488 -1.9824
859 0.977515 -1.98242
860 0.977541 -1.98244
861 0.977567 -1.98246
862 0.977593 -1.98248
863 0.977619 -1.9825
864 0.977645 -1.98252
865 0.977671 -1.98254
866 0.977696 -1.98256
867 0.977722 -1.98258
868 0.977748 -1.9826
869 0.977773 -1.98262
870 0.977799 -1.98264
871 0.977824 -1.98266
872 0.97785 -1.98268
873 0.977875 -1.9827
874 0.9779 -1.98272
875 0.97792 -1.98272
876 0.977945 -1.98274
877 0.97797 -1.98276
878 0.977995 -1.98278
879 0.978015 -1.98278
880 0.97804 -1.9828
881 0.978065 -1.98281
882 0.97809 -1.98283
883 0.978114 -1.98285
884 0.978133 -1.98285
885 0.978158 -1.98287
886 0.978183 -1.98289
887 0.978207 -1.98291
888 0.978232 -1.98293
889 0.978251 -1.98292
890 0.97827 -1.98292
891 0.978283 -1.98291
892 0.978296 -1.98289
893 0.97832 -1.98291
894 0.978339 -1.98291
895 0.978363 -1.98293
896 0.978387 -1.98295
897 0.978411 -1.98297
898 0.978435 -1.98298
899 0.978459 -1.983
900 0.978483 -1.98302
901 0.978507 -1.98304
902 0.978531 -1.98306
903 0.978555 -1.98308
904 0.978579 -1.9831
905 0.978602 -1.98312
906 0.978626 -1.98313
907 0.978644 -1.98313
908 0.978667 -1.98315
909 0.978691 -1.98317
910 0.978714 -1.98319
911 0.978738 -1.98321
912 0.978755 -1.9832
913 0.978773 -1.9832
914 0.978791 -1.98319
915 0.978814 -1.98321
916 0.978837 -1.98323
917 0.97886 -1.98325
918 0.978883 -1.98327
919 0.978906 -1.98329
920 0.978929 -1.9833
921 0.978952 -1.98332
922 0.978975 -1.98334
923 0.978998 -1.98336
924 0.979021 -1.98338
925 0.979043 -1.98339
926 0.979066 -1.98341
927 0.979088 -1.98343
928 0.979111 -1.98345
929 0.979133 -1.98347
930 0.979156 -1.98348
931 0.979178 -1.9835
932 0.979201 -1.98352
933 0.979223 -1.98354
934 0.979245 -1.98355
935 0.979267 -1.98357
936 0.97929 -1.98359
937 0.979306 -1.98359
938 0.979328 -1.9836
939 0.97935 -1.98362
940 0.979372 -1.98364
941 0.979394 -1.98366
942 0.979416 -1.98367
943 0.979438 -1.98369
944 0.97946 -1.98371
945 0.979481 -1.98372
946 0.979503 -1.98374
947 0.979525 -1.98376
948 0.979546 -1.98378
949 0.979568 -1.98379
950 0.979589 -1.98381
951 0.979611 -1.98383
952 0.979632 -1.98384
953 0.979654 -1.98386
954 0.979675 -1.98388
955 0.979696 -1.9839
956 0.979718 -1.98391
957 0.979739 -1.98393
958 0.97976 -1.98395
959 0.979781 -1.98396
960 0.979802 -1.98398
961 0.979823 -1.984
962 0.979844 -1.98401
963 0.979865 -1.98403
964 0.979886 -1.98405
965 0.979907 -1.98406
966 0.979928 -1.98408
967 0.979948 -1.9841
968 0.979969 -1.98411
969 0.97999 -1.98413
970 0.98001 -1.98414
971 0.980031 -1.98416
972 0.980051 -1.98418
973 0.980072 -1.98419
974 0.980092 -1.98421
975 0.980113 -1.98423
976 0.980133 -1.98424
977 0.980154 -1.98426
978 0.980174 -1.98427
979 0.980189 -1.98427
980 0.980209 -1.98429
981 0.980229 -1.9843
982 0.980249 -1.98432
983 0.98027 -1.98433
984 0.98029 -1.98435
985 0.98031 -1.98437
986 0.98033 -1.98438
987 0.98035 -1.9844
988 0.980369 -1.98441
989 0.980389 -1.98443
990 0.980409 -1.98444
991 0.980429 -1.98446
992 0.980444 -1.98446
993 0.980458 -1.98445
994 0.980473 -1.98445
995 0.980487 -1.98444
996 0.980507 -1.98446
997 0.980527 -1.98447
998 0.980546 -1.98449
999 0.980561 -1.98448
1000 0.98058 -1.9845
1001 0.980599 -1.98452
1002 0.980614 -1.98451
1003 0.980633 -1.98453
1004 0.980652 -1.98454
1005 0.980672 -1.98456
1006 0.980691 -1.98457
1007 0.98071 -1.98459
1008 0.980729 -1.9846
1009 0.980748 -1.98462
1010 0.980767 -1.98463
1011 0.980786 -1.98465
1012 0.980805 -1.98466
1013 0.980824 -1.98468
1014 0.980843 -1.98469
1015 0.980862 -1.98471
1016 0.980881 -1.98472
1017 0.9809 -1.98474
1018 0.980918 -1.98475
1019 0.980937 -1.98477
1020 0.980956 -1.98478
1021 0.980975 -1.9848
1022 0.980993 -1.98481
1023 0.981012 -1.98483
1024 0.98103 -1.98484
1025 0.981049 -1.98486
1026 0.981067 -1.98487
1027 0.981086 -1.98489
1028 0.981104 -1.9849
1029 0.981122 -1.98492
1030 0.981141 -1.98493
1031 0.981159 -1.98495
1032 0.981177 -1.98496
1033 0.981196 -1.98498
1034 0.981209 -1.98497
1035 0.981227 -1.98499
1036 0.981245 -1.985
1037 0.981263 -1.98501
1038 0.981281 -1.98503
1039 0.981299 -1.98504
1040 0.981317 -1.98506
1041 0.981335 -1.98507
1042 0.981353 -1.98509
1043 0.981371 -1.9851
1044 0.981389 -1.98511
1045 0.981407 -1.98513
1046 0.981424 -1.98514
1047 0.981442 -1.98516
1048 0.98146 -1.98517
1049 0.981478 -1.98519
1050 0.981495 -1.9852
1051 0.981513 -1.98521
1052 0.98153 -1.98523
1053 0.981548 -1.98524
1054 0.981565 -1.98526
1055 0.981583 -1.98527
1056 0.9816 -1.98528
1057 0.981618 -1.9853
1058 0.981635 -1.98531
1059 0.981653 -1.98533
1060 0.98167 -1.98534
1061 0.981687 -1.98535
1062 0.981704 -1.98537
1063 0.981722 -1.98538
1064 0.981739 -1.98539
1065 0.981756 -1.98541
1066 0.981773 -1.98542
1067 0.98179 -1.98544
1068 0.981807 -1.98545
1069 0.981824 -1.98546
1070 0.981836 -1.98546
1071 0.981849 -1.98545
1072 0.981866 -1.98547
