MC_samples M E
806 0.999373 -1.99752
807 0.999374 -1.99752
808 0.999375 -1.99752
809 0.999376 -1.99753
810 0.999377 -1.99753
811 0.999377 -1.99753
812 0.999378 -1.99754
813 0.999373 -1.99752
814 0.999373 -1.99752
815 0.999374 -1.99752
816 0.999369 -1.9975
817 0.999364 -1.99748
818 0.999358 -1.99746
819 0.999359 -1.99746
820 0.99936 -1.99746
821 0.999361 -1.99747
822 0.999361 -1.99747
823 0.999356 -1.99745
824 0.999345 -1.99742
825 0.999345 -1.99742
826 0.999346 -1.99742
827 0.999347 -1.99742
828 0.999348 -1.99743
829 0.999349 -1.99743
830 0.999349 -1.99743
831 0.99935 -1.99744
832 0.999351 -1.99744
833 0.999352 -1.99744
834 0.999353 -1.99745
835 0.999353 -1.99745
836 0.999354 -1.99745
837 0.999355 -1.99746
838 0.999356 -1.99746
839 0.999356 -1.99746
840 0.999357 -1.99746
841 0.999358 -1.99747
842 0.999359 -1.99747
843 0.999359 -1.99747
844 0.99936 -1.99748
845 0.999361 -1.99748
846 0.999362 -1.99748
847 0.999362 -1.99749
848 0.999363 -1.99749
849 0.999364 -1.99749
850 0.999365 -1.99749
851 0.999365 -1.9975
852 0.999366 -1.9975
853 0.999367 -1.9975
854 0.999362 -1.99748
855 0.999357 -1.99746
856 0.999346 -1.99742
857 0.999341 -1.9974
858 0.999336 -1.99738
859 0.999336 -1.99738
860 0.999337 -1.99738
861 0.999338 -1.99739
862 0.999339 -1.99739
863 0.99934 -1.99739
864 0.99934 -1.9974
865 0.999341 -1.9974
866 0.999342 -1.9974
867 0.999343 -1.9974
868 0.999343 -1.99741
869 0.999338 -1.99739
870 0.999339 -1.99739
871 0.99934 -1.99739
872 0.999341 -1.9974
873 0.999341 -1.9974
874 0.999342 -1.9974
875 0.999343 -1.99741
876 0.999344 -1.99741
877 0.999344 -1.99741
878 0.999345 -1.99741
879 0.999346 -1.99742
880 0.999347 -1.99742
881 0.999347 -1.99742
882 0.999348 -1.99743
883 0.999343 -1.99741
884 0.999344 -1.99741
885 0.999345 -1.99741
886 0.999345 -1.99742
887 0.999346 -1.99742
888 0.999347 -1.99742
889 0.999348 -1.99742
890 0.999348 -1.99743
891 0.999349 -1.99743
892 0.99935 -1.99743
893 0.999351 -1.99744
894 0.999351 -1.99744
895 0.999352 -1.99744
896 0.999353 -1.99744
897 0.999353 -1.99745
898 0.999354 -1.99745
899 0.999355 -1.99745
900 0.999356 -1.99746
901 0.999356 -1.99746
902 0.999357 -1.99746
903 0.999358 -1.99746
904 0.999358 -1.99747
905 0.999359 -1.99747
906 0.99936 -1.99747
907 0.999361 -1.99748
908 0.999361 -1.99748
909 0.999362 -1.99748
910 0.999363 -1.99748
911 0.999363 -1.99749
912 0.999364 -1.99749
913 0.999365 -1.99749
914 0.999365 -1.99749
915 0.999366 -1.9975
916 0.999367 -1.9975
917 0.999368 -1.9975
918 0.999368 -1.99751
919 0.999369 -1.99751
920 0.99937 -1.99751
921 0.999359 -1.99747
922 0.999349 -1.99743
923 0.99935 -1.99743
924 0.999351 -1.99744
925 0.999351 -1.99744
926 0.999352 -1.99744
927 0.999353 -1.99744
928 0.999353 -1.99745
929 0.999354 -1.99745
930 0.999355 -1.99745
931 0.999356 -1.99745
932 0.999356 -1.99746
933 0.999357 -1.99746
934 0.999358 -1.99746
935 0.999358 -1.99747
936 0.999359 -1.99747
937 0.99936 -1.99747
938 0.99936 -1.99747
939 0.999361 -1.99748
940 0.999362 -1.99748
941 0.999362 -1.99748
942 0.999363 -1.99748
943 0.999364 -1.99749
944 0.999364 -1.99749
945 0.999365 -1.99749
946 0.999366 -1.99749
947 0.999366 -1.9975
948 0.999367 -1.9975
949 0.999368 -1.9975
950 0.999368 -1.99751
951 0.999369 -1.99751
952 0.99937 -1.99751
953 0.99937 -1.99751
954 0.999371 -1.99752
955 0.999372 -1.99752
956 0.999372 -1.99752
957 0.999373 -1.99752
958 0.999368 -1.99751
959 0.999364 -1.99749
960 0.999359 -1.99747
961 0.99935 -1.99744
962 0.99935 -1.99744
963 0.999346 -1.99742
964 0.999336 -1.99739
965 0.999332 -1.99737
966 0.999332 -1.99737
967 0.999333 -1.99737
968 0.999334 -1.99738
969 0.999334 -1.99738
970 0.999335 -1.99738
971 0.999336 -1.99738
972 0.999336 -1.99739
973 0.999337 -1.99739
974 0.999338 -1.99739
975 0.999338 -1.99739
976 0.999339 -1.9974
977 0.99934 -1.9974
978 0.99934 -1.9974
979 0.999336 -1.99739
980 0.999337 -1.99739
981 0.999337 -1.99739
982 0.999338 -1.99739
983 0.999339 -1.9974
984 0.999339 -1.9974
985 0.99934 -1.9974
986 0.999341 -1.9974
987 0.999341 -1.99741
988 0.999342 -1.99741
989 0.999343 -1.99741
990 0.999343 -1.99741
991 0.999344 -1.99742
992 0.999345 -1.99742
993 0.999345 -1.99742
994 0.999346 -1.99742
995 0.999347 -1.99743
996 0.999347 -1.99743
997 0.999348 -1.99743
998 0.999349 -1.99743
999 0.999349 -1.99744
1000 0.99935 -1.99744
1001 0.999351 -1.99744
1002 0.999351 -1.99745
1003 0.999352 -1.99745
1004 0.999353 -1.99745
1005 0.999353 -1.99745
1006 0.999354 -1.99746
1007 0.999355 -1.99746
1008 0.99935 -1.99744
1009 0.999346 -1.99742
1010 0.999337 -1.99739
1011 0.999337 -1.99739
1012 0.999338 -1.99739
1013 0.999334 -1.99737
1014 0.999329 -1.99736
1015 0.999325 -1.99734
1016 0.999326 -1.99734
1017 0.999326 -1.99735
1018 0.999327 -1.99735
1019 0.999328 -1.99735
1020 0.999328 -1.99735
1021 0.999329 -1.99736
1022 0.99933 -1.99736
1023 0.99933 -1.99736
