MC_samples M E
377 0.531764 -1.28119
378 0.53037 -1.28074
379 0.529037 -1.28061
380 0.527868 -1.28039
381 0.526535 -1.27992
382 0.52517 -1.27927
383 0.523799 -1.27869
384 0.522461 -1.27794
385 0.521286 -1.27764
386 0.520246 -1.27725
387 0.519147 -1.27695
388 0.51808 -1.27688
389 0.517031 -1.27668
390 0.516103 -1.27654
391 0.515192 -1.27639
392 0.514209 -1.27633
393 0.513168 -1.27634
394 0.512221 -1.27635
395 0.51143 -1.27628
396 0.510758 -1.27636
397 0.509824 -1.27627
398 0.508807 -1.27601
399 0.507619 -1.27574
400 0.506375 -1.27575
401 0.505175 -1.27549
402 0.504179 -1.27505
403 0.503337 -1.27439
404 0.502364 -1.27391
405 0.501259 -1.27336
406 0.50016 -1.27288
407 0.499091 -1.27224
408 0.498015 -1.27179
409 0.496858 -1.2713
410 0.495646 -1.27063
411 0.494513 -1.27002
412 0.493519 -1.26966
413 0.4927 -1.26937
414 0.492053 -1.26874
415 0.491373 -1.26853
416 0.490445 -1.26834
417 0.489365 -1.26803
418 0.488385 -1.26749
419 0.487303 -1.26695
420 0.486214 -1.26636
421 0.485071 -1.2657
422 0.484088 -1.26526
423 0.48305 -1.26444
424 0.481969 -1.26349
425 0.480847 -1.26296
426 0.479777 -1.26223
427 0.478841 -1.26176
428 0.477722 -1.26136
429 0.476702 -1.26119
430 0.475674 -1.26074
431 0.474745 -1.26032
432 0.473785 -1.25977
433 0.472806 -1.2591
434 0.472051 -1.25848
435 0.471368 -1.25793
436 0.47055 -1.25759
437 0.469691 -1.25712
438 0.468756 -1.25623
439 0.467779 -1.25569
440 0.467102 -1.25523
441 0.466349 -1.25501
442 0.465588 -1.25462
443 0.464966 -1.25436
444 0.464516 -1.25408
445 0.464022 -1.25357
446 0.463487 -1.25327
447 0.462919 -1.25284
448 0.462411 -1.2527
449 0.462027 -1.25249
450 0.461889 -1.25236
451 0.461475 -1.25204
452 0.461106 -1.2519
453 0.460563 -1.2519
454 0.460176 -1.25148
455 0.459593 -1.25114
456 0.459024 -1.25088
457 0.458523 -1.25066
458 0.457969 -1.25022
459 0.457462 -1.25024
460 0.457065 -1.25035
461 0.456594 -1.25026
462 0.456104 -1.25022
463 0.455508 -1.25011
464 0.454806 -1.24981
465 0.454011 -1.24935
466 0.453412 -1.24921
467 0.452912 -1.2491
468 0.452361 -1.24908
469 0.451983 -1.24887
470 0.451574 -1.24855
471 0.451253 -1.24832
472 0.451006 -1.24822
473 0.450751 -1.24814
474 0.450517 -1.24795
475 0.450432 -1.24792
476 0.450368 -1.24771
477 0.450545 -1.24774
478 0.450983 -1.2481
479 0.45143 -1.24856
480 0.451833 -1.24885
481 0.452297 -1.24921
482 0.452801 -1.24956
483 0.453333 -1.25004
484 0.453791 -1.25031
485 0.454134 -1.25047
486 0.454547 -1.25072
487 0.454969 -1.25107
488 0.45543 -1.25143
489 0.45593 -1.2519
490 0.456429 -1.25224
491 0.456833 -1.25255
492 0.457337 -1.25287
493 0.45783 -1.25294
494 0.458441 -1.2534
495 0.458889 -1.25366
496 0.459355 -1.25379
497 0.459829 -1.25408
498 0.460261 -1.25428
499 0.460701 -1.25433
500 0.46108 -1.25442
501 0.461208 -1.25421
502 0.461375 -1.25418
503 0.461292 -1.254
504 0.46121 -1.25393
505 0.461267 -1.25382
506 0.461176 -1.25383
507 0.461154 -1.25379
508 0.461142 -1.25346
509 0.46112 -1.25297
510 0.46099 -1.25263
511 0.46092 -1.2525
512 0.460869 -1.25238
513 0.460848 -1.25248
514 0.460671 -1.25226
515 0.460466 -1.25206
516 0.460213 -1.25176
517 0.45999 -1.25149
518 0.459788 -1.25141
519 0.459441 -1.25127
520 0.45901 -1.25087
521 0.458752 -1.25061
522 0.458362 -1.25
523 0.45782 -1.24977
524 0.457261 -1.24964
525 0.456819 -1.24958
526 0.456293 -1.2496
527 0.455778 -1.24954
528 0.455312 -1.24938
529 0.45466 -1.24919
530 0.454104 -1.24909
531 0.453503 -1.24893
532 0.452932 -1.24872
533 0.45243 -1.24882
534 0.451976 -1.2489
535 0.451589 -1.24899
536 0.451101 -1.24916
537 0.450642 -1.24933
538 0.450297 -1.24948
539 0.449879 -1.24937
540 0.449565 -1.24939
541 0.449344 -1.24941
542 0.449207 -1.24924
543 0.449098 -1.24871
544 0.449099 -1.24875
545 0.448954 -1.24866
546 0.448846 -1.24828
547 0.448711 -1.24817
548 0.448549 -1.24794
549 0.448443 -1.24754
550 0.448427 -1.2476
551 0.448403 -1.24748
552 0.448261 -1.24721
553 0.448192 -1.24709
554 0.448159 -1.24709
555 0.448153 -1.24706
556 0.448237 -1.24705
557 0.448375 -1.24695
558 0.448396 -1.24677
559 0.448479 -1.24653
560 0.448545 -1.24648
561 0.448645 -1.24633
562 0.448923 -1.24626
563 0.449227 -1.24634
564 0.44961 -1.2464
565 0.450088 -1.24653
566 0.450451 -1.24659
567 0.450899 -1.24691
568 0.451435 -1.24729
569 0.452004 -1.24772
570 0.45243 -1.24791
571 0.452898 -1.248
572 0.453304 -1.24815
573 0.45363 -1.24812
574 0.454059 -1.24821
575 0.454374 -1.24837
576 0.454696 -1.24837
577 0.455035 -1.24837
578 0.455502 -1.24863
579 0.455864 -1.24857
580 0.456328 -1.24879
581 0.456859 -1.24929
582 0.457251 -1.24943
583 0.457564 -1.24949
584 0.45786 -1.2494
585 0.458154 -1.24926
586 0.458498 -1.24935
587 0.45885 -1.24944
588 0.459243 -1.24961
589 0.459626 -1.2498
590 0.459941 -1.24969
591 0.460228 -1.24949
592 0.460532 -1.24938
593 0.4607 -1.24919
594 0.460808 -1.24894
595 0.460866 -1.24874
596 0.46099 -1.24872
597 0.461122 -1.24879
598 0.461246 -1.24878
599 0.461427 -1.2487
600 0.461508 -1.24853
601 0.461498 -1.24834
602 0.461412 -1.24797
603 0.461177 -1.2475
604 0.461126 -1.24728
605 0.461149 -1.24734
606 0.461139 -1.24733
607 0.461112 -1.24712
608 0.46125 -1.24706
609 0.461314 -1.2469
610 0.461557 -1.24698
611 0.461858 -1.24714
612 0.462206 -1.24743
613 0.462643 -1.24778
614 0.463062 -1.24798
615 0.463545 -1.24828
616 0.463977 -1.24849
617 0.464352 -1.24877
618 0.464741 -1.24903
619 0.465016 -1.24913
620 0.465363 -1.24924
621 0.465652 -1.24948
622 0.465957 -1.24966
623 0.466172 -1.24973
624 0.466314 -1.24962
625 0.466384 -1.24944
626 0.466198 -1.24912
627 0.465917 -1.24864
628 0.465549 -1.2482
629 0.46504 -1.24792
630 0.464746 -1.24776
631 0.464271 -1.24753
632 0.463687 -1.24704
633 0.463183 -1.24675
634 0.462713 -1.24658
635 0.462197 -1.24646
636 0.461659 -1.2464
637 0.461115 -1.24606
638 0.460619 -1.24577
639 0.460008 -1.24543
640 0.459336 -1.24514
641 0.458643 -1.24495
642 0.458084 -1.24488
643 0.457675 -1.24474
644 0.45722 -1.24429
645 0.456791 -1.24403
646 0.456424 -1.24379
647 0.456175 -1.24354
648 0.455926 -1.2433
649 0.455686 -1.24314
650 0.455492 -1.24305
651 0.455361 -1.24309
652 0.45513 -1.24308
